dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,25,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.839,0.84,0.816,6|7|21|24|27|34|39|40|41|58|60|74|76|100|122|131|147|148|149|159|161|179|183|185|192,0
indian_pines,24,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.839,0.826,0.817,6|7|21|24|27|34|39|40|41|58|60|74|76|100|122|131|147|148|149|159|161|179|183|185,0
indian_pines,23,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.831,0.821,0.807,6|7|21|24|27|34|40|41|58|60|74|76|100|122|131|147|148|149|159|161|179|183|185,0
indian_pines,22,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.826,0.821,0.802,6|7|24|27|34|40|41|58|60|74|76|100|122|131|147|148|149|159|161|179|183|185,0
indian_pines,21,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.828,0.824,0.804,6|7|24|27|34|40|41|60|74|76|100|122|131|147|148|149|159|161|179|183|185,0
indian_pines,20,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.819,0.813,0.793,6|7|24|27|34|40|41|60|74|76|100|122|147|148|149|159|161|179|183|185,0
indian_pines,19,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.815,0.796,0.788,6|7|24|27|40|41|60|74|76|100|122|147|148|149|159|161|179|183|185,0
indian_pines,18,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.81,0.781,0.783,6|7|24|27|41|60|74|76|100|122|147|148|149|159|161|179|183|185,0
indian_pines,17,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.813,0.793,0.786,6|7|24|27|41|60|74|76|100|122|148|149|159|161|179|183|185,0
indian_pines,16,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.781,0.76,0.75,6|7|24|27|41|60|74|76|100|148|149|159|161|179|183|185,0
indian_pines,15,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.8,0.77,0.771,6|7|24|27|41|74|76|100|148|149|159|161|179|183|185,0
indian_pines,14,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.797,0.769,0.768,6|7|24|27|41|74|76|100|148|149|159|179|183|185,0
indian_pines,13,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.772,0.739,0.739,6|7|24|27|41|74|76|148|149|159|179|183|185,0
indian_pines,12,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.758,0.726,0.723,6|7|24|27|41|74|76|148|149|179|183|185,0
indian_pines,11,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.757,0.725,0.722,6|7|24|27|41|74|148|149|179|183|185,0
indian_pines,10,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.744,0.708,0.707,6|7|27|41|74|148|149|179|183|185,0
indian_pines,9,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.732,0.677,0.693,6|7|27|74|148|149|179|183|185,0
indian_pines,8,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.675,0.568,0.627,6|7|27|148|149|179|183|185,0
indian_pines,7,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.662,0.563,0.611,6|7|27|148|149|183|185,0
indian_pines,6,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.679,0.617,0.63,6|7|27|148|183|185,0
indian_pines,5,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.678,0.592,0.629,6|27|148|183|185,0
indian_pines,30,zhang_mean_fc_nosig18,208.474,0.836,0.813,0.812,3|9|17|19|23|24|25|27|28|29|33|34|36|39|40|41|74|78|80|93|97|126|131|139|147|148|149|158|161|178,0
indian_pines,29,zhang_mean_fc_nosig18,0.0,0.831,0.808,0.807,3|9|17|19|23|24|25|27|28|29|33|34|36|39|40|41|74|78|80|93|97|126|131|139|147|148|149|161|178,0
indian_pines,28,zhang_mean_fc_nosig18,0.0,0.839,0.812,0.817,3|9|17|19|23|24|25|27|28|29|33|34|36|40|41|74|78|80|93|97|126|131|139|147|148|149|161|178,0
indian_pines,27,zhang_mean_fc_nosig18,0.0,0.829,0.807,0.805,3|9|17|19|23|25|27|28|29|33|34|36|40|41|74|78|80|93|97|126|131|139|147|148|149|161|178,0
indian_pines,26,zhang_mean_fc_nosig18,0.0,0.824,0.801,0.8,3|9|19|23|25|27|28|29|33|34|36|40|41|74|78|80|93|97|126|131|139|147|148|149|161|178,0
indian_pines,25,zhang_mean_fc_nosig18,0.0,0.824,0.805,0.799,3|9|19|23|25|27|28|29|33|34|36|40|41|74|78|80|97|126|131|139|147|148|149|161|178,0
indian_pines,24,zhang_mean_fc_nosig18,0.0,0.832,0.807,0.808,3|9|19|23|27|28|29|33|34|36|40|41|74|78|80|97|126|131|139|147|148|149|161|178,0
indian_pines,23,zhang_mean_fc_nosig18,0.0,0.814,0.794,0.788,3|9|19|23|27|28|29|33|34|36|40|41|74|78|80|97|126|139|147|148|149|161|178,0
indian_pines,22,zhang_mean_fc_nosig18,0.0,0.817,0.795,0.791,3|9|19|23|27|28|29|33|34|36|40|41|74|80|97|126|139|147|148|149|161|178,0
indian_pines,21,zhang_mean_fc_nosig18,0.0,0.822,0.802,0.797,3|9|19|27|28|29|33|34|36|40|41|74|80|97|126|139|147|148|149|161|178,0
indian_pines,20,zhang_mean_fc_nosig18,0.0,0.825,0.804,0.801,9|19|27|28|29|33|34|36|40|41|74|80|97|126|139|147|148|149|161|178,0
indian_pines,19,zhang_mean_fc_nosig18,0.0,0.821,0.799,0.796,9|19|27|28|29|33|34|36|40|41|74|80|126|139|147|148|149|161|178,0
indian_pines,18,zhang_mean_fc_nosig18,0.0,0.819,0.799,0.794,9|27|28|29|33|34|36|40|41|74|80|126|139|147|148|149|161|178,0
indian_pines,17,zhang_mean_fc_nosig18,0.0,0.809,0.791,0.782,9|27|28|29|33|34|36|40|41|74|80|126|139|147|148|149|161,0
indian_pines,16,zhang_mean_fc_nosig18,0.0,0.808,0.789,0.78,9|27|28|29|33|34|36|40|41|74|80|126|147|148|149|161,0
indian_pines,15,zhang_mean_fc_nosig18,0.0,0.82,0.788,0.794,9|27|28|29|33|34|36|41|74|80|126|147|148|149|161,0
indian_pines,14,zhang_mean_fc_nosig18,0.0,0.827,0.794,0.802,9|27|28|33|34|36|41|74|80|126|147|148|149|161,0
indian_pines,13,zhang_mean_fc_nosig18,0.0,0.798,0.778,0.77,9|27|28|33|34|36|41|74|80|126|147|148|149,0
indian_pines,12,zhang_mean_fc_nosig18,0.0,0.776,0.736,0.744,9|27|28|33|34|36|41|74|126|147|148|149,0
indian_pines,11,zhang_mean_fc_nosig18,0.0,0.779,0.743,0.747,9|27|28|33|34|36|41|74|126|148|149,0
indian_pines,10,zhang_mean_fc_nosig18,0.0,0.773,0.733,0.74,9|27|28|33|34|36|74|126|148|149,0
indian_pines,9,zhang_mean_fc_nosig18,0.0,0.767,0.725,0.733,9|27|28|33|34|36|126|148|149,0
indian_pines,8,zhang_mean_fc_nosig18,0.0,0.778,0.757,0.746,9|27|28|33|34|36|126|148,0
indian_pines,7,zhang_mean_fc_nosig18,0.0,0.722,0.717,0.68,9|27|28|33|34|36|148,0
indian_pines,6,zhang_mean_fc_nosig18,0.0,0.725,0.698,0.684,9|27|33|34|36|148,0
indian_pines,5,zhang_mean_fc_nosig18,0.0,0.703,0.639,0.658,9|33|34|36|148,0
indian_pines,30,zhang_mean_fc_nosig14_nol2,217.694,0.815,0.751,0.788,2|5|18|20|23|30|33|34|35|39|40|56|58|60|72|74|75|87|88|93|100|114|132|142|148|177|183|184|185|186,1
indian_pines,29,zhang_mean_fc_nosig14_nol2,0.0,0.813,0.749,0.787,2|5|18|20|23|30|33|34|35|40|56|58|60|72|74|75|87|88|93|100|114|132|142|148|177|183|184|185|186,1
indian_pines,28,zhang_mean_fc_nosig14_nol2,0.0,0.822,0.75,0.797,5|18|20|23|30|33|34|35|40|56|58|60|72|74|75|87|88|93|100|114|132|142|148|177|183|184|185|186,1
indian_pines,27,zhang_mean_fc_nosig14_nol2,0.0,0.826,0.749,0.801,5|18|23|30|33|34|35|40|56|58|60|72|74|75|87|88|93|100|114|132|142|148|177|183|184|185|186,1
indian_pines,26,zhang_mean_fc_nosig14_nol2,0.0,0.824,0.753,0.799,5|18|23|30|33|34|35|40|56|58|72|74|75|87|88|93|100|114|132|142|148|177|183|184|185|186,1
indian_pines,25,zhang_mean_fc_nosig14_nol2,0.0,0.826,0.773,0.801,5|18|23|30|33|34|35|40|56|58|72|74|75|88|93|100|114|132|142|148|177|183|184|185|186,1
indian_pines,24,zhang_mean_fc_nosig14_nol2,0.0,0.835,0.776,0.811,5|18|23|30|33|34|35|40|56|58|72|74|75|88|93|100|114|132|148|177|183|184|185|186,1
indian_pines,23,zhang_mean_fc_nosig14_nol2,0.0,0.834,0.774,0.81,5|23|30|33|34|35|40|56|58|72|74|75|88|93|100|114|132|148|177|183|184|185|186,1
indian_pines,22,zhang_mean_fc_nosig14_nol2,0.0,0.833,0.772,0.809,5|23|30|33|34|35|40|56|58|72|74|75|88|93|100|114|132|148|177|183|184|185,1
indian_pines,21,zhang_mean_fc_nosig14_nol2,0.0,0.832,0.777,0.808,5|23|30|33|34|35|40|56|58|72|74|75|88|93|100|114|132|148|177|183|184,1
indian_pines,20,zhang_mean_fc_nosig14_nol2,0.0,0.833,0.788,0.809,5|23|30|33|34|35|40|56|58|72|74|75|88|100|114|132|148|177|183|184,1
indian_pines,19,zhang_mean_fc_nosig14_nol2,0.0,0.824,0.777,0.8,5|23|30|33|34|35|40|58|72|74|75|88|100|114|132|148|177|183|184,1
indian_pines,18,zhang_mean_fc_nosig14_nol2,0.0,0.821,0.769,0.795,5|23|30|34|35|40|58|72|74|75|88|100|114|132|148|177|183|184,1
indian_pines,17,zhang_mean_fc_nosig14_nol2,0.0,0.826,0.822,0.802,5|23|30|34|35|40|58|72|74|75|100|114|132|148|177|183|184,1
indian_pines,16,zhang_mean_fc_nosig14_nol2,0.0,0.828,0.823,0.803,5|23|30|34|35|40|58|72|74|100|114|132|148|177|183|184,1
indian_pines,15,zhang_mean_fc_nosig14_nol2,0.0,0.838,0.828,0.815,5|23|30|35|40|58|72|74|100|114|132|148|177|183|184,1
indian_pines,14,zhang_mean_fc_nosig14_nol2,0.0,0.838,0.819,0.815,5|23|30|35|40|58|72|74|100|132|148|177|183|184,1
indian_pines,13,zhang_mean_fc_nosig14_nol2,0.0,0.843,0.83,0.82,5|23|30|35|40|58|72|74|100|132|148|177|183,1
indian_pines,12,zhang_mean_fc_nosig14_nol2,0.0,0.843,0.831,0.821,5|23|30|35|40|58|72|74|100|132|148|177,1
indian_pines,11,zhang_mean_fc_nosig14_nol2,0.0,0.845,0.845,0.822,5|23|30|35|40|58|72|100|132|148|177,1
indian_pines,10,zhang_mean_fc_nosig14_nol2,0.0,0.847,0.845,0.824,5|23|30|35|40|58|100|132|148|177,1
indian_pines,9,zhang_mean_fc_nosig14_nol2,0.0,0.837,0.817,0.813,5|23|35|40|58|100|132|148|177,1
indian_pines,8,zhang_mean_fc_nosig14_nol2,0.0,0.832,0.814,0.808,23|35|40|58|100|132|148|177,1
indian_pines,7,zhang_mean_fc_nosig14_nol2,0.0,0.815,0.803,0.788,23|35|40|58|100|148|177,1
indian_pines,6,zhang_mean_fc_nosig14_nol2,0.0,0.801,0.775,0.772,23|35|40|100|148|177,1
indian_pines,5,zhang_mean_fc_nosig14_nol2,0.0,0.746,0.696,0.708,23|35|40|148|177,1
indian_pines,30,zhang_mean_fc_nosig14_nol2_lr01,207.442,0.858,0.849,0.837,7|24|27|30|33|34|35|40|41|46|56|58|60|73|74|89|94|95|100|132|136|138|147|148|159|179|180|181|183|185,1
indian_pines,29,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.85,0.846,0.828,7|24|27|30|33|34|35|40|41|46|56|58|60|73|74|89|94|95|100|136|138|147|148|159|179|180|181|183|185,1
indian_pines,28,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.843,0.838,0.821,7|24|27|30|34|35|40|41|46|56|58|60|73|74|89|94|95|100|136|138|147|148|159|179|180|181|183|185,1
indian_pines,27,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.839,0.835,0.816,7|24|27|30|34|35|40|41|46|56|58|60|73|74|89|94|95|100|138|147|148|159|179|180|181|183|185,1
indian_pines,26,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.834,0.83,0.811,7|24|27|30|34|35|40|46|56|58|60|73|74|89|94|95|100|138|147|148|159|179|180|181|183|185,1
indian_pines,25,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.834,0.818,0.81,7|24|27|30|34|35|40|46|56|58|73|74|89|94|95|100|138|147|148|159|179|180|181|183|185,1
indian_pines,24,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.834,0.818,0.81,7|24|27|30|34|35|40|46|56|73|74|89|94|95|100|138|147|148|159|179|180|181|183|185,1
indian_pines,23,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.832,0.816,0.808,7|24|27|30|34|35|40|46|56|73|74|89|94|95|100|138|147|148|159|179|181|183|185,1
indian_pines,22,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.824,0.798,0.799,7|24|27|30|34|35|40|46|56|73|74|94|95|100|138|147|148|159|179|181|183|185,1
indian_pines,21,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.821,0.822,0.795,7|24|27|34|35|40|46|56|73|74|94|95|100|138|147|148|159|179|181|183|185,1
indian_pines,20,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.815,0.813,0.788,7|24|27|34|35|40|46|56|74|94|95|100|138|147|148|159|179|181|183|185,1
indian_pines,19,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.813,0.813,0.786,7|24|27|34|35|40|46|56|74|94|95|100|138|147|148|159|179|181|183,1
indian_pines,18,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.821,0.839,0.796,7|24|27|34|35|40|46|56|74|94|100|138|147|148|159|179|181|183,1
indian_pines,17,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.813,0.826,0.787,7|24|27|34|35|40|56|74|94|100|138|147|148|159|179|181|183,1
indian_pines,16,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.82,0.831,0.794,7|24|27|34|35|40|74|94|100|138|147|148|159|179|181|183,1
indian_pines,15,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.819,0.827,0.794,7|24|27|34|35|40|74|100|138|147|148|159|179|181|183,1
indian_pines,14,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.817,0.777,0.791,7|27|34|35|40|74|100|138|147|148|159|179|181|183,1
indian_pines,13,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.819,0.793,0.793,7|27|34|35|40|74|100|138|147|148|159|181|183,1
indian_pines,12,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.822,0.801,0.798,7|27|35|40|74|100|138|147|148|159|181|183,1
indian_pines,11,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.807,0.772,0.78,7|27|35|40|74|100|147|148|159|181|183,1
indian_pines,10,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.82,0.787,0.794,7|27|35|40|100|147|148|159|181|183,1
indian_pines,9,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.818,0.789,0.792,7|27|35|40|100|148|159|181|183,1
indian_pines,8,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.776,0.745,0.744,7|27|35|100|148|159|181|183,1
indian_pines,7,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.758,0.691,0.722,7|27|100|148|159|181|183,1
indian_pines,6,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.762,0.689,0.726,7|27|100|148|181|183,1
indian_pines,5,zhang_mean_fc_nosig14_nol2_lr01,0.0,0.771,0.72,0.737,7|27|100|148|183,1
indian_pines,30,zhang_mean_fc_nosig18,199.369,0.85,0.776,0.829,7|9|17|19|28|29|30|33|34|36|38|40|41|46|56|74|77|78|80|88|97|126|139|147|148|149|158|161|176|178,1
indian_pines,29,zhang_mean_fc_nosig18,0.0,0.85,0.793,0.829,7|9|17|19|28|29|30|33|34|36|38|40|41|46|56|74|78|80|88|97|126|139|147|148|149|158|161|176|178,1
indian_pines,28,zhang_mean_fc_nosig18,0.0,0.848,0.792,0.826,7|9|17|19|28|29|30|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|158|161|176|178,1
indian_pines,27,zhang_mean_fc_nosig18,0.0,0.851,0.794,0.83,7|9|17|19|28|29|30|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|161|176|178,1
indian_pines,26,zhang_mean_fc_nosig18,0.0,0.839,0.784,0.817,7|9|17|28|29|30|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|161|176|178,1
indian_pines,25,zhang_mean_fc_nosig18,0.0,0.846,0.787,0.824,7|9|17|28|29|30|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|161|178,1
indian_pines,24,zhang_mean_fc_nosig18,0.0,0.829,0.76,0.805,7|9|17|28|29|30|33|34|36|38|40|41|56|74|78|80|88|126|139|147|148|149|161|178,1
indian_pines,23,zhang_mean_fc_nosig18,0.0,0.835,0.776,0.811,7|9|17|28|29|30|33|34|36|38|40|41|56|74|78|80|88|126|147|148|149|161|178,1
indian_pines,22,zhang_mean_fc_nosig18,0.0,0.827,0.752,0.803,7|9|17|28|29|30|33|34|36|38|40|41|74|78|80|88|126|147|148|149|161|178,1
indian_pines,21,zhang_mean_fc_nosig18,0.0,0.823,0.765,0.798,7|9|17|28|29|30|33|34|36|38|40|41|78|80|88|126|147|148|149|161|178,1
indian_pines,20,zhang_mean_fc_nosig18,0.0,0.823,0.745,0.798,7|9|17|28|29|30|33|34|36|38|40|41|78|80|88|126|147|148|149|161,1
indian_pines,19,zhang_mean_fc_nosig18,0.0,0.826,0.747,0.802,7|9|17|28|29|30|33|34|36|38|41|78|80|88|126|147|148|149|161,1
indian_pines,18,zhang_mean_fc_nosig18,0.0,0.798,0.726,0.769,7|9|17|28|29|30|33|34|36|38|41|78|80|88|147|148|149|161,1
indian_pines,17,zhang_mean_fc_nosig18,0.0,0.786,0.74,0.756,7|9|17|28|29|30|33|34|36|38|41|78|88|147|148|149|161,1
indian_pines,16,zhang_mean_fc_nosig18,0.0,0.791,0.741,0.761,7|9|17|28|29|30|33|34|36|38|78|88|147|148|149|161,1
indian_pines,15,zhang_mean_fc_nosig18,0.0,0.793,0.739,0.764,7|9|28|29|30|33|34|36|38|78|88|147|148|149|161,1
indian_pines,14,zhang_mean_fc_nosig18,0.0,0.79,0.75,0.76,7|9|28|29|33|34|36|38|78|88|147|148|149|161,1
indian_pines,13,zhang_mean_fc_nosig18,0.0,0.749,0.717,0.714,7|9|28|29|33|34|36|38|78|88|147|148|149,1
indian_pines,12,zhang_mean_fc_nosig18,0.0,0.741,0.702,0.705,7|9|28|29|33|34|36|78|88|147|148|149,1
indian_pines,11,zhang_mean_fc_nosig18,0.0,0.752,0.767,0.716,7|9|28|29|33|34|36|78|147|148|149,1
indian_pines,10,zhang_mean_fc_nosig18,0.0,0.743,0.75,0.707,7|9|28|33|34|36|78|147|148|149,1
indian_pines,9,zhang_mean_fc_nosig18,0.0,0.73,0.69,0.691,7|9|28|33|34|36|147|148|149,1
indian_pines,8,zhang_mean_fc_nosig18,0.0,0.729,0.679,0.69,7|9|28|33|34|36|148|149,1
indian_pines,7,zhang_mean_fc_nosig18,0.0,0.734,0.692,0.695,7|9|28|33|34|36|148,1
indian_pines,6,zhang_mean_fc_nosig18,0.0,0.741,0.665,0.702,7|9|28|34|36|148,1
indian_pines,5,zhang_mean_fc_nosig18,0.0,0.694,0.609,0.646,7|9|28|34|148,1
indian_pines,30,zhang_mean_fc_nosig14_nol2,208.888,0.785,0.761,0.754,2|3|6|8|18|23|28|33|35|40|56|58|72|74|75|87|88|89|90|92|93|98|114|142|148|177|183|184|185|186,2
indian_pines,29,zhang_mean_fc_nosig14_nol2,0.0,0.783,0.767,0.753,2|3|6|8|23|28|33|35|40|56|58|72|74|75|87|88|89|90|92|93|98|114|142|148|177|183|184|185|186,2
indian_pines,28,zhang_mean_fc_nosig14_nol2,0.0,0.787,0.76,0.756,2|3|6|23|28|33|35|40|56|58|72|74|75|87|88|89|90|92|93|98|114|142|148|177|183|184|185|186,2
indian_pines,27,zhang_mean_fc_nosig14_nol2,0.0,0.782,0.761,0.751,3|6|23|28|33|35|40|56|58|72|74|75|87|88|89|90|92|93|98|114|142|148|177|183|184|185|186,2
indian_pines,26,zhang_mean_fc_nosig14_nol2,0.0,0.79,0.775,0.76,3|6|23|28|33|35|40|56|58|72|74|75|88|89|90|92|93|98|114|142|148|177|183|184|185|186,2
indian_pines,25,zhang_mean_fc_nosig14_nol2,0.0,0.795,0.779,0.766,3|6|23|28|33|35|40|56|58|72|74|75|88|89|90|93|98|114|142|148|177|183|184|185|186,2
indian_pines,24,zhang_mean_fc_nosig14_nol2,0.0,0.772,0.748,0.74,6|23|28|33|35|40|56|58|72|74|75|88|89|90|93|98|114|142|148|177|183|184|185|186,2
indian_pines,23,zhang_mean_fc_nosig14_nol2,0.0,0.771,0.751,0.739,6|23|28|33|35|40|56|58|72|74|75|88|89|90|93|98|114|142|148|177|183|184|186,2
indian_pines,22,zhang_mean_fc_nosig14_nol2,0.0,0.78,0.757,0.749,6|23|28|33|35|40|56|58|72|74|75|88|89|93|98|114|142|148|177|183|184|186,2
indian_pines,21,zhang_mean_fc_nosig14_nol2,0.0,0.798,0.752,0.769,6|23|28|33|35|40|56|58|72|74|75|88|89|98|114|142|148|177|183|184|186,2
indian_pines,20,zhang_mean_fc_nosig14_nol2,0.0,0.8,0.751,0.771,6|23|28|33|35|40|56|58|72|74|75|88|89|98|114|148|177|183|184|186,2
indian_pines,19,zhang_mean_fc_nosig14_nol2,0.0,0.794,0.76,0.765,6|23|28|33|35|40|56|58|72|74|75|89|98|114|148|177|183|184|186,2
indian_pines,18,zhang_mean_fc_nosig14_nol2,0.0,0.785,0.751,0.755,6|23|28|33|35|40|56|58|72|74|75|89|98|114|148|177|183|184,2
indian_pines,17,zhang_mean_fc_nosig14_nol2,0.0,0.8,0.779,0.771,6|23|28|33|35|40|58|72|74|75|89|98|114|148|177|183|184,2
indian_pines,16,zhang_mean_fc_nosig14_nol2,0.0,0.795,0.766,0.765,6|23|28|33|35|40|58|72|74|89|98|114|148|177|183|184,2
indian_pines,15,zhang_mean_fc_nosig14_nol2,0.0,0.789,0.765,0.76,6|23|28|33|35|40|58|72|74|98|114|148|177|183|184,2
