dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,5,zhang_mean_fc_nosig4,200.28,0.75,0.712,0.713,8|34|38|148|159
indian_pines,6,zhang_mean_fc_nosig4,0.0,0.808,0.773,0.78,8|34|38|129|148|159
indian_pines,7,zhang_mean_fc_nosig4,0.0,0.81,0.775,0.783,8|34|38|128|129|148|159
indian_pines,8,zhang_mean_fc_nosig4,0.0,0.811,0.779,0.784,8|34|35|38|128|129|148|159
indian_pines,9,zhang_mean_fc_nosig4,0.0,0.815,0.758,0.789,8|31|34|35|38|128|129|148|159
indian_pines,10,zhang_mean_fc_nosig4,0.0,0.834,0.779,0.81,8|27|31|34|35|38|128|129|148|159
indian_pines,11,zhang_mean_fc_nosig4,0.0,0.837,0.793,0.815,7|8|27|31|34|35|38|128|129|148|159
indian_pines,12,zhang_mean_fc_nosig4,0.0,0.819,0.794,0.794,7|8|27|31|34|35|38|74|128|129|148|159
indian_pines,13,zhang_mean_fc_nosig4,0.0,0.813,0.788,0.786,7|8|27|31|34|35|38|56|74|128|129|148|159
indian_pines,14,zhang_mean_fc_nosig4,0.0,0.822,0.795,0.796,7|8|27|31|33|34|35|38|56|74|128|129|148|159
indian_pines,15,zhang_mean_fc_nosig4,0.0,0.826,0.799,0.801,7|8|27|31|33|34|35|38|56|74|128|129|148|159|183
indian_pines,16,zhang_mean_fc_nosig4,0.0,0.833,0.806,0.809,7|8|27|31|33|34|35|38|40|56|74|128|129|148|159|183
indian_pines,17,zhang_mean_fc_nosig4,0.0,0.834,0.804,0.81,7|8|25|27|31|33|34|35|38|40|56|74|128|129|148|159|183
indian_pines,18,zhang_mean_fc_nosig4,0.0,0.838,0.808,0.815,7|8|25|27|31|33|34|35|38|40|56|59|74|128|129|148|159|183
indian_pines,19,zhang_mean_fc_nosig4,0.0,0.842,0.807,0.819,7|8|25|27|31|33|34|35|38|40|56|59|74|128|129|148|159|181|183
indian_pines,20,zhang_mean_fc_nosig4,0.0,0.816,0.796,0.79,2|7|8|25|27|31|33|34|35|38|40|56|59|74|128|129|148|159|181|183
indian_pines,21,zhang_mean_fc_nosig4,0.0,0.814,0.8,0.788,2|7|8|25|27|31|33|34|35|38|40|56|59|74|128|129|148|149|159|181|183
indian_pines,22,zhang_mean_fc_nosig4,0.0,0.812,0.802,0.786,2|3|7|8|25|27|31|33|34|35|38|40|56|59|74|128|129|148|149|159|181|183
indian_pines,23,zhang_mean_fc_nosig4,0.0,0.813,0.803,0.787,2|3|7|8|9|25|27|31|33|34|35|38|40|56|59|74|128|129|148|149|159|181|183
indian_pines,24,zhang_mean_fc_nosig4,0.0,0.82,0.806,0.795,2|3|7|8|9|23|25|27|31|33|34|35|38|40|56|59|74|128|129|148|149|159|181|183
indian_pines,25,zhang_mean_fc_nosig4,0.0,0.828,0.811,0.804,2|3|7|8|9|19|23|25|27|31|33|34|35|38|40|56|59|74|128|129|148|149|159|181|183
indian_pines,26,zhang_mean_fc_nosig4,0.0,0.824,0.807,0.8,2|3|7|8|9|19|23|25|27|31|33|34|35|38|39|40|56|59|74|128|129|148|149|159|181|183
indian_pines,27,zhang_mean_fc_nosig4,0.0,0.826,0.807,0.801,2|3|7|8|9|19|23|25|27|31|33|34|35|38|39|40|56|59|74|128|129|140|148|149|159|181|183
indian_pines,28,zhang_mean_fc_nosig4,0.0,0.829,0.809,0.805,2|3|7|8|9|19|23|25|27|31|33|34|35|38|39|40|42|56|59|74|128|129|140|148|149|159|181|183
indian_pines,29,zhang_mean_fc_nosig4,0.0,0.824,0.8,0.799,2|3|7|8|9|19|23|25|27|31|33|34|35|38|39|40|42|56|59|74|128|129|140|147|148|149|159|181|183
indian_pines,30,zhang_mean_fc_nosig4,0.0,0.83,0.796,0.806,2|3|7|8|9|19|23|25|27|31|33|34|35|38|39|40|42|56|59|74|89|128|129|140|147|148|149|159|181|183
