dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,shapped,618.02,0.819,0.832,0.793,22|27|28|29|33|34|36|40|44|54|59|71|77|83|90|97|113|126|147|148|158|160|161|175|178|179|182|188|190|192
indian_pines,29,shapped,0.0,0.809,0.84,0.783,22|27|28|29|33|34|36|40|44|54|59|71|77|90|97|113|126|147|148|158|160|161|175|178|179|182|188|190|192
indian_pines,28,shapped,0.0,0.812,0.838,0.786,22|27|28|29|33|34|36|40|44|54|71|77|90|97|113|126|147|148|158|160|161|175|178|179|182|188|190|192
indian_pines,27,shapped,0.0,0.803,0.836,0.775,22|27|28|29|33|34|36|40|44|54|71|77|90|113|126|147|148|158|160|161|175|178|179|182|188|190|192
indian_pines,26,shapped,0.0,0.803,0.816,0.775,22|27|28|29|33|34|36|40|44|54|71|90|113|126|147|148|158|160|161|175|178|179|182|188|190|192
indian_pines,25,shapped,0.0,0.803,0.818,0.775,22|27|28|29|33|34|36|40|44|54|71|90|113|126|147|148|160|161|175|178|179|182|188|190|192
indian_pines,24,shapped,0.0,0.803,0.799,0.775,22|27|28|29|33|34|36|40|44|54|90|113|126|147|148|160|161|175|178|179|182|188|190|192
indian_pines,23,shapped,0.0,0.796,0.799,0.768,22|27|28|29|33|34|36|40|44|54|90|113|126|148|160|161|175|178|179|182|188|190|192
indian_pines,22,shapped,0.0,0.787,0.8,0.758,27|28|29|33|34|36|40|44|54|90|113|126|148|160|161|175|178|179|182|188|190|192
indian_pines,21,shapped,0.0,0.777,0.798,0.746,27|28|29|33|34|36|40|44|54|90|126|148|160|161|175|178|179|182|188|190|192
indian_pines,20,shapped,0.0,0.784,0.776,0.754,27|28|29|33|34|36|40|44|54|90|126|148|160|161|175|178|179|182|190|192
indian_pines,19,shapped,0.0,0.781,0.768,0.75,27|28|29|33|34|36|40|44|54|126|148|160|161|175|178|179|182|190|192
indian_pines,18,shapped,0.0,0.748,0.721,0.712,27|28|29|33|34|36|40|44|54|148|160|161|175|178|179|182|190|192
indian_pines,17,shapped,0.0,0.761,0.741,0.727,27|28|29|33|34|36|40|44|54|148|160|161|175|178|179|190|192
indian_pines,16,shapped,0.0,0.774,0.767,0.742,27|28|29|33|34|36|40|44|54|148|160|161|175|178|179|192
indian_pines,15,shapped,0.0,0.754,0.745,0.72,27|28|29|33|34|40|44|54|148|160|161|175|178|179|192
indian_pines,14,shapped,0.0,0.761,0.745,0.727,27|28|29|33|34|40|44|54|148|160|161|175|179|192
indian_pines,13,shapped,0.0,0.753,0.737,0.718,27|28|29|33|34|40|54|148|160|161|175|179|192
indian_pines,12,shapped,0.0,0.736,0.705,0.698,27|28|29|33|34|54|148|160|161|175|179|192
indian_pines,11,shapped,0.0,0.698,0.64,0.654,27|28|29|33|34|148|160|161|175|179|192
indian_pines,10,shapped,0.0,0.675,0.604,0.627,27|28|29|33|148|160|161|175|179|192
indian_pines,9,shapped,0.0,0.67,0.61,0.62,27|28|29|33|148|160|161|179|192
indian_pines,8,shapped,0.0,0.662,0.616,0.611,27|28|29|33|148|160|161|192
indian_pines,7,shapped,0.0,0.661,0.615,0.609,27|28|29|33|148|161|192
indian_pines,6,shapped,0.0,0.664,0.608,0.612,27|29|33|148|161|192
indian_pines,5,shapped,0.0,0.664,0.609,0.613,27|33|148|161|192
