dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,27,mlwrig,0.0,0.841,0.853,0.819,4|6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|86|96|97|116|128|132|148|169|179|183|184,3
indian_pines,26,mlwrig,0.0,0.841,0.854,0.818,4|6|8|17|21|33|34|35|36|38|43|65|72|78|80|86|96|97|116|128|132|148|169|179|183|184,3
indian_pines,25,mlwrig,0.0,0.836,0.854,0.812,4|6|8|17|21|33|34|35|36|38|43|65|72|78|80|96|97|116|128|132|148|169|179|183|184,3
indian_pines,24,mlwrig,0.0,0.839,0.857,0.816,4|6|8|21|33|34|35|36|38|43|65|72|78|80|96|97|116|128|132|148|169|179|183|184,3
indian_pines,23,mlwrig,0.0,0.831,0.851,0.807,4|6|8|21|33|34|35|36|38|43|65|72|78|80|96|97|128|132|148|169|179|183|184,3
indian_pines,22,mlwrig,0.0,0.829,0.85,0.805,4|6|8|21|33|34|35|36|38|43|65|72|78|80|97|128|132|148|169|179|183|184,3
indian_pines,21,mlwrig,0.0,0.824,0.847,0.8,4|6|8|21|33|34|35|36|38|43|65|72|78|80|97|128|132|148|169|179|183,3
indian_pines,20,mlwrig,0.0,0.826,0.852,0.802,4|8|21|33|34|35|36|38|43|65|72|78|80|97|128|132|148|169|179|183,3
indian_pines,19,mlwrig,0.0,0.831,0.857,0.807,8|21|33|34|35|36|38|43|65|72|78|80|97|128|132|148|169|179|183,3
indian_pines,18,mlwrig,0.0,0.827,0.849,0.803,8|21|33|34|35|36|38|43|72|78|80|97|128|132|148|169|179|183,3
indian_pines,17,mlwrig,0.0,0.823,0.853,0.798,8|21|33|34|35|36|38|43|72|78|80|97|128|132|148|179|183,3
indian_pines,16,mlwrig,0.0,0.836,0.854,0.813,8|33|34|35|36|38|43|72|78|80|97|128|132|148|179|183,3
indian_pines,15,mlwrig,0.0,0.817,0.834,0.79,8|33|34|35|36|38|43|78|80|97|128|132|148|179|183,3
indian_pines,14,mlwrig,0.0,0.811,0.832,0.785,8|33|34|35|36|38|78|80|97|128|132|148|179|183,3
indian_pines,13,mlwrig,0.0,0.816,0.831,0.79,8|33|34|35|36|38|80|97|128|132|148|179|183,3
indian_pines,12,mlwrig,0.0,0.796,0.813,0.767,8|33|34|35|36|38|80|128|132|148|179|183,3
indian_pines,11,mlwrig,0.0,0.796,0.811,0.768,8|33|34|36|38|80|128|132|148|179|183,3
indian_pines,10,mlwrig,0.0,0.796,0.809,0.767,8|33|34|36|38|80|128|132|148|183,3
indian_pines,9,mlwrig,0.0,0.801,0.799,0.773,8|34|36|38|80|128|132|148|183,3
indian_pines,8,mlwrig,0.0,0.808,0.794,0.78,8|34|36|38|80|128|148|183,3
indian_pines,7,mlwrig,0.0,0.819,0.789,0.793,8|34|38|80|128|148|183,3
indian_pines,6,mlwrig,0.0,0.796,0.788,0.766,34|38|80|128|148|183,3
indian_pines,5,mlwrig,0.0,0.758,0.733,0.723,34|38|80|128|148,3
indian_pines,30,mlwrig,225.339,0.856,0.887,0.836,6|8|17|21|33|34|35|36|38|43|56|63|65|72|73|74|78|80|88|96|97|128|132|148|157|169|179|183|184|185,4
indian_pines,29,mlwrig,0.0,0.86,0.894,0.84,6|8|17|21|33|34|35|36|38|43|56|63|65|72|73|74|78|80|88|97|128|132|148|157|169|179|183|184|185,4
indian_pines,28,mlwrig,0.0,0.86,0.893,0.841,6|8|17|21|33|34|35|36|38|43|63|65|72|73|74|78|80|88|97|128|132|148|157|169|179|183|184|185,4
indian_pines,27,mlwrig,0.0,0.863,0.895,0.844,6|8|17|21|33|34|35|36|38|43|63|65|72|73|74|78|80|88|97|128|132|148|169|179|183|184|185,4
indian_pines,26,mlwrig,0.0,0.862,0.894,0.842,6|8|17|21|33|34|35|36|38|43|65|72|73|74|78|80|88|97|128|132|148|169|179|183|184|185,4
indian_pines,25,mlwrig,0.0,0.862,0.893,0.842,6|8|17|21|33|34|35|36|38|43|65|72|73|74|78|80|88|97|128|132|148|169|179|183|184,4
indian_pines,24,mlwrig,0.0,0.854,0.891,0.834,6|8|17|33|34|35|36|38|43|65|72|73|74|78|80|88|97|128|132|148|169|179|183|184,4
indian_pines,23,mlwrig,0.0,0.845,0.897,0.823,8|17|33|34|35|36|38|43|65|72|73|74|78|80|88|97|128|132|148|169|179|183|184,4
indian_pines,22,mlwrig,0.0,0.849,0.891,0.828,8|17|33|34|35|36|38|43|65|72|74|78|80|88|97|128|132|148|169|179|183|184,4
indian_pines,21,mlwrig,0.0,0.845,0.883,0.824,8|33|34|35|36|38|43|65|72|74|78|80|88|97|128|132|148|169|179|183|184,4
indian_pines,20,mlwrig,0.0,0.844,0.878,0.822,8|33|34|35|36|38|43|65|72|74|78|80|97|128|132|148|169|179|183|184,4
indian_pines,19,mlwrig,0.0,0.844,0.886,0.823,8|33|34|35|36|38|43|65|72|74|78|80|97|128|132|148|179|183|184,4
indian_pines,18,mlwrig,0.0,0.851,0.897,0.831,8|33|34|35|36|38|43|65|72|78|80|97|128|132|148|179|183|184,4
indian_pines,17,mlwrig,0.0,0.856,0.895,0.836,8|33|34|35|36|38|43|72|78|80|97|128|132|148|179|183|184,4
indian_pines,16,mlwrig,0.0,0.841,0.88,0.819,8|33|34|35|36|38|43|78|80|97|128|132|148|179|183|184,4
indian_pines,15,mlwrig,0.0,0.826,0.859,0.801,8|33|34|35|36|38|43|78|80|97|128|132|148|179|183,4
indian_pines,14,mlwrig,0.001,0.827,0.86,0.803,8|33|34|35|36|38|43|78|80|97|128|132|148|183,4
indian_pines,13,mlwrig,0.0,0.833,0.865,0.81,8|33|34|35|36|38|78|80|97|128|132|148|183,4
indian_pines,12,mlwrig,0.0,0.809,0.84,0.783,8|33|34|35|36|38|78|80|128|132|148|183,4
indian_pines,11,mlwrig,0.0,0.817,0.859,0.791,8|33|34|36|38|78|80|128|132|148|183,4
indian_pines,10,mlwrig,0.0,0.817,0.841,0.792,8|33|34|36|38|80|128|132|148|183,4
indian_pines,9,mlwrig,0.0,0.818,0.844,0.792,8|34|36|38|80|128|132|148|183,4
indian_pines,8,mlwrig,0.0,0.823,0.85,0.798,8|34|36|38|80|128|148|183,4
indian_pines,7,mlwrig,0.0,0.797,0.802,0.768,8|34|36|38|80|128|148,4
indian_pines,6,mlwrig,0.0,0.76,0.776,0.726,34|36|38|80|128|148,4
indian_pines,5,mlwrig,0.0,0.771,0.796,0.738,34|38|80|128|148,4
indian_pines,30,mlwrig,220.7,0.847,0.803,0.825,4|6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|86|88|96|97|100|128|132|148|157|169|179|183|185|196,5
indian_pines,29,mlwrig,0.0,0.854,0.824,0.834,4|6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|86|88|96|97|100|128|132|148|157|169|179|183|185,5
indian_pines,28,mlwrig,0.0,0.852,0.84,0.831,4|6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|88|96|97|100|128|132|148|157|169|179|183|185,5
indian_pines,27,mlwrig,0.0,0.845,0.835,0.822,6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|88|96|97|100|128|132|148|157|169|179|183|185,5
indian_pines,26,mlwrig,0.0,0.852,0.814,0.831,6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|88|96|97|100|128|132|148|157|169|179|183,5
indian_pines,25,mlwrig,0.0,0.848,0.815,0.826,6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|88|96|97|100|128|132|148|157|179|183,5
indian_pines,24,mlwrig,0.0,0.85,0.817,0.829,6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|88|97|100|128|132|148|157|179|183,5
indian_pines,23,mlwrig,0.0,0.842,0.824,0.819,8|17|21|33|34|35|36|38|43|65|72|74|78|80|88|97|100|128|132|148|157|179|183,5
indian_pines,22,mlwrig,0.0,0.843,0.847,0.82,8|17|21|33|34|35|36|38|43|65|72|78|80|88|97|100|128|132|148|157|179|183,5
indian_pines,21,mlwrig,0.0,0.844,0.846,0.822,8|17|21|33|34|35|36|38|43|72|78|80|88|97|100|128|132|148|157|179|183,5
indian_pines,20,mlwrig,0.0,0.84,0.83,0.817,8|21|33|34|35|36|38|43|72|78|80|88|97|100|128|132|148|157|179|183,5
indian_pines,19,mlwrig,0.0,0.839,0.828,0.816,8|21|33|34|35|36|38|43|72|78|80|88|100|128|132|148|157|179|183,5
indian_pines,18,mlwrig,0.0,0.849,0.843,0.828,8|21|33|34|35|36|38|43|72|78|80|100|128|132|148|157|179|183,5
indian_pines,17,mlwrig,0.0,0.842,0.831,0.82,8|33|34|35|36|38|43|72|78|80|100|128|132|148|157|179|183,5
indian_pines,16,mlwrig,0.0,0.837,0.815,0.814,8|33|34|35|36|38|43|78|80|100|128|132|148|157|179|183,5
indian_pines,15,mlwrig,0.0,0.833,0.768,0.809,8|33|34|35|36|38|43|78|80|100|128|132|148|179|183,5
indian_pines,14,mlwrig,0.0,0.841,0.818,0.818,8|33|34|35|36|38|43|80|100|128|132|148|179|183,5
indian_pines,13,mlwrig,0.0,0.841,0.814,0.817,8|33|34|35|36|38|80|100|128|132|148|179|183,5
indian_pines,12,mlwrig,0.0,0.837,0.813,0.814,8|33|34|35|36|38|80|100|128|148|179|183,5
indian_pines,11,mlwrig,0.0,0.826,0.805,0.8,8|33|34|35|36|38|80|100|128|148|183,5
indian_pines,10,mlwrig,0.0,0.825,0.814,0.799,8|34|35|36|38|80|100|128|148|183,5
indian_pines,9,mlwrig,0.0,0.817,0.813,0.79,8|34|36|38|80|100|128|148|183,5
indian_pines,8,mlwrig,0.0,0.821,0.796,0.795,8|34|38|80|100|128|148|183,5
indian_pines,7,mlwrig,0.0,0.805,0.789,0.776,8|34|38|80|100|148|183,5
indian_pines,6,mlwrig,0.0,0.796,0.805,0.765,8|34|38|80|148|183,5
indian_pines,5,mlwrig,0.0,0.755,0.729,0.718,8|34|80|148|183,5
indian_pines,30,mlwrig,225.247,0.85,0.869,0.829,6|8|17|21|33|34|35|36|38|43|65|72|73|74|78|80|86|88|96|97|128|132|146|148|157|169|179|183|184|185,6
indian_pines,29,mlwrig,0.0,0.852,0.871,0.831,6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|86|88|96|97|128|132|146|148|157|169|179|183|184|185,6
indian_pines,28,mlwrig,0.0,0.86,0.879,0.84,6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|88|96|97|128|132|146|148|157|169|179|183|184|185,6
indian_pines,27,mlwrig,0.0,0.856,0.876,0.835,6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|88|96|97|128|132|148|157|169|179|183|184|185,6
indian_pines,26,mlwrig,0.0,0.856,0.88,0.836,6|8|17|21|33|34|35|36|38|43|65|72|74|78|80|88|96|97|128|132|148|169|179|183|184|185,6
indian_pines,25,mlwrig,0.0,0.845,0.855,0.824,8|17|21|33|34|35|36|38|43|65|72|74|78|80|88|96|97|128|132|148|169|179|183|184|185,6
indian_pines,24,mlwrig,0.0,0.849,0.854,0.827,8|17|21|33|34|35|36|38|43|72|74|78|80|88|96|97|128|132|148|169|179|183|184|185,6
indian_pines,23,mlwrig,0.0,0.85,0.855,0.829,8|17|21|33|34|35|36|38|43|72|74|78|80|88|97|128|132|148|169|179|183|184|185,6
indian_pines,22,mlwrig,0.0,0.846,0.829,0.824,8|17|21|33|34|35|36|38|43|72|78|80|88|97|128|132|148|169|179|183|184|185,6
indian_pines,21,mlwrig,0.0,0.844,0.831,0.822,8|17|21|33|34|35|36|38|43|72|78|80|88|97|128|132|148|169|179|183|184,6
indian_pines,20,mlwrig,0.0,0.846,0.828,0.824,8|17|21|33|34|35|36|38|43|72|78|80|88|97|128|132|148|179|183|184,6
indian_pines,19,mlwrig,0.0,0.851,0.832,0.83,8|21|33|34|35|36|38|43|72|78|80|88|97|128|132|148|179|183|184,6
indian_pines,18,mlwrig,0.0,0.847,0.851,0.826,8|21|33|34|35|36|38|43|72|78|80|97|128|132|148|179|183|184,6
indian_pines,17,mlwrig,0.0,0.85,0.846,0.829,8|33|34|35|36|38|43|72|78|80|97|128|132|148|179|183|184,6
indian_pines,16,mlwrig,0.0,0.848,0.844,0.826,8|33|34|35|36|38|43|72|78|80|97|128|132|148|179|183,6
indian_pines,15,mlwrig,0.0,0.845,0.835,0.823,8|33|34|35|36|38|43|72|78|80|97|128|132|148|183,6
indian_pines,14,mlwrig,0.0,0.846,0.856,0.824,8|34|35|36|38|43|72|78|80|97|128|132|148|183,6
indian_pines,13,mlwrig,0.0,0.84,0.853,0.818,8|34|35|36|38|72|78|80|97|128|132|148|183,6
indian_pines,12,mlwrig,0.0,0.84,0.85,0.818,8|34|35|36|38|72|78|80|128|132|148|183,6
indian_pines,11,mlwrig,0.0,0.818,0.828,0.792,8|34|35|36|38|72|78|80|128|132|148,6
indian_pines,10,mlwrig,0.0,0.812,0.825,0.785,8|34|35|36|38|78|80|128|132|148,6
indian_pines,9,mlwrig,0.0,0.805,0.822,0.777,8|34|35|36|38|80|128|132|148,6
indian_pines,8,mlwrig,0.0,0.808,0.826,0.78,8|34|36|38|80|128|132|148,6
indian_pines,7,mlwrig,0.0,0.815,0.83,0.788,8|34|36|38|80|128|148,6
indian_pines,6,mlwrig,0.0,0.78,0.763,0.747,34|36|38|80|128|148,6
indian_pines,5,mlwrig,0.0,0.758,0.708,0.723,34|36|80|128|148,6
indian_pines,30,mlwrig,220.462,0.825,0.747,0.8,4|6|8|17|21|28|33|35|36|38|43|65|72|74|78|80|86|88|96|97|100|128|132|146|148|157|169|179|183|196,7
indian_pines,29,mlwrig,0.0,0.834,0.765,0.81,4|6|8|17|21|28|33|35|36|38|43|65|72|74|78|80|86|88|96|97|100|128|132|148|157|169|179|183|196,7
indian_pines,28,mlwrig,0.0,0.83,0.762,0.805,4|6|8|17|21|33|35|36|38|43|65|72|74|78|80|86|88|96|97|100|128|132|148|157|169|179|183|196,7
indian_pines,27,mlwrig,0.0,0.834,0.766,0.81,4|6|8|17|21|33|35|36|38|43|65|72|74|78|80|86|88|96|97|100|128|132|148|157|169|179|183,7
indian_pines,26,mlwrig,0.0,0.835,0.769,0.811,4|6|8|17|21|33|35|36|38|43|65|72|74|78|80|86|88|97|100|128|132|148|157|169|179|183,7
indian_pines,25,mlwrig,0.0,0.82,0.749,0.794,4|6|8|17|21|33|35|36|38|43|65|72|78|80|86|88|97|100|128|132|148|157|169|179|183,7
indian_pines,24,mlwrig,0.0,0.819,0.751,0.793,4|6|8|17|21|33|35|36|38|43|65|72|78|80|88|97|100|128|132|148|157|169|179|183,7
indian_pines,23,mlwrig,0.0,0.817,0.741,0.791,6|8|17|21|33|35|36|38|43|65|72|78|80|88|97|100|128|132|148|157|169|179|183,7
indian_pines,22,mlwrig,0.0,0.817,0.746,0.791,6|8|17|21|33|35|36|38|43|65|72|78|80|88|100|128|132|148|157|169|179|183,7
indian_pines,21,mlwrig,0.0,0.821,0.744,0.795,8|17|21|33|35|36|38|43|65|72|78|80|88|100|128|132|148|157|169|179|183,7
indian_pines,20,mlwrig,0.0,0.812,0.803,0.785,8|17|33|35|36|38|43|65|72|78|80|88|100|128|132|148|157|169|179|183,7
indian_pines,19,mlwrig,0.0,0.813,0.805,0.786,8|33|35|36|38|43|65|72|78|80|88|100|128|132|148|157|169|179|183,7
indian_pines,18,mlwrig,0.0,0.815,0.823,0.788,8|33|35|36|38|43|65|72|78|80|100|128|132|148|157|169|179|183,7
indian_pines,17,mlwrig,0.0,0.808,0.816,0.78,8|33|35|36|38|43|72|78|80|100|128|132|148|157|169|179|183,7
indian_pines,16,mlwrig,0.0,0.822,0.835,0.797,8|33|35|36|38|43|72|80|100|128|132|148|157|169|179|183,7
indian_pines,15,mlwrig,0.0,0.813,0.821,0.786,8|33|35|36|38|43|72|80|100|128|132|148|169|179|183,7
indian_pines,14,mlwrig,0.0,0.809,0.814,0.782,8|33|35|36|38|43|72|80|100|128|132|148|179|183,7
indian_pines,13,mlwrig,0.0,0.802,0.789,0.773,8|33|35|36|38|43|80|100|128|132|148|179|183,7
indian_pines,12,mlwrig,0.0,0.806,0.801,0.778,8|33|35|36|38|80|100|128|132|148|179|183,7
indian_pines,11,mlwrig,0.0,0.819,0.83,0.793,8|33|35|36|38|80|100|128|132|148|183,7
indian_pines,10,mlwrig,0.0,0.79,0.749,0.759,33|35|36|38|80|100|128|132|148|183,7
indian_pines,9,mlwrig,0.0,0.782,0.78,0.75,33|35|36|38|80|100|128|148|183,7
indian_pines,8,mlwrig,0.0,0.761,0.729,0.727,33|35|36|80|100|128|148|183,7
indian_pines,7,mlwrig,0.0,0.752,0.724,0.716,33|35|36|80|100|128|148,7
indian_pines,6,mlwrig,0.0,0.723,0.668,0.681,33|35|36|80|100|148,7
indian_pines,5,mlwrig,0.0,0.703,0.638,0.659,33|35|36|80|148,7
