epoch,mse_loss,l1_loss,lambda_value,l2_loss,alpha,loss,t_oa,t_aa,t_k,v_oa,v_aa,v_k,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,l0_cw,l0_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130,weight_131,weight_132,weight_133,weight_134,weight_135,weight_136,weight_137,weight_138,weight_139,weight_140,weight_141,weight_142,weight_143,weight_144,weight_145,weight_146,weight_147,weight_148,weight_149,weight_150,weight_151,weight_152,weight_153,weight_154,weight_155,weight_156,weight_157,weight_158,weight_159,weight_160,weight_161,weight_162,weight_163,weight_164,weight_165,weight_166,weight_167,weight_168,weight_169,weight_170,weight_171,weight_172,weight_173,weight_174,weight_175,weight_176,weight_177,weight_178,weight_179,weight_180,weight_181,weight_182,weight_183,weight_184,weight_185,weight_186,weight_187,weight_188,weight_189,weight_190,weight_191,weight_192,weight_193,weight_194,weight_195,weight_196,weight_197,weight_198,weight_199
0,2.774,10.7130165,9.98e-05,0,0,2.775,0.058,0.062,0.0,0.058,0.062,0.0,0.691,0.614,0.643,0.0,0.328,0.054,0.0,0.328,0.054,137,137,16|65|76|5|132,0.328|0.281|0.266|0.259|0.256,0.0,0.001,0.0,0.0,0.196,0.259,0.153,0.127,0.0,0.003,0.016,0.0,0.0,0.0,0.063,0.025,0.328,0.0,0.148,0.009,0.0,0.025,0.003,0.032,0.0,0.0,0.0,0.034,0.0,0.114,0.042,0.0,0.074,0.0,0.0,0.015,0.029,0.0,0.0,0.0,0.099,0.087,0.106,0.0,0.049,0.119,0.07,0.051,0.0,0.0,0.0,0.0,0.241,0.0,0.164,0.0,0.154,0.002,0.015,0.0,0.034,0.0,0.009,0.113,0.006,0.281,0.018,0.059,0.146,0.031,0.0,0.0,0.002,0.196,0.134,0.006,0.266,0.135,0.015,0.026,0.054,0.033,0.017,0.028,0.016,0.054,0.0,0.106,0.0,0.176,0.078,0.051,0.0,0.006,0.13,0.101,0.078,0.226,0.04,0.052,0.0,0.237,0.207,0.078,0.111,0.038,0.047,0.166,0.066,0.192,0.177,0.0,0.0,0.0,0.001,0.115,0.022,0.002,0.0,0.0,0.058,0.076,0.052,0.0,0.0,0.001,0.001,0.042,0.004,0.145,0.016,0.007,0.256,0.0,0.055,0.112,0.0,0.0,0.0,0.042,0.051,0.0,0.0,0.0,0.001,0.043,0.0,0.0,0.017,0.011,0.0,0.059,0.146,0.0,0.005,0.1,0.098,0.006,0.0,0.146,0.037,0.001,0.032,0.0,0.0,0.0,0.0,0.105,0.04,0.191,0.01,0.0,0.0,0.069,0.037,0.076,0.0,0.0,0.0,0.089,0.0,0.0,0.101,0.206,0.0,0.0,0.095,0.021,0.0,0.245,0.0,0.125,0.0,0.0,0.186,0.15,0.187,0.0,0.125,0.0
10,1.052,658.7240601,9.78e-05,0,0,1.116,0.606,0.428,0.535,0.597,0.434,0.525,0.709,0.677,0.665,0.0,47.587,3.294,0.0,47.587,3.294,48,48,7|24|74|40|19,47.587|34.901|32.162|27.203|26.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.308,0.0,0.0,26.834,0.0,0.0,25.915,0.0,34.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.497,0.0,0.0,0.0,27.203,0.0,17.232,0.0,6.682,15.288,3.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.107,0.0,17.222,3.852,0.0,0.0,0.0,0.0,0.0,4.037,2.053,14.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.981,32.162,12.024,5.477,4.61,11.731,4.381,0.0,0.0,7.495,0.0,9.91,15.044,0.0,0.0,0.0,21.684,0.0,0.0,0.0,0.0,0.0,16.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.386,0.0,0.0,5.653,0.0,0.0,11.092,0.0,0.0,0.0,0.0,0.0,4.417,0.0,0.0,0.0,0.0,0.0,18.797,17.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.482,0.0,0.0,9.924,20.06,0.0,0.0,12.126,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,18.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.299,0.0,0.0,18.276,0.0,0.0,6.46,0.0,5.078,10.299,0.0,0.0,15.559,0.0,0.0,0.0,0.0
20,0.697,741.0969849,9.59e-05,0,0,0.768,0.75,0.736,0.715,0.731,0.731,0.693,0.76,0.754,0.724,0.0,56.324,3.705,0.0,56.324,3.705,47,47,7|24|74|40|128,56.324|43.25|34.889|34.231|29.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.643,0.0,0.0,29.843,0.0,0.0,28.779,0.0,43.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.406,0.0,0.0,0.0,34.231,0.0,21.128,0.0,8.617,17.228,2.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.266,0.0,23.624,2.135,0.0,0.0,0.0,0.0,0.0,2.788,0.0,14.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.215,34.889,10.643,3.286,5.049,15.421,6.397,0.0,0.0,5.508,0.0,13.526,17.147,0.0,0.0,0.0,22.723,0.0,0.0,0.0,0.0,0.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828,0.0,0.0,2.838,0.0,0.0,12.761,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,29.944,26.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.671,0.0,0.0,8.906,23.652,0.0,0.0,12.235,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,17.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.445,0.0,0.0,22.217,0.0,0.0,6.256,0.0,4.031,13.735,0.0,0.0,13.544,0.0,0.0,0.0,0.0
30,0.53,698.532959,9.4e-05,0,0,0.596,0.769,0.755,0.738,0.749,0.768,0.715,0.76,0.754,0.724,0.0,53.11,3.493,0.0,53.11,3.493,45,45,7|24|40|74|128,53.11|43.964|33.288|31.668|31.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.831,0.0,0.0,28.064,0.0,0.0,27.751,0.0,43.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.052,0.0,0.0,0.0,33.288,0.0,19.745,0.0,8.479,15.063,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.688,0.0,23.45,1.207,0.0,0.0,0.0,0.0,0.0,2.254,0.0,12.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.018,31.668,9.654,1.286,4.709,16.284,7.795,0.0,0.0,4.676,0.0,13.057,15.988,0.0,0.0,0.0,22.925,0.0,0.0,0.0,0.0,0.0,16.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.0,0.0,11.592,0.0,0.0,0.0,0.0,0.0,1.909,0.0,0.0,0.0,0.0,0.0,31.389,27.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301,0.0,0.0,8.138,24.298,0.0,0.0,12.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05,0.0,0.0,20.82,0.0,0.0,5.754,0.0,1.956,11.754,0.0,0.0,10.027,0.0,0.0,0.0,0.0
40,0.489,656.1744385,9.21e-05,0,0,0.549,0.808,0.778,0.78,0.781,0.773,0.75,0.76,0.754,0.724,0.0,48.768,3.281,0.0,48.768,3.281,44,44,7|24|40|128|74,48.768|42.362|31.656|31.4|28.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591,0.0,0.0,26.427,0.0,0.0,25.543,0.0,42.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.645,0.0,0.0,0.0,31.656,0.0,18.125,0.0,7.585,12.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214,0.0,22.124,0.254,0.0,0.0,0.0,0.0,0.0,0.803,0.0,11.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.473,28.889,9.843,0.0,4.831,16.461,8.54,0.0,0.0,3.617,0.0,13.412,14.571,0.0,0.0,0.0,21.89,0.0,0.0,0.0,0.0,0.0,15.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.0,0.0,10.462,0.0,0.0,0.0,0.0,0.0,0.674,0.0,0.0,0.0,0.0,0.0,31.4,27.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.395,0.0,0.0,8.189,24.579,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.671,0.0,0.0,18.971,0.0,0.0,5.427,0.0,1.161,10.274,0.0,0.0,8.003,0.0,0.0,0.0,0.0
50,0.369,668.7293701,9.03e-05,0,0,0.43,0.827,0.83,0.801,0.799,0.861,0.771,0.728,0.688,0.687,0.0,49.282,3.344,0.0,49.282,3.344,38,38,7|24|40|128|129,49.282|44.222|32.805|32.783|29.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.542,0.0,0.0,27.63,0.0,0.0,25.893,0.0,44.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.647,0.0,0.0,0.0,32.805,0.0,18.525,0.0,7.397,11.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.411,0.0,21.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,28.396,10.547,0.0,5.638,17.456,9.763,0.0,0.0,3.025,0.0,13.93,14.515,0.0,0.0,0.0,23.501,0.0,0.0,0.0,0.0,0.0,15.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.783,29.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,9.076,26.12,0.0,0.0,12.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.691,0.0,0.0,18.647,0.0,0.0,5.361,0.0,0.0,9.721,0.0,0.0,7.377,0.0,0.0,0.0,0.0
60,0.437,610.9472656,8.85e-05,0,0,0.491,0.832,0.846,0.808,0.822,0.885,0.797,0.728,0.688,0.687,0.0,44.098,3.055,0.0,44.098,3.055,38,38,7|24|128|40|129,44.098|40.581|30.566|30.1|27.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.209,0.0,0.0,25.396,0.0,0.0,23.121,0.0,40.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.648,0.0,0.0,0.0,30.1,0.0,16.664,0.0,6.453,9.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.888,0.0,20.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.816,25.477,10.331,0.0,5.75,16.205,9.854,0.0,0.0,2.551,0.0,12.824,12.71,0.0,0.0,0.0,21.413,0.0,0.0,0.0,0.0,0.0,14.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.566,27.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.763,24.37,0.0,0.0,12.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.282,0.0,0.0,16.175,0.0,0.0,4.643,0.0,0.031,8.282,0.0,0.0,6.462,0.0,0.0,0.0,0.0
70,0.513,581.5933838,8.68e-05,0,0,0.564,0.8,0.815,0.769,0.792,0.842,0.761,0.728,0.688,0.687,0.0,41.766,2.908,0.0,41.766,2.908,37,37,7|24|128|40|129,41.766|38.893|29.585|28.813|26.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.686,0.0,0.0,24.178,0.0,0.0,21.869,0.0,38.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.839,0.0,0.0,0.0,28.813,0.0,15.619,0.0,5.497,7.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.657,0.0,19.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.685,24.475,9.952,0.0,5.31,15.431,9.827,0.0,0.0,1.419,0.0,12.364,11.758,0.0,0.0,0.0,20.185,0.0,0.0,0.0,0.0,0.0,14.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.585,26.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989,23.819,0.0,0.0,11.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.222,0.0,0.0,14.679,0.0,0.0,4.005,0.0,0.0,7.642,0.0,0.0,5.391,0.0,0.0,0.0,0.0
80,0.397,607.0078125,8.5e-05,0,0,0.448,0.832,0.819,0.806,0.811,0.845,0.781,0.734,0.678,0.695,0.0,43.245,3.035,0.0,43.245,3.035,37,37,7|24|128|40|36,43.245|40.561|31.115|30.412|28.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.749,0.0,0.0,25.69,0.0,0.0,22.519,0.0,40.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.082,0.0,0.0,0.0,30.412,0.0,16.328,0.0,5.548,7.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.697,0.0,19.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.238,24.895,10.592,0.0,6.886,16.423,11.051,0.0,0.0,1.571,0.0,13.022,12.356,0.0,0.0,0.0,21.396,0.0,0.0,0.0,0.0,0.0,14.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.115,27.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.467,25.096,0.0,0.0,12.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.914,0.0,0.0,14.757,0.0,0.0,4.195,0.0,0.0,7.859,0.0,0.0,4.984,0.0,0.0,0.0,0.0
90,0.388,577.0941162,8.34e-05,0,0,0.437,0.823,0.858,0.799,0.795,0.869,0.767,0.734,0.678,0.695,0.0,40.874,2.885,0.0,40.874,2.885,37,37,7|24|128|40|36,40.874|38.343|29.675|29.014|27.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,24.488,0.0,0.0,21.15,0.0,38.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.534,0.0,0.0,0.0,29.014,0.0,15.569,0.0,4.838,6.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.422,0.0,18.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.168,23.649,10.547,0.0,7.228,15.608,10.973,0.0,0.0,0.877,0.0,12.308,11.104,0.0,0.0,0.0,20.643,0.0,0.0,0.0,0.0,0.0,13.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.675,26.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.603,24.196,0.0,0.0,12.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.481,0.0,0.0,13.363,0.0,0.0,3.871,0.0,0.0,7.057,0.0,0.0,4.223,0.0,0.0,0.0,0.0
