dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,5,random,0.000997,0.6274382314694408,0.546931569972089,0.5634510625249849,66$84$86$144$160,0
indian_pines,10,random,0.000997,0.7379713914174252,0.7193965582617722,0.69944258964269,4$11$16$29$40$48$58$69$70$195,0
indian_pines,15,random,0.0,0.7756827048114434,0.7542402521616123,0.7437231218630098,10$22$33$48$51$66$72$74$77$81$91$139$143$158$173,0
indian_pines,20,random,0.0,0.7730819245773732,0.7897468157830246,0.7410663246133207,4$11$21$55$59$72$76$79$87$105$114$123$126$128$141$163$180$183$188$193,0
indian_pines,25,random,0.000997,0.8179453836150845,0.8513735529234301,0.7929820412016887,7$17$23$25$39$53$54$61$64$65$82$90$91$114$134$139$147$152$171$173$174$179$186$193$197,0
indian_pines,30,random,0.0,0.8244473342002601,0.7911353786721744,0.7993517562881959,3$10$21$23$24$33$37$42$43$56$67$73$79$83$88$117$118$122$133$137$139$143$149$150$151$152$157$174$177$184,0
indian_pines,5,linspacer,0.000997,0.7477243172951885,0.6874374465693847,0.7100483411488663,20$60$100$139$179,0
indian_pines,10,linspacer,0.000998,0.7997399219765929,0.7775198966055491,0.7708866471621283,10$30$50$70$90$109$129$149$169$189,0
indian_pines,15,linspacer,0.0,0.8159947984395318,0.8095185840537493,0.7903284623184811,7$20$33$46$60$73$86$100$113$126$139$153$166$179$192,0
indian_pines,20,linspacer,0.000997,0.7886866059817945,0.7970205860230711,0.7589098684169275,5$15$25$35$45$55$65$75$85$95$104$114$124$134$144$154$164$174$184$194,0
indian_pines,25,linspacer,0.0,0.8413524057217165,0.8412664153913838,0.8188995529337276,4$12$20$28$36$44$52$60$68$76$84$92$100$107$115$123$131$139$147$155$163$171$179$187$195,0
indian_pines,30,linspacer,0.000997,0.8257477243172952,0.8217568520960176,0.8010137972984716,3$10$17$23$30$36$43$50$56$63$70$76$83$90$96$103$109$116$123$129$136$143$149$156$163$169$176$182$189$196,0
indian_pines,5,random,0.001,0.6547464239271782,0.5540318112640825,0.5999888324962604,4$100$137$143$166,1
indian_pines,10,random,0.0,0.7438231469440832,0.7050986903440796,0.7070871272378538,4$21$31$37$43$80$84$107$128$130,1
