dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,zhang_mean_fc_nosig18,209.14,0.84,0.828,0.817,3|9|17|19|23|24|25|27|28|29|33|34|36|39|40|41|74|78|80|93|97|126|131|139|147|148|149|158|161|178||7|9|17|19|28|29|30|33|34|36|38|40|41|46|56|74|77|78|80|88|97|126|139|147|148|149|158|161|176|178||9|17|19|25|28|29|30|33|34|36|38|39|40|41|56|73|78|80|97|126|131|138|139|147|148|149|158|160|161|178||3|7|9|17|19|24|25|28|29|33|34|36|38|39|40|41|56|74|78|80|90|97|126|139|147|148|149|161|176|178||9|19|23|24|27|28|29|33|34|36|39|40|41|46|56|74|78|80|88|97|126|139|147|148|149|158|160|161|178|180||3|9|17|19|27|28|29|33|34|36|38|40|41|56|74|78|80|88|97|126|131|139|147|148|149|158|160|161|176|178||9|19|28|29|33|34|36|40|41|53|56|73|74|78|80|88|93|97|126|131|134|139|147|148|149|158|160|161|178|184||3|9|17|19|25|28|29|33|34|36|40|41|46|56|74|78|80|90|97|110|126|139|147|148|149|158|160|161|176|178||7|9|17|19|23|27|28|29|33|34|36|38|39|40|41|73|74|78|80|97|126|139|147|148|149|158|160|161|176|178||7|9|19|24|25|28|29|30|33|34|36|38|40|41|74|78|80|88|97|126|139|146|147|148|149|158|160|161|176|178
indian_pines,29,zhang_mean_fc_nosig18,0,0.838,0.83,0.815,3|9|17|19|23|24|25|27|28|29|33|34|36|39|40|41|74|78|80|93|97|126|131|139|147|148|149|161|178||7|9|17|19|28|29|30|33|34|36|38|40|41|46|56|74|78|80|88|97|126|139|147|148|149|158|161|176|178||9|17|19|25|28|29|30|33|34|36|38|39|40|41|56|73|78|80|97|126|131|139|147|148|149|158|160|161|178||7|9|17|19|24|25|28|29|33|34|36|38|39|40|41|56|74|78|80|90|97|126|139|147|148|149|161|176|178||9|19|23|24|27|28|29|33|34|36|39|40|41|56|74|78|80|88|97|126|139|147|148|149|158|160|161|178|180||3|9|17|19|27|28|29|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|158|160|161|176|178||9|19|28|29|33|34|36|40|41|56|73|74|78|80|88|93|97|126|131|134|139|147|148|149|158|160|161|178|184||3|9|17|19|28|29|33|34|36|40|41|46|56|74|78|80|90|97|110|126|139|147|148|149|158|160|161|176|178||7|9|17|19|23|27|28|29|33|34|36|38|39|40|41|73|74|78|80|97|126|139|147|148|149|158|160|161|178||7|9|19|24|25|28|29|30|33|34|36|38|40|41|74|78|80|88|126|139|146|147|148|149|158|160|161|176|178
indian_pines,28,zhang_mean_fc_nosig18,0,0.839,0.825,0.816,3|9|17|19|23|24|25|27|28|29|33|34|36|40|41|74|78|80|93|97|126|131|139|147|148|149|161|178||7|9|17|19|28|29|30|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|158|161|176|178||9|17|19|25|28|29|30|33|34|36|38|39|40|41|56|73|78|80|97|126|139|147|148|149|158|160|161|178||7|9|17|19|24|25|28|29|33|34|36|38|39|40|41|56|74|78|80|90|97|126|139|147|148|149|161|178||9|19|23|24|27|28|29|33|34|36|39|40|41|56|74|78|80|88|97|126|139|147|148|149|160|161|178|180||9|17|19|27|28|29|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|158|160|161|176|178||9|19|28|29|33|34|36|40|41|56|73|74|78|80|88|93|97|126|131|134|139|147|148|149|160|161|178|184||3|9|17|19|28|29|33|34|36|40|41|46|56|74|78|80|97|110|126|139|147|148|149|158|160|161|176|178||7|9|17|19|27|28|29|33|34|36|38|39|40|41|73|74|78|80|97|126|139|147|148|149|158|160|161|178||7|9|19|24|25|28|29|30|33|34|36|38|40|41|74|78|80|88|126|139|146|147|148|149|160|161|176|178
indian_pines,27,zhang_mean_fc_nosig18,0,0.838,0.826,0.815,3|9|17|19|23|25|27|28|29|33|34|36|40|41|74|78|80|93|97|126|131|139|147|148|149|161|178||7|9|17|19|28|29|30|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|161|176|178||9|17|19|25|28|29|33|34|36|38|39|40|41|56|73|78|80|97|126|139|147|148|149|158|160|161|178||7|9|17|19|24|25|28|29|33|34|36|38|39|40|41|56|74|78|80|97|126|139|147|148|149|161|178||9|19|23|24|27|28|29|33|34|36|39|40|41|56|74|78|80|88|97|126|147|148|149|160|161|178|180||9|17|27|28|29|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|158|160|161|176|178||9|19|28|29|33|34|36|40|41|56|73|74|78|80|88|93|97|126|131|134|139|147|148|149|161|178|184||3|9|17|28|29|33|34|36|40|41|46|56|74|78|80|97|110|126|139|147|148|149|158|160|161|176|178||7|9|17|19|27|28|29|33|34|36|38|39|40|41|73|74|78|80|97|126|139|147|148|149|158|161|178||7|9|19|24|25|28|29|30|33|34|36|38|40|41|74|78|80|88|126|139|147|148|149|160|161|176|178
indian_pines,26,zhang_mean_fc_nosig18,0,0.834,0.822,0.811,3|9|19|23|25|27|28|29|33|34|36|40|41|74|78|80|93|97|126|131|139|147|148|149|161|178||7|9|17|28|29|30|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|161|176|178||9|17|19|25|28|29|33|34|36|38|39|40|41|56|73|78|80|97|126|139|147|148|149|160|161|178||7|9|17|19|25|28|29|33|34|36|38|39|40|41|56|74|78|80|97|126|139|147|148|149|161|178||9|19|23|24|27|28|29|33|34|36|39|40|41|56|74|78|80|88|97|126|147|148|149|161|178|180||9|17|27|28|29|33|34|36|38|40|41|74|78|80|88|97|126|139|147|148|149|158|160|161|176|178||9|19|28|29|33|34|36|40|41|56|73|74|78|80|88|93|97|126|131|139|147|148|149|161|178|184||3|9|17|28|29|33|34|36|40|41|46|56|74|78|80|97|110|126|139|147|148|149|158|160|161|178||7|9|17|19|27|28|29|33|34|36|38|39|40|41|73|74|78|80|97|126|139|147|148|149|161|178||7|9|19|24|25|28|29|30|33|34|36|38|40|41|78|80|88|126|139|147|148|149|160|161|176|178
indian_pines,25,zhang_mean_fc_nosig18,0,0.834,0.824,0.81,3|9|19|23|25|27|28|29|33|34|36|40|41|74|78|80|97|126|131|139|147|148|149|161|178||7|9|17|28|29|30|33|34|36|38|40|41|56|74|78|80|88|97|126|139|147|148|149|161|178||9|17|19|28|29|33|34|36|38|39|40|41|56|73|78|80|97|126|139|147|148|149|160|161|178||7|9|17|19|25|28|29|33|34|36|38|39|40|41|56|74|78|80|97|126|147|148|149|161|178||9|19|23|24|27|28|29|33|34|36|39|40|41|56|74|78|80|88|97|126|147|148|149|161|178||9|17|27|28|29|33|34|36|38|40|41|74|78|80|88|97|126|139|147|148|149|158|160|161|178||9|19|28|29|33|34|36|40|41|73|74|78|80|88|93|97|126|131|139|147|148|149|161|178|184||3|9|17|28|29|33|34|36|40|41|46|56|74|78|80|97|126|139|147|148|149|158|160|161|178||7|9|17|19|27|28|29|33|34|36|38|39|40|41|74|78|80|97|126|139|147|148|149|161|178||7|9|19|24|25|28|29|30|33|34|36|38|40|41|78|80|88|126|139|147|148|149|160|161|176
indian_pines,24,zhang_mean_fc_nosig18,0,0.83,0.814,0.806,3|9|19|23|27|28|29|33|34|36|40|41|74|78|80|97|126|131|139|147|148|149|161|178||7|9|17|28|29|30|33|34|36|38|40|41|56|74|78|80|88|126|139|147|148|149|161|178||9|17|28|29|33|34|36|38|39|40|41|56|73|78|80|97|126|139|147|148|149|160|161|178||7|9|17|19|25|28|29|33|34|36|38|39|40|41|56|74|78|80|126|147|148|149|161|178||9|19|23|24|27|28|29|33|34|36|39|40|41|56|74|78|80|88|126|147|148|149|161|178||9|17|27|29|33|34|36|38|40|41|74|78|80|88|97|126|139|147|148|149|158|160|161|178||9|28|29|33|34|36|40|41|73|74|78|80|88|93|97|126|131|139|147|148|149|161|178|184||3|9|17|28|29|33|34|36|40|41|46|56|74|78|80|97|126|139|147|148|149|158|161|178||7|9|17|19|27|28|29|33|34|36|38|39|40|41|74|78|80|126|139|147|148|149|161|178||7|9|19|24|25|28|29|30|33|34|36|38|40|41|78|80|88|126|147|148|149|160|161|176
indian_pines,23,zhang_mean_fc_nosig18,0,0.829,0.815,0.805,3|9|19|23|27|28|29|33|34|36|40|41|74|78|80|97|126|139|147|148|149|161|178||7|9|17|28|29|30|33|34|36|38|40|41|56|74|78|80|88|126|147|148|149|161|178||9|17|28|29|33|34|36|38|39|40|41|73|78|80|97|126|139|147|148|149|160|161|178||7|9|17|19|25|28|29|33|34|36|38|39|40|41|56|74|78|80|126|147|148|149|161||9|19|23|27|28|29|33|34|36|39|40|41|56|74|78|80|88|126|147|148|149|161|178||9|17|27|29|33|34|36|38|40|41|74|78|80|88|126|139|147|148|149|158|160|161|178||9|28|33|34|36|40|41|73|74|78|80|88|93|97|126|131|139|147|148|149|161|178|184||3|9|17|28|29|33|34|36|40|41|46|56|74|78|80|97|126|139|147|148|149|161|178||7|9|17|19|27|28|29|33|34|36|38|39|41|74|78|80|126|139|147|148|149|161|178||7|9|19|24|25|28|29|30|33|34|36|38|40|41|78|80|88|126|147|148|149|160|161
indian_pines,22,zhang_mean_fc_nosig18,0,0.827,0.812,0.802,3|9|19|23|27|28|29|33|34|36|40|41|74|80|97|126|139|147|148|149|161|178||7|9|17|28|29|30|33|34|36|38|40|41|74|78|80|88|126|147|148|149|161|178||9|17|28|29|33|34|36|38|39|40|41|73|78|80|97|126|147|148|149|160|161|178||7|9|17|19|25|28|29|33|34|36|38|40|41|56|74|78|80|126|147|148|149|161||9|19|23|27|28|29|33|34|36|39|40|41|56|74|78|80|88|126|147|148|149|161||9|17|27|29|33|34|36|38|40|41|74|78|80|88|126|147|148|149|158|160|161|178||9|28|33|34|36|40|41|73|74|78|80|88|93|97|126|139|147|148|149|161|178|184||9|17|28|29|33|34|36|40|41|46|56|74|78|80|97|126|139|147|148|149|161|178||7|9|17|19|27|28|29|33|34|36|38|39|41|74|78|80|126|147|148|149|161|178||7|9|19|24|25|28|29|30|33|34|36|38|40|41|78|80|88|126|147|148|149|161
indian_pines,21,zhang_mean_fc_nosig18,0,0.825,0.812,0.801,3|9|19|27|28|29|33|34|36|40|41|74|80|97|126|139|147|148|149|161|178||7|9|17|28|29|30|33|34|36|38|40|41|78|80|88|126|147|148|149|161|178||9|17|28|33|34|36|38|39|40|41|73|78|80|97|126|147|148|149|160|161|178||7|9|17|19|28|29|33|34|36|38|40|41|56|74|78|80|126|147|148|149|161||9|19|23|27|29|33|34|36|39|40|41|56|74|78|80|88|126|147|148|149|161||9|17|27|29|33|34|36|38|40|41|74|78|80|88|126|147|148|149|158|161|178||9|28|33|34|36|40|41|73|74|78|80|88|97|126|139|147|148|149|161|178|184||9|28|29|33|34|36|40|41|46|56|74|78|80|97|126|139|147|148|149|161|178||7|9|17|19|27|28|29|33|34|36|38|41|74|78|80|126|147|148|149|161|178||7|9|19|25|28|29|30|33|34|36|38|40|41|78|80|88|126|147|148|149|161
