dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,5,random,0.000997,0.7170731707317073,0.5903146736919752,0.6712363614243291,67$88$120$138$156,0
indian_pines,10,random,0.0,0.7160975609756097,0.6428860586759471,0.6727621605431967,3$71$72$98$147$154$183$187$188$191,0
indian_pines,15,random,0.0,0.8312195121951219,0.7717220432395954,0.8074046961430978,6$11$18$28$35$70$72$90$96$102$110$123$128$161$199,0
indian_pines,20,random,0.0,0.8624390243902439,0.8610576553551699,0.8428531197230344,15$28$30$34$47$56$60$73$84$93$105$113$115$119$121$122$125$135$151$185,0
indian_pines,25,random,0.0,0.8517073170731707,0.8508838960721886,0.8309069163195447,14$26$27$39$47$62$70$79$86$88$91$117$120$121$122$124$130$132$137$168$176$183$190$192$199,0
indian_pines,30,random,0.0,0.8253658536585365,0.8114155649821888,0.8005507072446375,6$15$34$45$65$67$75$89$97$99$100$103$111$112$117$124$141$142$144$145$157$158$159$167$171$174$179$184$188$190,0
indian_pines,5,linspacer,0.0,0.7717073170731708,0.7106579401483466,0.7369788925150016,20$60$100$139$179,0
indian_pines,10,linspacer,0.0,0.8419512195121951,0.8095408179313809,0.8194519952158312,10$30$50$70$90$109$129$149$169$189,0
indian_pines,15,linspacer,0.0,0.8565853658536585,0.8032191959174396,0.8362911567345803,7$20$33$46$60$73$86$100$113$126$139$153$166$179$192,0
indian_pines,20,linspacer,0.0,0.8517073170731707,0.8455043602122934,0.8308498222186033,5$15$25$35$45$55$65$75$85$95$104$114$124$134$144$154$164$174$184$194,0
indian_pines,25,linspacer,0.0,0.8721951219512195,0.8884929051709569,0.8540024159868306,4$12$20$28$36$44$52$60$68$76$84$92$100$107$115$123$131$139$147$155$163$171$179$187$195,0
indian_pines,30,linspacer,0.0,0.8604878048780488,0.8407388437553069,0.8405217764073416,3$10$17$23$30$36$43$50$56$63$70$76$83$90$96$103$109$116$123$129$136$143$149$156$163$169$176$182$189$196,0
indian_pines,5,random,0.0,0.6634146341463415,0.5807826554552202,0.6077214397912729,65$87$94$118$195,1
indian_pines,10,random,0.0,0.7726829268292683,0.7360412488953878,0.7389596861723232,45$47$48$72$90$124$136$155$158$160,1
indian_pines,15,random,0.0,0.8156097560975609,0.835264351083376,0.7896974835345804,4$9$10$19$51$74$76$88$96$113$132$139$180$184$188,1
indian_pines,20,random,0.0,0.7785365853658537,0.8120536783740071,0.7473486127655323,17$22$30$33$77$97$101$119$120$125$129$139$158$160$162$167$189$191$197$198,1
indian_pines,25,random,0.0,0.824390243902439,0.8019733501022992,0.7997408027300376,3$10$12$13$24$29$40$48$54$60$62$76$81$87$90$94$108$109$156$160$162$166$167$168$179,1
indian_pines,30,random,0.0,0.8126829268292682,0.8124790807695266,0.7858569855453466,6$9$14$23$27$31$33$39$59$79$84$87$90$106$125$129$130$132$134$137$156$160$164$171$172$175$184$188$198$199,1
indian_pines,5,linspacer,0.0,0.7551219512195122,0.7231203155882813,0.7187150819664962,20$60$100$139$179,1
