dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,5,zhang_mean_fc_nosig3,199.619,0.75,0.702,0.713,6|34|38|127|148,0
indian_pines,6,zhang_mean_fc_nosig3,0.0,0.758,0.714,0.722,6|8|34|38|127|148,0
indian_pines,7,zhang_mean_fc_nosig3,0.0,0.77,0.727,0.736,6|8|34|35|38|127|148,0
indian_pines,8,zhang_mean_fc_nosig3,0.0,0.756,0.701,0.72,6|7|8|34|35|38|127|148,0
indian_pines,9,zhang_mean_fc_nosig3,0.0,0.817,0.794,0.79,6|7|8|34|35|38|127|148|159,0
indian_pines,10,zhang_mean_fc_nosig3,0.0,0.824,0.764,0.798,6|7|8|33|34|35|38|127|148|159,0
indian_pines,11,zhang_mean_fc_nosig3,0.0,0.848,0.818,0.826,6|7|8|27|33|34|35|38|127|148|159,0
indian_pines,12,zhang_mean_fc_nosig3,0.0,0.839,0.809,0.817,6|7|8|27|33|34|35|38|127|129|148|159,0
indian_pines,13,zhang_mean_fc_nosig3,0.0,0.84,0.834,0.818,6|7|8|27|33|34|35|38|59|127|129|148|159,0
indian_pines,14,zhang_mean_fc_nosig3,0.0,0.838,0.853,0.816,6|7|8|23|27|33|34|35|38|59|127|129|148|159,0
indian_pines,15,zhang_mean_fc_nosig3,0.0,0.839,0.812,0.817,6|7|8|23|27|33|34|35|38|59|74|127|129|148|159,0
indian_pines,16,zhang_mean_fc_nosig3,0.0,0.842,0.817,0.82,6|7|8|23|27|33|34|35|38|41|59|74|127|129|148|159,0
indian_pines,17,zhang_mean_fc_nosig3,0.0,0.843,0.813,0.821,6|7|8|23|27|33|34|35|38|41|59|74|127|129|148|159|181,0
indian_pines,18,zhang_mean_fc_nosig3,0.0,0.841,0.811,0.819,6|7|8|23|27|33|34|35|38|41|59|74|127|129|148|159|181|183,0
indian_pines,19,zhang_mean_fc_nosig3,0.0,0.828,0.81,0.804,3|6|7|8|23|27|33|34|35|38|41|59|74|127|129|148|159|181|183,0
indian_pines,20,zhang_mean_fc_nosig3,0.0,0.828,0.81,0.804,3|6|7|8|23|27|33|34|35|38|41|56|59|74|127|129|148|159|181|183,0
indian_pines,21,zhang_mean_fc_nosig3,0.0,0.827,0.809,0.803,3|6|7|8|23|27|33|34|35|38|41|56|59|74|127|129|148|149|159|181|183,0
indian_pines,22,zhang_mean_fc_nosig3,0.0,0.819,0.804,0.794,3|6|7|8|23|25|27|33|34|35|38|41|56|59|74|127|129|148|149|159|181|183,0
indian_pines,23,zhang_mean_fc_nosig3,0.0,0.826,0.809,0.801,3|6|7|8|23|25|27|33|34|35|38|41|56|59|70|74|127|129|148|149|159|181|183,0
indian_pines,24,zhang_mean_fc_nosig3,0.0,0.823,0.81,0.799,3|6|7|8|23|25|27|33|34|35|38|40|41|56|59|70|74|127|129|148|149|159|181|183,0
indian_pines,25,zhang_mean_fc_nosig3,0.0,0.832,0.811,0.809,3|6|7|8|23|25|27|33|34|35|38|39|40|41|56|59|70|74|127|129|148|149|159|181|183,0
indian_pines,26,zhang_mean_fc_nosig3,0.0,0.832,0.809,0.808,3|6|7|8|23|25|27|31|33|34|35|38|39|40|41|56|59|70|74|127|129|148|149|159|181|183,0
indian_pines,27,zhang_mean_fc_nosig3,0.0,0.827,0.809,0.803,3|6|7|8|23|25|27|29|31|33|34|35|38|39|40|41|56|59|70|74|127|129|148|149|159|181|183,0
indian_pines,28,zhang_mean_fc_nosig3,0.0,0.819,0.804,0.793,3|6|7|8|23|25|27|29|31|33|34|35|38|39|40|41|56|59|70|74|127|129|148|149|159|180|181|183,0
indian_pines,29,zhang_mean_fc_nosig3,0.0,0.828,0.796,0.803,3|6|7|8|23|25|27|29|31|33|34|35|38|39|40|41|56|59|70|74|89|127|129|148|149|159|180|181|183,0
indian_pines,30,zhang_mean_fc_nosig3,0.0,0.832,0.8,0.808,3|6|7|8|23|25|27|29|31|33|34|35|38|39|40|41|56|59|70|74|89|127|129|147|148|149|159|180|181|183,0
