dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,5,zhang_mean_fc_nosig9,224.12,0.719,0.668,0.677,33|37|40|148|177
indian_pines,6,zhang_mean_fc_nosig9,0.0,0.736,0.718,0.697,28|33|37|40|148|177
indian_pines,7,zhang_mean_fc_nosig9,0.0,0.76,0.735,0.725,28|33|37|40|74|148|177
indian_pines,8,zhang_mean_fc_nosig9,0.0,0.779,0.742,0.747,28|33|37|40|74|75|148|177
indian_pines,9,zhang_mean_fc_nosig9,0.0,0.791,0.762,0.761,23|28|33|37|40|74|75|148|177
indian_pines,10,zhang_mean_fc_nosig9,0.0,0.778,0.756,0.746,23|28|33|37|40|74|75|148|149|177
indian_pines,11,zhang_mean_fc_nosig9,0.0,0.784,0.758,0.753,23|28|33|37|40|74|75|148|149|177|183
indian_pines,12,zhang_mean_fc_nosig9,0.0,0.789,0.758,0.759,23|28|33|37|40|58|74|75|148|149|177|183
indian_pines,13,zhang_mean_fc_nosig9,0.0,0.808,0.78,0.781,23|28|33|37|40|58|74|75|85|148|149|177|183
indian_pines,14,zhang_mean_fc_nosig9,0.0,0.802,0.774,0.774,23|27|28|33|37|40|58|74|75|85|148|149|177|183
indian_pines,15,zhang_mean_fc_nosig9,0.0,0.772,0.743,0.74,23|27|28|33|37|40|58|74|75|85|88|148|149|177|183
indian_pines,16,zhang_mean_fc_nosig9,0.0,0.8,0.775,0.772,5|23|27|28|33|37|40|58|74|75|85|88|148|149|177|183
indian_pines,17,zhang_mean_fc_nosig9,0.0,0.804,0.779,0.776,5|17|23|27|28|33|37|40|58|74|75|85|88|148|149|177|183
indian_pines,18,zhang_mean_fc_nosig9,0.0,0.802,0.773,0.774,5|17|23|27|28|33|37|40|56|58|74|75|85|88|148|149|177|183
indian_pines,19,zhang_mean_fc_nosig9,0.0,0.8,0.773,0.772,5|17|23|24|27|28|33|37|40|56|58|74|75|85|88|148|149|177|183
indian_pines,20,zhang_mean_fc_nosig9,0.0,0.808,0.778,0.781,5|17|23|24|27|28|33|37|40|56|58|74|75|85|88|142|148|149|177|183
indian_pines,21,zhang_mean_fc_nosig9,0.0,0.804,0.764,0.777,5|17|23|24|27|28|33|37|40|56|58|74|75|85|88|142|148|149|177|183|185
indian_pines,22,zhang_mean_fc_nosig9,0.0,0.808,0.778,0.78,3|5|17|23|24|27|28|33|37|40|56|58|74|75|85|88|142|148|149|177|183|185
indian_pines,23,zhang_mean_fc_nosig9,0.0,0.814,0.765,0.788,3|5|17|23|24|27|28|33|37|40|56|58|74|75|85|88|142|147|148|149|177|183|185
indian_pines,24,zhang_mean_fc_nosig9,0.0,0.81,0.764,0.783,2|3|5|17|23|24|27|28|33|37|40|56|58|74|75|85|88|142|147|148|149|177|183|185
indian_pines,25,zhang_mean_fc_nosig9,0.0,0.809,0.765,0.781,2|3|5|17|20|23|24|27|28|33|37|40|56|58|74|75|85|88|142|147|148|149|177|183|185
indian_pines,26,zhang_mean_fc_nosig9,0.0,0.799,0.76,0.77,2|3|5|17|20|23|24|27|28|33|37|40|56|58|60|74|75|85|88|142|147|148|149|177|183|185
indian_pines,27,zhang_mean_fc_nosig9,0.0,0.798,0.756,0.769,0|2|3|5|17|20|23|24|27|28|33|37|40|56|58|60|74|75|85|88|142|147|148|149|177|183|185
indian_pines,28,zhang_mean_fc_nosig9,0.0,0.795,0.755,0.766,0|2|3|5|17|20|23|24|27|28|33|37|40|56|58|60|61|74|75|85|88|142|147|148|149|177|183|185
indian_pines,29,zhang_mean_fc_nosig9,0.0,0.785,0.733,0.755,0|2|3|5|17|20|23|24|27|28|33|37|40|56|58|60|61|74|75|85|88|142|147|148|149|177|183|185|199
indian_pines,30,zhang_mean_fc_nosig9,0.0,0.784,0.733,0.753,0|2|3|5|17|20|23|24|27|28|33|37|40|51|56|58|60|61|74|75|85|88|142|147|148|149|177|183|185|199
