dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,5,zhang_mean_fc_nosig14,137.653,0.749,0.74,0.711,23|40|58|148|177,0
indian_pines,6,zhang_mean_fc_nosig14,0.0,0.791,0.809,0.761,23|35|40|58|148|177,0
indian_pines,7,zhang_mean_fc_nosig14,0.0,0.784,0.777,0.752,23|35|40|58|74|148|177,0
indian_pines,8,zhang_mean_fc_nosig14,0.0,0.8,0.779,0.772,23|35|40|58|74|93|148|177,0
indian_pines,9,zhang_mean_fc_nosig14,0.0,0.798,0.783,0.769,23|35|40|58|74|93|148|177|184,0
indian_pines,10,zhang_mean_fc_nosig14,0.0,0.791,0.775,0.761,23|35|40|58|74|93|142|148|177|184,0
indian_pines,11,zhang_mean_fc_nosig14,0.0,0.783,0.778,0.753,23|35|40|58|74|93|142|148|177|184|185,0
indian_pines,12,zhang_mean_fc_nosig14,0.0,0.793,0.802,0.763,23|35|40|58|72|74|93|142|148|177|184|185,0
indian_pines,13,zhang_mean_fc_nosig14,0.0,0.787,0.79,0.757,23|35|40|58|72|74|93|142|148|177|183|184|185,0
indian_pines,14,zhang_mean_fc_nosig14,0.0,0.795,0.8,0.766,20|23|35|40|58|72|74|93|142|148|177|183|184|185,0
indian_pines,15,zhang_mean_fc_nosig14,0.0,0.795,0.797,0.767,20|23|35|40|56|58|72|74|93|142|148|177|183|184|185,0
indian_pines,16,zhang_mean_fc_nosig14,0.0,0.794,0.801,0.765,3|20|23|35|40|56|58|72|74|93|142|148|177|183|184|185,0
indian_pines,17,zhang_mean_fc_nosig14,0.0,0.786,0.797,0.756,3|20|23|35|40|56|58|72|74|93|142|148|177|183|184|185|186,0
indian_pines,18,zhang_mean_fc_nosig14,0.0,0.809,0.817,0.783,3|20|23|35|40|56|58|72|74|93|114|142|148|177|183|184|185|186,0
indian_pines,19,zhang_mean_fc_nosig14,0.0,0.808,0.812,0.78,3|18|20|23|35|40|56|58|72|74|93|114|142|148|177|183|184|185|186,0
indian_pines,20,zhang_mean_fc_nosig14,0.0,0.813,0.813,0.786,2|3|18|20|23|35|40|56|58|72|74|93|114|142|148|177|183|184|185|186,0
indian_pines,21,zhang_mean_fc_nosig14,0.0,0.816,0.812,0.79,2|3|18|20|23|35|40|56|58|72|74|75|93|114|142|148|177|183|184|185|186,0
indian_pines,22,zhang_mean_fc_nosig14,0.0,0.806,0.795,0.778,2|3|18|20|23|35|40|56|58|72|74|75|88|93|114|142|148|177|183|184|185|186,0
indian_pines,23,zhang_mean_fc_nosig14,0.0,0.811,0.78,0.784,2|3|18|20|23|33|35|40|56|58|72|74|75|88|93|114|142|148|177|183|184|185|186,0
indian_pines,24,zhang_mean_fc_nosig14,0.0,0.822,0.788,0.796,2|3|18|20|23|33|35|40|56|58|60|72|74|75|88|93|114|142|148|177|183|184|185|186,0
indian_pines,25,zhang_mean_fc_nosig14,0.0,0.811,0.782,0.785,2|3|18|20|23|33|35|39|40|56|58|60|72|74|75|88|93|114|142|148|177|183|184|185|186,0
indian_pines,26,zhang_mean_fc_nosig14,0.0,0.818,0.787,0.792,2|3|18|20|23|33|35|39|40|45|56|58|60|72|74|75|88|93|114|142|148|177|183|184|185|186,0
indian_pines,27,zhang_mean_fc_nosig14,0.0,0.826,0.776,0.802,2|3|18|20|23|33|35|39|40|45|56|58|60|72|74|75|87|88|93|114|142|148|177|183|184|185|186,0
indian_pines,28,zhang_mean_fc_nosig14,0.0,0.83,0.777,0.806,2|3|18|20|23|33|35|39|40|45|56|58|60|72|74|75|87|88|93|114|142|148|177|183|184|185|186|198,0
indian_pines,29,zhang_mean_fc_nosig14,0.0,0.794,0.744,0.765,0|2|3|18|20|23|33|35|39|40|45|56|58|60|72|74|75|87|88|93|114|142|148|177|183|184|185|186|198,0
indian_pines,30,zhang_mean_fc_nosig14,0.0,0.805,0.751,0.777,0|2|3|18|20|23|33|35|39|40|45|56|58|60|72|74|75|87|88|93|99|114|142|148|177|183|184|185|186|198,0
