epoch,mse_loss,l1_loss,lambda_value,l2_loss,alpha,loss,t_oa,t_aa,t_k,v_oa,v_aa,v_k,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,l0_cw,l0_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130,weight_131,weight_132,weight_133,weight_134,weight_135,weight_136,weight_137,weight_138,weight_139,weight_140,weight_141,weight_142,weight_143,weight_144,weight_145,weight_146,weight_147,weight_148,weight_149,weight_150,weight_151,weight_152,weight_153,weight_154,weight_155,weight_156,weight_157,weight_158,weight_159,weight_160,weight_161,weight_162,weight_163,weight_164,weight_165,weight_166,weight_167,weight_168,weight_169,weight_170,weight_171,weight_172,weight_173,weight_174,weight_175,weight_176,weight_177,weight_178,weight_179,weight_180,weight_181,weight_182,weight_183,weight_184,weight_185,weight_186,weight_187,weight_188,weight_189,weight_190,weight_191,weight_192,weight_193,weight_194,weight_195,weight_196,weight_197,weight_198,weight_199
0,2.774,22.2899132,0.001,0,0,2.796,0.019,0.025,0,0.015,0.02,0,0.66,0.591,0.606,0,0.406,0,0,0.406,0,200,188,82|102|182|14|96,0.406|0.393|0.361|0.34|0.313,0.185,0.183,0.061,0.068,0.191,0.07,0.101,0.128,0.086,0.02,0.057,0.056,0.09,0.176,0.34,0.051,0.132,0.024,0.095,0.068,0.025,0.114,0.095,0.0,0.245,0.243,0.157,0.09,0.0,0.054,0.048,0.204,0.04,0.021,0.044,0.077,0.084,0.0,0.149,0.015,0.113,0.066,0.041,0.146,0.084,0.132,0.042,0.254,0.138,0.096,0.0,0.041,0.192,0.0,0.096,0.126,0.245,0.151,0.204,0.071,0.135,0.115,0.065,0.043,0.075,0.207,0.078,0.0,0.068,0.116,0.0,0.031,0.026,0.178,0.121,0.068,0.121,0.032,0.024,0.126,0.144,0.075,0.406,0.191,0.0,0.14,0.048,0.043,0.157,0.059,0.14,0.056,0.015,0.13,0.149,0.079,0.313,0.199,0.051,0.134,0.015,0.029,0.393,0.019,0.174,0.017,0.165,0.057,0.11,0.068,0.21,0.0,0.171,0.192,0.227,0.101,0.109,0.264,0.057,0.178,0.022,0.036,0.212,0.235,0.161,0.191,0.131,0.14,0.229,0.163,0.146,0.012,0.042,0.042,0.088,0.195,0.112,0.085,0.045,0.0,0.171,0.155,0.255,0.094,0.055,0.088,0.102,0.065,0.05,0.071,0.104,0.181,0.256,0.101,0.248,0.059,0.0,0.18,0.233,0.168,0.214,0.065,0.105,0.151,0.04,0.154,0.216,0.085,0.013,0.106,0.091,0.139,0.031,0.0,0.074,0.267,0.125,0.088,0.02,0.176,0.195,0.187,0.361,0.069,0.168,0.115,0.014,0.218,0.094,0.161,0.167,0.057,0.108,0.077,0.072,0.077,0.071,0.025,0.039,0.013
10,2.261,114.1615601,0.001,0,0,2.375,0.239,0.062,0.0,0.24,0.062,0.0,0.722,0.716,0.68,0,1.827,0,0,1.827,0,200,194,96|82|54|13|154,1.827|1.798|1.571|1.559|1.507,0.072,0.021,0.201,0.126,0.036,0.355,0.272,0.382,0.659,0.063,0.978,0.154,0.65,1.559,0.073,0.0,1.384,0.713,0.282,0.129,0.0,0.833,0.418,1.135,0.343,0.055,0.89,0.289,0.516,0.219,0.027,1.165,0.192,0.153,0.306,0.293,0.689,1.26,1.317,0.766,0.9,0.653,0.859,0.137,1.163,0.405,1.178,0.582,1.076,0.027,0.339,0.0,0.418,0.052,1.571,0.758,1.18,0.806,0.559,0.123,0.28,0.013,0.715,0.019,0.025,0.158,0.474,0.731,0.694,0.388,0.583,0.373,0.054,0.8,0.149,0.069,0.152,1.048,0.12,0.674,0.234,0.228,1.798,1.0,0.746,0.586,0.994,0.13,0.179,0.017,0.957,0.665,1.204,0.568,0.399,0.848,1.827,0.607,0.169,1.489,0.11,0.978,0.741,1.092,0.678,0.02,0.471,0.695,0.049,0.515,0.119,0.229,0.91,1.005,1.183,0.369,0.908,0.562,0.896,1.465,0.866,0.862,1.417,0.565,0.738,0.021,0.262,0.554,0.37,0.554,0.996,0.705,0.023,0.956,0.778,0.437,0.757,0.661,0.528,0.484,0.816,1.333,1.272,0.462,1.117,0.482,0.379,0.623,0.683,0.371,0.644,1.504,0.688,0.19,1.507,0.654,0.0,0.561,0.205,0.048,0.328,0.676,0.052,0.286,0.0,1.318,0.881,0.025,0.656,0.637,0.0,0.287,0.649,0.627,0.705,0.875,0.015,0.65,0.745,0.345,0.926,0.269,0.022,1.338,0.252,1.417,0.406,1.145,0.735,1.241,0.56,0.526,0.045,0.421,0.101,0.039,1.009,0.522,0.092,0.314
20,2.03,114.1705246,0.001,0,0,2.144,0.362,0.125,0.194,0.362,0.125,0.195,0.676,0.66,0.623,0,2.234,0,0,2.234,0,200,197,96|46|154|185|48,2.234|1.995|1.949|1.85|1.73,0.165,0.099,0.19,0.163,0.04,0.025,0.065,0.112,0.528,0.025,0.666,0.032,0.372,1.165,0.0,0.052,1.018,0.62,0.182,0.069,0.043,0.573,0.124,1.317,0.129,0.011,0.857,0.012,0.165,0.052,0.264,0.853,0.091,0.145,0.085,0.132,0.381,1.395,1.031,0.656,1.547,0.489,0.859,0.545,0.677,0.798,1.995,0.488,1.73,0.152,0.997,0.011,0.705,0.04,1.721,0.187,1.642,0.342,1.284,0.671,1.125,0.022,0.913,0.137,0.383,0.359,0.105,0.354,1.462,1.098,1.466,0.12,0.582,0.468,0.252,0.416,0.167,0.703,0.067,0.818,0.217,0.053,1.719,0.869,0.281,0.518,1.378,0.441,0.135,0.125,0.716,0.372,1.588,0.307,0.915,0.511,2.234,0.319,0.09,1.292,0.31,0.854,0.122,0.879,0.67,0.0,0.447,0.119,0.037,0.513,0.07,0.215,0.82,1.342,1.294,0.611,0.732,0.383,0.878,1.509,0.768,0.64,1.471,0.34,0.164,0.038,0.137,0.29,0.141,0.421,0.839,0.553,0.055,0.912,0.882,0.313,0.448,0.513,0.09,0.289,0.776,1.614,1.392,0.239,0.951,0.144,0.18,0.708,0.682,0.368,0.534,1.495,0.409,0.186,1.949,0.49,0.067,0.674,0.079,0.092,0.044,0.335,0.022,0.273,0.093,1.708,1.453,0.029,0.933,1.114,0.089,0.497,0.699,0.413,1.11,0.947,0.216,0.964,0.673,0.185,0.893,0.021,0.076,1.487,0.289,1.85,0.925,1.094,0.915,1.322,0.43,0.771,0.0,0.192,0.1,0.22,0.802,0.799,0.051,0.105
30,1.759,152.9738617,0.001,0,0,1.912,0.361,0.125,0.196,0.362,0.125,0.197,0.65,0.659,0.591,0,2.81,0,0,2.81,0,200,193,154|46|70|185|48,3.219|3.147|2.81|2.765|2.668,0.028,0.351,0.067,0.021,0.043,0.016,0.065,0.038,0.341,0.106,0.102,0.0,0.317,0.552,0.085,0.224,0.588,0.675,0.028,0.095,0.03,0.572,0.306,2.204,0.0,0.0,1.327,0.037,0.075,0.083,0.108,0.777,0.349,0.071,0.285,0.21,0.088,1.995,0.65,0.804,2.561,0.632,1.258,1.25,0.199,1.554,3.147,0.661,2.668,0.698,2.068,0.0,1.733,0.077,2.453,0.059,2.544,0.193,2.442,1.266,2.393,0.027,0.961,0.24,1.086,0.277,0.251,0.04,2.41,2.134,2.81,0.275,1.58,0.057,0.92,0.755,0.027,0.071,0.104,0.837,0.229,0.037,1.55,0.972,0.315,0.449,1.214,0.634,0.332,0.563,0.393,0.132,2.064,0.249,1.483,0.021,2.423,0.337,0.159,0.775,0.147,0.495,0.231,0.667,0.455,0.011,0.571,0.043,0.016,0.848,0.061,0.468,1.095,2.155,1.938,1.043,0.538,0.049,1.239,1.826,0.914,0.499,1.659,0.158,0.224,0.18,0.092,0.073,0.219,0.396,0.601,0.474,0.07,1.0,1.169,0.503,0.692,0.0,0.291,0.103,1.04,1.901,2.062,0.059,0.948,0.398,0.153,0.954,1.063,0.058,0.911,1.847,0.745,0.041,3.219,0.24,0.06,1.533,0.058,0.051,0.147,0.614,0.0,0.266,0.014,2.607,2.429,0.056,1.736,2.249,0.016,1.151,1.335,0.653,2.069,1.412,0.281,1.473,0.847,0.344,1.177,0.028,0.11,2.276,0.88,2.765,2.14,1.256,1.627,2.117,0.291,1.698,0.0,0.227,0.075,0.85,0.835,1.493,0.054,0.045
40,1.613,164.8082123,0.001,0,0,1.778,0.422,0.186,0.285,0.418,0.183,0.279,0.679,0.686,0.626,0,3.701,0,0,3.701,0,200,191,154|46|70|185|60,4.105|3.756|3.701|3.407|3.399,0.042,0.17,0.085,0.03,0.013,0.012,0.034,0.079,0.112,0.027,0.276,0.039,0.029,0.207,0.094,0.033,0.121,0.303,0.0,0.1,0.044,0.406,0.349,2.88,0.0,0.057,1.429,0.011,0.024,0.053,0.13,0.611,0.185,0.108,0.104,0.043,0.035,2.0,0.116,0.846,3.085,0.743,1.273,1.321,0.017,2.159,3.756,0.394,3.295,1.179,2.731,0.024,2.484,0.011,2.984,0.118,2.908,0.018,3.359,1.664,3.399,0.179,0.604,0.379,1.504,0.074,0.075,0.102,3.085,2.552,3.701,0.046,2.428,0.053,1.512,1.019,0.036,0.098,0.036,0.692,0.023,0.019,0.995,0.693,0.3,0.18,0.546,0.747,0.41,1.168,0.066,0.075,2.294,0.017,1.662,0.103,2.01,0.068,0.029,0.019,0.059,0.108,0.277,0.135,0.216,0.026,0.451,0.132,0.045,0.624,0.022,0.604,1.065,2.613,2.346,1.407,0.225,0.037,1.445,1.807,1.01,0.099,1.417,0.01,0.172,0.08,0.026,0.05,0.17,0.031,0.0,0.054,0.032,0.82,1.061,0.386,0.406,0.096,0.065,0.123,1.063,1.801,2.366,0.014,0.626,0.196,0.04,0.92,1.236,0.124,0.863,2.008,1.001,0.038,4.105,0.069,0.0,2.272,0.037,0.0,0.0,0.804,0.0,0.093,0.0,2.973,3.111,0.0,2.307,3.038,0.029,1.685,1.845,0.795,2.672,1.737,0.15,1.815,0.645,0.223,1.103,0.011,0.011,2.832,1.57,3.407,3.11,1.191,2.129,2.545,0.05,2.414,0.019,0.156,0.051,1.412,0.639,1.817,0.052,0.033
50,1.536,162.0993958,0.001,0,0,1.698,0.462,0.231,0.339,0.461,0.234,0.338,0.66,0.593,0.604,0,4.397,0,0,4.397,0,200,180,154|60|70|46|58,4.485|4.397|4.168|3.815|3.794,0.0,0.044,0.034,0.0,0.0,0.024,0.023,0.032,0.061,0.0,0.181,0.027,0.108,0.046,0.063,0.015,0.042,0.025,0.036,0.0,0.0,0.017,0.174,3.22,0.014,0.045,1.384,0.021,0.022,0.022,0.226,0.324,0.062,0.046,0.113,0.137,0.117,1.705,0.131,0.724,3.182,0.402,1.016,1.081,0.021,2.266,3.815,0.0,3.473,1.272,2.844,0.035,2.703,0.018,2.965,0.0,3.01,0.0,3.794,1.956,4.397,0.0,0.0,0.364,1.277,0.013,0.116,0.0,3.443,2.357,4.168,0.023,2.78,0.144,2.51,1.117,0.037,0.144,0.017,0.49,0.054,0.026,0.437,0.419,0.086,0.146,0.041,0.654,0.29,1.68,0.189,0.045,2.369,0.199,1.597,0.129,1.518,0.113,0.078,0.024,0.062,0.119,0.117,0.054,0.144,0.014,0.265,0.028,0.076,0.259,0.0,0.416,0.82,2.73,2.478,1.412,0.051,0.079,1.391,1.521,0.802,0.088,1.14,0.0,0.056,0.038,0.0,0.032,0.055,0.126,0.075,0.087,0.069,0.54,0.895,0.188,0.067,0.053,0.042,0.0,1.043,1.596,2.465,0.025,0.153,0.132,0.15,0.763,1.169,0.036,0.521,1.968,1.037,0.038,4.485,0.077,0.086,2.505,0.011,0.042,0.012,0.7,0.015,0.074,0.014,3.049,3.484,0.0,2.6,3.455,0.031,1.809,2.052,0.821,2.965,1.841,0.053,1.944,0.269,0.075,0.816,0.013,0.0,3.094,1.916,3.662,3.712,1.034,2.258,2.669,0.02,2.685,0.0,0.029,0.042,1.564,0.271,1.602,0.0,0.044
60,1.488,152.4352112,0.001,0,0,1.64,0.475,0.24,0.36,0.474,0.242,0.358,0.637,0.528,0.575,0,5.362,0,0,5.362,0,200,162,60|154|70|186|58,5.362|4.653|4.291|3.989|3.984,0.011,0.0,0.0,0.029,0.0,0.076,0.0,0.0,0.0,0.0,0.084,0.02,0.026,0.025,0.01,0.047,0.014,0.0,0.02,0.0,0.0,0.07,0.0,3.53,0.0,0.035,1.143,0.038,0.016,0.0,0.023,0.013,0.028,0.0,0.024,0.028,0.0,1.393,0.091,0.34,3.192,0.024,0.479,0.522,0.03,2.236,3.733,0.156,3.266,0.903,2.707,0.0,2.723,0.027,2.812,0.039,3.176,0.013,3.984,1.768,5.362,0.011,0.028,0.031,0.613,0.114,0.016,0.0,3.439,2.065,4.291,0.068,2.9,0.046,3.784,1.017,0.036,0.037,0.017,0.277,0.06,0.046,0.061,0.1,0.0,0.288,0.182,0.381,0.397,2.401,0.15,0.061,2.351,0.28,1.358,0.0,1.137,0.0,0.034,0.113,0.035,0.042,0.018,0.059,0.023,0.012,0.031,0.025,0.0,0.035,0.011,0.025,0.456,2.702,2.437,1.182,0.114,0.0,1.236,1.138,0.527,0.0,0.763,0.08,0.103,0.0,0.0,0.037,0.038,0.067,0.128,0.0,0.036,0.199,0.726,0.014,0.101,0.064,0.021,0.0,0.941,1.454,2.464,0.043,0.04,0.02,0.112,0.543,1.293,0.113,0.302,1.962,1.033,0.0,4.653,0.044,0.019,2.597,0.0,0.0,0.022,0.484,0.013,0.033,0.0,2.96,3.712,0.0,2.695,3.655,0.031,1.794,2.046,0.742,3.09,1.833,0.014,2.041,0.0,0.0,0.564,0.016,0.0,3.136,2.008,3.757,3.989,0.786,2.084,2.558,0.019,2.737,0.0,0.091,0.0,1.573,0.0,1.13,0.044,0.018
70,1.447,142.2966614,0.001,0,0,1.589,0.491,0.251,0.384,0.493,0.253,0.386,0.632,0.515,0.571,0,6.135,0,0,6.135,0,200,165,60|74|154|70|186,6.135|5.235|4.722|4.13|4.122,0.0,0.022,0.0,0.012,0.052,0.028,0.012,0.0,0.035,0.0,0.085,0.012,0.0,0.0,0.0,0.0,0.045,0.086,0.0,0.026,0.013,0.026,0.15,3.958,0.0,0.021,0.803,0.056,0.011,0.0,0.103,0.0,0.018,0.01,0.019,0.049,0.083,1.085,0.0,0.038,3.051,0.02,0.023,0.04,0.076,2.129,3.439,0.067,2.8,0.377,2.412,0.0,2.511,0.01,2.438,0.024,3.455,0.012,3.951,1.356,6.135,0.017,0.0,0.0,0.081,0.016,0.02,0.0,3.027,1.462,4.13,0.015,2.773,0.054,5.235,0.944,0.016,0.048,0.012,0.022,0.033,0.025,0.0,0.09,0.032,0.531,0.216,0.297,0.788,3.413,0.062,0.0,2.117,0.52,1.044,0.042,0.791,0.017,0.018,0.031,0.039,0.074,0.0,0.013,0.0,0.0,0.028,0.0,0.025,0.01,0.0,0.063,0.057,2.697,2.444,0.879,0.0,0.036,1.077,0.608,0.254,0.021,0.362,0.028,0.025,0.0,0.018,0.034,0.014,0.021,0.016,0.013,0.012,0.037,0.545,0.01,0.012,0.024,0.0,0.0,0.883,1.246,2.507,0.029,0.013,0.033,0.022,0.395,1.432,0.01,0.029,1.837,1.027,0.0,4.722,0.061,0.02,2.518,0.014,0.0,0.034,0.109,0.019,0.019,0.017,2.729,3.815,0.019,2.711,3.751,0.0,1.707,1.969,0.546,3.038,1.75,0.011,2.031,0.015,0.031,0.207,0.0,0.0,3.1,2.039,3.789,4.122,0.374,1.764,2.215,0.0,2.62,0.01,0.065,0.0,1.542,0.015,0.484,0.015,0.022
80,1.4,139.7354431,0.001,0,0,1.54,0.498,0.257,0.396,0.503,0.26,0.4,0.704,0.648,0.659,0,6.57,0,0,6.57,0,200,163,74|60|154|23|89,6.957|6.57|4.905|4.698|4.526,0.0,0.037,0.024,0.012,0.0,0.01,0.014,0.023,0.056,0.011,0.02,0.038,0.021,0.018,0.0,0.021,0.011,0.0,0.034,0.016,0.013,0.0,0.0,4.698,0.03,0.012,0.532,0.0,0.0,0.0,0.039,0.019,0.02,0.043,0.013,0.021,0.063,0.672,0.02,0.131,3.059,0.015,0.041,0.084,0.074,2.06,3.176,0.082,2.307,0.029,2.116,0.012,2.335,0.02,2.014,0.015,3.889,0.022,3.927,0.833,6.57,0.02,0.012,0.0,0.173,0.0,0.0,0.0,2.524,0.718,3.926,0.0,2.623,0.046,6.957,0.961,0.042,0.0,0.017,0.079,0.014,0.026,0.017,0.0,0.033,0.947,0.249,0.406,1.224,4.526,0.035,0.0,1.859,1.085,0.668,0.065,0.454,0.017,0.031,0.048,0.0,0.028,0.015,0.025,0.01,0.018,0.018,0.0,0.038,0.023,0.0,0.025,0.148,2.711,2.497,0.634,0.012,0.01,0.897,0.044,0.027,0.03,0.074,0.0,0.025,0.027,0.0,0.0,0.0,0.0,0.036,0.0,0.018,0.067,0.353,0.0,0.0,0.021,0.028,0.0,0.813,1.02,2.655,0.011,0.026,0.013,0.086,0.29,1.744,0.034,0.177,1.752,1.052,0.059,4.905,0.016,0.0,2.41,0.031,0.012,0.02,0.103,0.019,0.082,0.011,2.502,3.976,0.0,2.812,3.948,0.033,1.705,1.99,0.337,3.075,1.665,0.012,2.09,0.054,0.035,0.0,0.0,0.0,3.127,2.097,3.855,4.384,0.075,1.37,1.825,0.0,2.523,0.0,0.0,0.013,1.574,0.014,0.037,0.02,0.019
90,1.355,136.0159149,0.001,0,0,1.491,0.512,0.264,0.414,0.514,0.266,0.415,0.704,0.648,0.659,0,6.32,0,0,6.32,0,200,151,74|60|23|89|154,8.702|6.32|5.703|5.476|5.045,0.036,0.059,0.0,0.0,0.022,0.019,0.0,0.0,0.011,0.011,0.0,0.02,0.044,0.028,0.065,0.024,0.023,0.032,0.0,0.013,0.0,0.066,0.077,5.703,0.011,0.0,0.269,0.034,0.0,0.0,0.053,0.0,0.033,0.02,0.0,0.057,0.035,0.212,0.032,0.071,3.199,0.038,0.039,0.0,0.019,2.059,2.956,0.0,1.805,0.069,1.822,0.032,2.19,0.0,1.524,0.0,4.433,0.0,3.841,0.169,6.32,0.016,0.029,0.01,0.029,0.0,0.0,0.012,1.799,0.087,3.667,0.018,2.451,0.015,8.702,1.147,0.018,0.018,0.022,0.052,0.0,0.0,0.036,0.0,0.0,1.582,0.438,0.732,1.717,5.476,0.0,0.0,1.679,2.18,0.05,0.016,0.212,0.015,0.054,0.0,0.013,0.022,0.017,0.019,0.0,0.0,0.011,0.019,0.0,0.014,0.019,0.028,0.023,2.645,2.518,0.39,0.028,0.022,0.634,0.022,0.06,0.0,0.068,0.0,0.015,0.0,0.012,0.016,0.0,0.015,0.022,0.0,0.0,0.0,0.083,0.065,0.045,0.033,0.0,0.017,0.65,0.746,2.853,0.0,0.041,0.012,0.022,0.048,2.143,0.025,0.014,1.566,0.985,0.065,5.045,0.02,0.0,2.048,0.025,0.0,0.0,0.047,0.0,0.016,0.029,2.065,3.981,0.01,2.781,4.045,0.032,1.575,1.928,0.087,3.029,1.438,0.0,2.134,0.0,0.057,0.077,0.0,0.0,3.13,2.108,3.872,4.409,0.075,0.679,1.263,0.027,2.077,0.045,0.025,0.028,1.591,0.037,0.0,0.0,0.0
