dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,ig_l2,204.55,0.841,0.828,0.819,9|17|33|34|36|59|77|78|79|80|96|97|113|114|126|131|134|138|139|140|147|148|149|160|161|176|178|179|182|187
indian_pines,29,ig_l2,0.0,0.842,0.831,0.82,9|17|33|34|36|59|77|78|79|80|96|97|113|126|131|134|138|139|140|147|148|149|160|161|176|178|179|182|187
indian_pines,28,ig_l2,0.0,0.839,0.816,0.816,9|17|33|34|36|59|77|78|79|80|96|97|126|131|134|138|139|140|147|148|149|160|161|176|178|179|182|187
indian_pines,27,ig_l2,0.0,0.83,0.819,0.807,9|17|33|34|36|59|77|78|79|80|96|97|126|131|134|138|139|140|147|148|149|160|161|176|178|179|182
indian_pines,26,ig_l2,0.0,0.837,0.823,0.814,9|17|33|34|36|59|77|78|79|80|96|97|126|131|134|138|139|147|148|149|160|161|176|178|179|182
indian_pines,25,ig_l2,0.0,0.826,0.805,0.802,9|17|33|34|36|77|78|79|80|96|97|126|131|134|138|139|147|148|149|160|161|176|178|179|182
indian_pines,24,ig_l2,0.0,0.828,0.808,0.803,9|17|33|34|36|77|78|79|80|96|97|126|131|138|139|147|148|149|160|161|176|178|179|182
indian_pines,23,ig_l2,0.0,0.832,0.825,0.809,9|17|33|34|36|77|78|79|80|97|126|131|138|139|147|148|149|160|161|176|178|179|182
indian_pines,22,ig_l2,0.0,0.834,0.826,0.811,9|17|33|34|36|77|78|79|80|97|126|131|139|147|148|149|160|161|176|178|179|182
indian_pines,21,ig_l2,0.0,0.832,0.823,0.808,9|17|33|34|36|77|78|80|97|126|131|139|147|148|149|160|161|176|178|179|182
indian_pines,20,ig_l2,0.0,0.832,0.799,0.808,9|17|33|34|36|78|80|97|126|131|139|147|148|149|160|161|176|178|179|182
indian_pines,19,ig_l2,0.0,0.832,0.804,0.808,9|17|33|34|36|78|80|97|126|131|139|147|148|149|160|176|178|179|182
indian_pines,18,ig_l2,0.0,0.818,0.794,0.792,9|17|33|34|36|78|80|97|126|131|139|147|148|149|176|178|179|182
indian_pines,17,ig_l2,0.0,0.808,0.771,0.78,9|33|34|36|78|80|97|126|131|139|147|148|149|176|178|179|182
indian_pines,16,ig_l2,0.0,0.804,0.77,0.776,9|33|34|36|78|80|97|126|131|139|147|148|149|176|179|182
indian_pines,15,ig_l2,0.0,0.813,0.772,0.787,9|33|34|36|78|80|97|126|131|139|147|148|149|176|182
indian_pines,14,ig_l2,0.0,0.804,0.765,0.776,9|33|34|36|78|80|97|126|131|139|147|148|149|182
indian_pines,13,ig_l2,0.0,0.803,0.764,0.775,9|33|34|36|78|80|97|126|131|147|148|149|182
indian_pines,12,ig_l2,0.0,0.806,0.776,0.778,9|33|34|36|78|80|97|126|147|148|149|182
indian_pines,11,ig_l2,0.0,0.788,0.765,0.758,9|33|34|36|78|80|97|126|147|148|149
indian_pines,10,ig_l2,0.0,0.811,0.8,0.785,9|33|34|36|80|97|126|147|148|149
indian_pines,9,ig_l2,0.0,0.813,0.803,0.786,9|33|34|36|80|97|126|148|149
indian_pines,8,ig_l2,0.0,0.793,0.779,0.763,9|33|34|36|80|126|148|149
indian_pines,7,ig_l2,0.0,0.758,0.746,0.723,33|34|36|80|126|148|149
indian_pines,6,ig_l2,0.0,0.731,0.684,0.692,33|34|36|126|148|149
indian_pines,5,ig_l2,0.0,0.715,0.676,0.674,33|34|36|126|148
