dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,mlwrig,304.411,0.853,0.8,0.832,6|8|17|21|26|28|33|35|36|38|43|65|72|73|74|78|80|88|93|96|97|116|128|132|148|157|169|179|183|185,0
indian_pines,29,mlwrig,0.0,0.852,0.8,0.831,6|8|17|21|26|33|35|36|38|43|65|72|73|74|78|80|88|93|96|97|116|128|132|148|157|169|179|183|185,0
indian_pines,28,mlwrig,0.0,0.854,0.809,0.833,6|8|17|21|33|35|36|38|43|65|72|73|74|78|80|88|93|96|97|116|128|132|148|157|169|179|183|185,0
indian_pines,27,mlwrig,0.0,0.855,0.813,0.835,6|8|17|21|33|35|36|38|43|65|72|74|78|80|88|93|96|97|116|128|132|148|157|169|179|183|185,0
indian_pines,26,mlwrig,0.0,0.855,0.811,0.835,6|8|17|21|33|35|36|38|43|72|74|78|80|88|93|96|97|116|128|132|148|157|169|179|183|185,0
indian_pines,25,mlwrig,0.0,0.855,0.81,0.835,8|17|21|33|35|36|38|43|72|74|78|80|88|93|96|97|116|128|132|148|157|169|179|183|185,0
indian_pines,24,mlwrig,0.0,0.847,0.808,0.826,8|17|21|33|35|36|38|43|72|74|78|80|88|93|96|97|116|128|132|148|169|179|183|185,0
indian_pines,23,mlwrig,0.0,0.847,0.803,0.825,8|17|21|33|35|36|38|43|72|74|78|80|88|96|97|116|128|132|148|169|179|183|185,0
indian_pines,22,mlwrig,0.0,0.843,0.813,0.821,8|17|21|33|35|36|38|43|72|74|78|80|88|97|116|128|132|148|169|179|183|185,0
indian_pines,21,mlwrig,0.0,0.836,0.81,0.813,8|17|21|33|35|36|38|43|72|74|78|80|88|97|128|132|148|169|179|183|185,0
indian_pines,20,mlwrig,0.0,0.842,0.813,0.82,8|17|21|33|35|36|38|43|72|78|80|88|97|128|132|148|169|179|183|185,0
indian_pines,19,mlwrig,0.0,0.843,0.81,0.821,8|17|21|33|35|36|38|43|72|78|80|88|97|128|132|148|169|179|183,0
indian_pines,18,mlwrig,0.0,0.853,0.826,0.832,8|17|21|33|35|36|38|43|72|78|80|97|128|132|148|169|179|183,0
indian_pines,17,mlwrig,0.0,0.841,0.819,0.819,8|21|33|35|36|38|43|72|78|80|97|128|132|148|169|179|183,0
indian_pines,16,mlwrig,0.0,0.832,0.835,0.808,8|33|35|36|38|43|72|78|80|97|128|132|148|169|179|183,0
indian_pines,15,mlwrig,0.0,0.841,0.836,0.819,8|33|35|36|38|43|72|78|80|97|128|132|148|179|183,0
indian_pines,14,mlwrig,0.0,0.849,0.838,0.828,8|33|35|36|38|43|72|80|97|128|132|148|179|183,0
indian_pines,13,mlwrig,0.0,0.854,0.847,0.834,8|33|35|36|38|72|80|97|128|132|148|179|183,0
indian_pines,12,mlwrig,0.0,0.843,0.834,0.821,8|33|35|36|38|80|97|128|132|148|179|183,0
indian_pines,11,mlwrig,0.0,0.829,0.806,0.805,8|33|35|36|38|80|128|132|148|179|183,0
indian_pines,10,mlwrig,0.0,0.834,0.799,0.81,8|33|35|36|38|80|128|132|148|183,0
indian_pines,9,mlwrig,0.0,0.839,0.819,0.816,8|33|35|36|38|80|128|148|183,0
indian_pines,8,mlwrig,0.0,0.811,0.782,0.783,8|33|35|36|80|128|148|183,0
indian_pines,7,mlwrig,0.0,0.782,0.755,0.751,33|35|36|80|128|148|183,0
indian_pines,6,mlwrig,0.0,0.762,0.758,0.727,35|36|80|128|148|183,0
indian_pines,5,mlwrig,0.0,0.733,0.728,0.693,36|80|128|148|183,0
indian_pines,30,mlwrig,232.28,0.831,0.784,0.807,4|6|8|17|21|28|33|35|36|38|43|63|65|72|74|78|80|88|96|97|128|132|148|157|169|179|183|184|185|196,1
indian_pines,29,mlwrig,0.0,0.833,0.786,0.809,4|6|8|17|21|28|33|35|36|38|43|63|65|72|74|78|80|88|96|97|128|132|148|157|169|179|183|184|196,1
indian_pines,28,mlwrig,0.0,0.826,0.779,0.802,6|8|17|21|28|33|35|36|38|43|63|65|72|74|78|80|88|96|97|128|132|148|157|169|179|183|184|196,1
indian_pines,27,mlwrig,0.0,0.829,0.803,0.804,6|8|17|21|28|33|35|36|38|43|63|65|72|74|78|80|88|96|97|128|132|148|157|169|179|183|184,1
indian_pines,26,mlwrig,0.0,0.829,0.803,0.805,6|8|17|21|28|33|35|36|38|43|65|72|74|78|80|88|96|97|128|132|148|157|169|179|183|184,1
indian_pines,25,mlwrig,0.0,0.836,0.808,0.812,6|8|17|21|33|35|36|38|43|65|72|74|78|80|88|96|97|128|132|148|157|169|179|183|184,1
indian_pines,24,mlwrig,0.0,0.836,0.807,0.812,8|17|21|33|35|36|38|43|65|72|74|78|80|88|96|97|128|132|148|157|169|179|183|184,1
indian_pines,23,mlwrig,0.0,0.826,0.801,0.801,8|17|21|33|35|36|38|43|65|72|74|78|80|88|96|97|128|132|148|169|179|183|184,1
indian_pines,22,mlwrig,0.0,0.83,0.805,0.806,8|17|21|33|35|36|38|43|65|72|74|78|80|88|96|97|128|132|148|179|183|184,1
indian_pines,21,mlwrig,0.0,0.835,0.805,0.811,8|17|21|33|35|36|38|43|72|74|78|80|88|96|97|128|132|148|179|183|184,1
indian_pines,20,mlwrig,0.0,0.83,0.798,0.806,8|17|21|33|35|36|38|43|72|74|78|80|88|97|128|132|148|179|183|184,1
indian_pines,19,mlwrig,0.0,0.824,0.793,0.799,8|21|33|35|36|38|43|72|74|78|80|88|97|128|132|148|179|183|184,1
indian_pines,18,mlwrig,0.0,0.825,0.818,0.8,8|21|33|35|36|38|43|72|78|80|88|97|128|132|148|179|183|184,1
indian_pines,17,mlwrig,0.0,0.83,0.819,0.806,8|33|35|36|38|43|72|78|80|88|97|128|132|148|179|183|184,1
indian_pines,16,mlwrig,0.0,0.845,0.855,0.823,8|33|35|36|38|43|72|78|80|97|128|132|148|179|183|184,1
indian_pines,15,mlwrig,0.0,0.826,0.834,0.801,8|33|35|36|38|43|78|80|97|128|132|148|179|183|184,1
indian_pines,14,mlwrig,0.0,0.822,0.828,0.797,8|33|35|36|38|43|78|80|128|132|148|179|183|184,1
indian_pines,13,mlwrig,0.0,0.83,0.841,0.805,8|33|35|36|38|43|78|80|128|132|148|179|183,1
indian_pines,12,mlwrig,0.0,0.822,0.852,0.797,8|33|35|36|38|78|80|128|132|148|179|183,1
indian_pines,11,mlwrig,0.0,0.82,0.829,0.795,8|33|35|36|38|78|80|128|132|148|183,1
indian_pines,10,mlwrig,0.0,0.811,0.817,0.784,8|33|35|36|38|78|80|128|148|183,1
indian_pines,9,mlwrig,0.0,0.811,0.797,0.784,8|33|35|36|38|80|128|148|183,1
indian_pines,8,mlwrig,0.0,0.813,0.816,0.786,8|33|35|36|80|128|148|183,1
indian_pines,7,mlwrig,0.0,0.791,0.762,0.76,8|33|35|36|80|128|148,1
indian_pines,6,mlwrig,0.0,0.77,0.721,0.737,33|35|36|80|128|148,1
indian_pines,5,mlwrig,0.0,0.749,0.684,0.711,35|36|80|128|148,1
indian_pines,30,mlwrig,237.436,0.821,0.798,0.795,6|8|17|21|33|34|35|36|38|43|63|65|72|73|74|78|80|86|88|96|97|100|128|132|148|157|169|179|183|185,2
indian_pines,29,mlwrig,0.0,0.822,0.799,0.796,6|8|17|21|33|34|35|36|38|43|63|65|72|74|78|80|86|88|96|97|100|128|132|148|157|169|179|183|185,2
indian_pines,28,mlwrig,0.0,0.821,0.809,0.796,8|17|21|33|34|35|36|38|43|63|65|72|74|78|80|86|88|96|97|100|128|132|148|157|169|179|183|185,2
