dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,5,zhang_mean_fc_nosig16,230.96,0.609,0.549,0.544,19|25|27|28|34
indian_pines,6,zhang_mean_fc_nosig16,0.0,0.678,0.643,0.629,19|25|27|28|34|56
indian_pines,7,zhang_mean_fc_nosig16,0.0,0.67,0.643,0.621,19|25|27|28|33|34|56
indian_pines,8,zhang_mean_fc_nosig16,0.0,0.668,0.631,0.619,19|25|26|27|28|33|34|56
indian_pines,9,zhang_mean_fc_nosig16,0.0,0.683,0.64,0.636,19|25|26|27|28|33|34|56|60
indian_pines,10,zhang_mean_fc_nosig16,0.0,0.715,0.661,0.673,19|25|26|27|28|33|34|56|60|149
indian_pines,11,zhang_mean_fc_nosig16,0.0,0.711,0.667,0.669,19|25|26|27|28|33|34|56|60|148|149
indian_pines,12,zhang_mean_fc_nosig16,0.0,0.724,0.697,0.685,19|25|26|27|28|33|34|56|60|90|148|149
indian_pines,13,zhang_mean_fc_nosig16,0.0,0.718,0.701,0.678,19|25|26|27|28|33|34|56|60|90|146|148|149
indian_pines,14,zhang_mean_fc_nosig16,0.0,0.717,0.705,0.677,5|19|25|26|27|28|33|34|56|60|90|146|148|149
indian_pines,15,zhang_mean_fc_nosig16,0.0,0.705,0.694,0.663,5|19|25|26|27|28|31|33|34|56|60|90|146|148|149
indian_pines,16,zhang_mean_fc_nosig16,0.0,0.703,0.694,0.661,5|6|19|25|26|27|28|31|33|34|56|60|90|146|148|149
indian_pines,17,zhang_mean_fc_nosig16,0.0,0.692,0.69,0.649,5|6|19|25|26|27|28|31|33|34|56|60|74|90|146|148|149
indian_pines,18,zhang_mean_fc_nosig16,0.0,0.698,0.693,0.657,5|6|7|19|25|26|27|28|31|33|34|56|60|74|90|146|148|149
indian_pines,19,zhang_mean_fc_nosig16,0.0,0.718,0.717,0.68,5|6|7|19|25|26|27|28|31|33|34|56|60|74|90|146|148|149|196
indian_pines,20,zhang_mean_fc_nosig16,0.0,0.713,0.717,0.674,5|6|7|19|25|26|27|28|31|33|34|56|60|74|90|146|147|148|149|196
indian_pines,21,zhang_mean_fc_nosig16,0.0,0.715,0.706,0.676,5|6|7|8|19|25|26|27|28|31|33|34|56|60|74|90|146|147|148|149|196
indian_pines,22,zhang_mean_fc_nosig16,0.0,0.73,0.722,0.692,5|6|7|8|19|24|25|26|27|28|31|33|34|56|60|74|90|146|147|148|149|196
indian_pines,23,zhang_mean_fc_nosig16,0.0,0.722,0.717,0.684,5|6|7|8|19|24|25|26|27|28|29|31|33|34|56|60|74|90|146|147|148|149|196
indian_pines,24,zhang_mean_fc_nosig16,0.0,0.746,0.732,0.711,5|6|7|8|19|24|25|26|27|28|29|31|33|34|36|56|60|74|90|146|147|148|149|196
indian_pines,25,zhang_mean_fc_nosig16,0.0,0.752,0.74,0.717,5|6|7|8|19|24|25|26|27|28|29|31|33|34|36|39|56|60|74|90|146|147|148|149|196
indian_pines,26,zhang_mean_fc_nosig16,0.0,0.763,0.753,0.73,5|6|7|8|19|24|25|26|27|28|29|31|33|34|36|39|56|60|74|90|146|147|148|149|183|196
indian_pines,27,zhang_mean_fc_nosig16,0.0,0.773,0.754,0.741,5|6|7|8|19|24|25|26|27|28|29|31|32|33|34|36|39|56|60|74|90|146|147|148|149|183|196
indian_pines,28,zhang_mean_fc_nosig16,0.0,0.773,0.753,0.741,5|6|7|8|9|19|24|25|26|27|28|29|31|32|33|34|36|39|56|60|74|90|146|147|148|149|183|196
indian_pines,29,zhang_mean_fc_nosig16,0.0,0.775,0.753,0.743,4|5|6|7|8|9|19|24|25|26|27|28|29|31|32|33|34|36|39|56|60|74|90|146|147|148|149|183|196
indian_pines,30,zhang_mean_fc_nosig16,0.0,0.779,0.765,0.748,4|5|6|7|8|9|19|24|25|26|27|28|29|31|32|33|34|35|36|39|56|60|74|90|146|147|148|149|183|196
