dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,ig_ns,227.0,0.823,0.816,0.798,5|6|7|8|19|33|34|35|36|37|38|40|41|76|77|78|79|80|93|96|99|100|101|108|146|147|148|149|150|196||4|5|6|7|8|33|34|35|36|37|38|39|40|41|72|74|78|80|97|98|99|100|101|142|146|147|148|149|183|184||5|6|7|8|33|34|35|36|37|38|40|41|76|77|78|79|80|86|97|99|100|101|108|110|146|147|148|149|183|196||5|6|7|8|33|34|35|36|37|38|40|41|57|59|74|76|77|78|79|80|99|101|126|147|148|149|177|181|183|196||5|6|7|8|19|33|34|35|36|37|38|39|40|41|57|74|77|78|80|93|99|101|126|147|148|149|161|180|181|183||5|6|7|8|33|34|35|36|37|38|39|40|41|57|59|74|76|78|79|80|97|99|101|108|110|146|147|148|149|196||5|6|7|8|33|34|35|36|37|38|77|78|79|80|88|93|99|101|126|128|139|146|147|148|149|161|177|181|184|196||5|6|7|8|33|34|35|36|37|38|40|41|74|76|78|79|80|101|110|139|140|146|147|148|149|161|181|183|184|196||5|6|7|8|9|19|33|34|35|36|37|38|39|57|72|76|77|78|79|80|96|101|108|110|126|147|148|149|181|183||5|6|7|8|19|33|34|35|36|37|38|39|40|41|76|77|78|80|93|101|110|126|146|147|148|149|177|184|189|196
indian_pines,29,ig_ns,0.0,0.821,0.819,0.796,5|6|7|8|19|33|34|35|36|37|38|40|41|77|78|79|80|93|96|99|100|101|108|146|147|148|149|150|196||4|5|6|7|8|33|34|35|36|37|38|39|40|41|72|74|78|80|97|99|100|101|142|146|147|148|149|183|184||5|6|7|8|33|34|35|36|37|38|40|41|76|77|78|79|80|86|97|99|100|101|108|110|146|147|148|149|183||5|6|7|8|33|34|35|36|37|38|40|41|57|59|74|76|77|78|79|80|99|101|126|147|148|149|181|183|196||5|6|7|8|19|33|34|35|36|37|38|39|40|41|57|74|77|78|80|93|99|101|126|147|148|149|161|181|183||5|6|7|8|33|34|35|36|37|38|39|40|41|57|59|74|76|78|79|80|97|99|101|108|146|147|148|149|196||5|6|7|8|33|34|35|36|37|38|77|78|79|80|88|93|99|101|126|139|146|147|148|149|161|177|181|184|196||5|6|7|8|33|34|35|36|37|38|40|41|76|78|79|80|101|110|139|140|146|147|148|149|161|181|183|184|196||5|6|7|8|9|19|33|34|35|36|37|38|39|57|72|76|77|78|79|80|96|101|108|110|147|148|149|181|183||5|6|7|8|19|33|34|35|36|37|38|39|40|41|76|77|78|80|93|101|110|146|147|148|149|177|184|189|196
indian_pines,28,ig_ns,0.0,0.817,0.815,0.792,5|6|7|8|19|33|34|35|36|37|38|40|41|77|78|79|80|93|96|99|100|101|146|147|148|149|150|196||4|5|6|7|8|33|34|35|36|37|38|39|40|41|72|74|78|80|97|99|100|101|142|146|147|148|149|183||5|6|7|8|33|34|35|36|37|38|40|41|76|77|78|79|80|97|99|100|101|108|110|146|147|148|149|183||5|6|7|8|33|34|35|36|37|38|40|41|57|59|76|77|78|79|80|99|101|126|147|148|149|181|183|196||5|6|7|8|19|33|34|35|36|37|38|39|40|41|57|74|77|78|80|99|101|126|147|148|149|161|181|183||5|6|7|8|33|34|35|36|37|38|39|40|41|59|74|76|78|79|80|97|99|101|108|146|147|148|149|196||5|6|7|8|33|34|35|36|37|38|77|78|79|80|88|93|99|101|126|139|146|147|148|149|177|181|184|196||5|6|7|8|33|34|35|36|37|38|40|41|76|78|79|80|101|110|139|140|146|147|148|149|181|183|184|196||5|6|7|8|9|19|33|34|35|36|37|38|39|72|76|77|78|79|80|96|101|108|110|147|148|149|181|183||5|6|7|8|19|33|34|35|36|37|38|39|40|41|76|77|78|80|93|101|146|147|148|149|177|184|189|196
indian_pines,27,ig_ns,0.0,0.814,0.81,0.788,5|6|7|8|33|34|35|36|37|38|40|41|77|78|79|80|93|96|99|100|101|146|147|148|149|150|196||4|5|6|7|8|33|34|35|36|37|38|39|40|41|72|74|78|80|97|99|100|101|142|147|148|149|183||5|6|7|8|33|34|35|36|37|38|40|41|76|77|78|79|80|97|99|100|101|108|110|146|147|148|149||5|6|7|8|33|34|35|36|37|38|40|57|59|76|77|78|79|80|99|101|126|147|148|149|181|183|196||5|6|7|8|19|33|34|35|36|37|38|40|41|57|74|77|78|80|99|101|126|147|148|149|161|181|183||5|6|7|8|33|34|35|36|37|38|39|40|41|59|74|78|79|80|97|99|101|108|146|147|148|149|196||5|6|7|8|33|34|35|36|37|38|77|78|79|80|88|93|99|101|126|139|146|147|148|149|181|184|196||5|6|7|8|33|34|35|36|37|38|40|41|76|78|79|80|101|110|139|140|146|147|148|149|183|184|196||5|6|7|8|19|33|34|35|36|37|38|39|72|76|77|78|79|80|96|101|108|110|147|148|149|181|183||5|6|7|8|19|33|34|35|36|37|38|40|41|76|77|78|80|93|101|146|147|148|149|177|184|189|196
indian_pines,26,ig_ns,0.0,0.811,0.811,0.784,5|6|7|8|33|34|35|36|37|38|40|41|77|78|79|80|93|96|99|101|146|147|148|149|150|196||4|5|6|7|8|33|34|35|36|37|38|39|40|41|74|78|80|97|99|100|101|142|147|148|149|183||6|7|8|33|34|35|36|37|38|40|41|76|77|78|79|80|97|99|100|101|108|110|146|147|148|149||5|6|7|8|33|34|35|36|37|38|40|57|59|76|77|78|79|80|99|101|126|147|148|149|183|196||5|6|7|8|19|33|34|35|36|37|38|40|41|74|77|78|80|99|101|126|147|148|149|161|181|183||5|6|7|8|33|34|35|36|37|38|39|40|41|59|74|78|79|80|99|101|108|146|147|148|149|196||5|6|7|8|33|34|35|36|37|38|77|78|79|80|88|99|101|126|139|146|147|148|149|181|184|196||5|6|7|8|33|34|35|36|37|38|40|41|76|78|79|80|101|110|139|146|147|148|149|183|184|196||5|6|7|8|19|33|34|35|36|37|38|39|72|76|77|78|79|80|101|108|110|147|148|149|181|183||5|6|7|8|19|33|34|35|36|37|38|40|41|77|78|80|93|101|146|147|148|149|177|184|189|196
indian_pines,25,ig_ns,0.0,0.806,0.802,0.778,5|6|7|8|33|34|35|36|37|38|40|41|77|78|79|80|93|96|99|101|146|147|148|149|196||4|5|6|7|8|33|34|35|36|37|38|39|40|41|74|78|80|99|100|101|142|147|148|149|183||6|7|8|33|34|35|36|37|38|40|41|76|77|78|79|80|97|99|100|101|108|110|147|148|149||5|6|7|8|33|34|35|36|37|38|40|57|76|77|78|79|80|99|101|126|147|148|149|183|196||5|6|7|8|33|34|35|36|37|38|40|41|74|77|78|80|99|101|126|147|148|149|161|181|183||5|6|7|8|33|34|35|36|37|38|39|40|41|59|74|78|79|80|99|101|146|147|148|149|196||5|6|7|8|33|34|35|36|37|77|78|79|80|88|99|101|126|139|146|147|148|149|181|184|196||5|6|7|8|33|34|35|36|37|38|40|41|78|79|80|101|110|139|146|147|148|149|183|184|196||5|6|7|8|19|33|34|35|36|37|38|72|76|77|78|79|80|101|108|110|147|148|149|181|183||6|7|8|19|33|34|35|36|37|38|40|41|77|78|80|93|101|146|147|148|149|177|184|189|196
indian_pines,24,ig_ns,0.0,0.805,0.801,0.777,5|6|7|8|33|34|35|36|37|38|40|41|77|78|79|80|93|96|99|101|147|148|149|196||4|5|6|7|8|33|34|35|36|37|38|39|40|41|74|78|80|99|100|101|147|148|149|183||6|7|8|33|34|35|36|37|38|40|76|77|78|79|80|97|99|100|101|108|110|147|148|149||5|6|7|8|33|34|35|36|37|38|40|57|76|77|78|79|80|99|101|126|147|148|149|183||5|6|8|33|34|35|36|37|38|40|41|74|77|78|80|99|101|126|147|148|149|161|181|183||5|6|7|8|33|34|35|36|37|38|39|40|41|59|74|78|79|80|101|146|147|148|149|196||5|6|7|8|33|34|35|36|37|77|78|79|80|88|99|101|126|146|147|148|149|181|184|196||5|6|7|33|34|35|36|37|38|40|41|78|79|80|101|110|139|146|147|148|149|183|184|196||5|6|7|8|19|33|34|35|36|37|38|72|76|77|78|79|80|101|108|147|148|149|181|183||6|7|8|19|33|34|35|36|37|38|40|41|78|80|93|101|146|147|148|149|177|184|189|196
indian_pines,23,ig_ns,0.0,0.799,0.798,0.771,5|6|7|8|33|34|35|36|37|38|40|41|78|79|80|93|96|99|101|147|148|149|196||4|5|6|7|8|33|34|35|36|37|38|39|40|41|74|78|80|99|101|147|148|149|183||6|7|8|33|34|35|36|37|38|40|76|77|78|80|97|99|100|101|108|110|147|148|149||5|6|7|8|33|34|35|36|37|38|40|57|76|77|78|79|80|99|101|147|148|149|183||5|6|8|33|34|35|36|37|38|41|74|77|78|80|99|101|126|147|148|149|161|181|183||5|6|7|8|33|34|35|36|37|38|39|40|41|74|78|79|80|101|146|147|148|149|196||5|6|7|8|33|34|35|36|37|77|78|79|80|88|99|101|126|146|147|148|149|181|196||5|6|7|33|34|35|36|37|38|40|41|78|79|80|101|139|146|147|148|149|183|184|196||5|6|7|8|19|33|34|35|36|37|38|72|76|77|78|79|80|101|108|147|148|149|181||6|7|8|19|33|34|35|36|37|38|40|41|78|80|93|101|146|147|148|149|177|184|196
indian_pines,22,ig_ns,0.0,0.802,0.803,0.774,5|6|7|8|33|34|35|36|37|38|41|78|79|80|93|96|99|101|147|148|149|196||4|5|6|7|8|33|34|35|36|37|38|39|40|41|78|80|99|101|147|148|149|183||6|7|8|33|34|35|36|37|38|40|76|77|78|80|97|99|101|108|110|147|148|149||5|6|7|8|33|34|35|36|37|38|57|76|77|78|79|80|99|101|147|148|149|183||5|6|8|33|34|35|36|37|38|74|77|78|80|99|101|126|147|148|149|161|181|183||5|6|7|8|33|34|35|36|37|38|40|41|74|78|79|80|101|146|147|148|149|196||5|6|7|8|33|34|35|36|37|77|78|79|80|99|101|126|146|147|148|149|181|196||5|6|7|33|34|35|36|37|38|40|41|78|79|80|101|139|146|147|148|149|183|184||5|6|7|8|19|33|34|35|36|37|38|72|76|77|78|79|80|101|108|147|148|149||6|7|8|19|33|34|35|36|37|38|40|41|78|80|101|146|147|148|149|177|184|196
indian_pines,21,ig_ns,0.0,0.798,0.797,0.769,5|6|7|8|33|34|35|36|37|38|41|78|79|80|93|96|99|101|147|148|149||5|6|7|8|33|34|35|36|37|38|39|40|41|78|80|99|101|147|148|149|183||6|7|8|33|34|35|36|37|40|76|77|78|80|97|99|101|108|110|147|148|149||5|6|7|8|33|34|35|36|37|38|57|76|78|79|80|99|101|147|148|149|183||5|6|8|33|34|35|36|37|38|74|77|78|80|99|101|126|147|148|149|161|181||5|6|7|8|33|34|35|36|37|38|40|41|74|78|80|101|146|147|148|149|196||5|6|7|8|33|34|35|36|37|77|78|79|80|99|101|126|146|147|148|149|181||5|6|7|33|34|35|36|37|38|40|41|78|80|101|139|146|147|148|149|183|184||5|6|7|8|33|34|35|36|37|38|72|76|77|78|79|80|101|108|147|148|149||6|7|8|19|33|34|35|36|37|38|40|78|80|101|146|147|148|149|177|184|196
