dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,zhang,159.73,0.817,0.8,0.79,3|4|6|8|10|13|16|18|19|20|29|30|46|54|63|72|116|122|126|134|139|153|157|165|167|169|176|189|191|197||0|1|3|5|6|8|10|14|16|19|32|57|65|76|109|117|120|122|127|135|140|153|155|156|159|164|170|178|189|191||4|5|7|8|13|16|19|26|29|36|41|46|65|109|113|122|125|132|139|149|155|159|164|168|169|178|187|189|191|197||5|6|7|10|13|14|16|18|19|20|23|26|29|32|41|46|65|113|120|122|127|139|159|160|162|169|172|176|183|189||5|6|8|14|16|19|23|24|26|29|40|46|61|65|68|104|122|127|132|139|147|154|157|159|162|169|176|179|183|189||5|6|8|16|18|19|23|25|28|29|30|46|48|54|111|113|122|129|139|148|151|157|159|160|164|165|168|187|192|197||3|4|5|6|7|8|10|11|13|16|19|23|27|29|32|43|77|87|111|122|125|128|148|155|160|169|170|171|176|179||3|5|6|8|9|10|13|16|19|20|23|24|26|30|61|113|120|122|127|132|139|145|150|154|155|159|164|166|169|189||1|3|4|5|6|7|8|15|16|19|24|26|29|30|43|52|59|65|109|116|120|122|157|159|167|169|174|176|181|189||0|4|6|7|8|13|16|18|19|26|28|29|46|51|63|89|109|115|120|122|125|127|134|159|162|167|169|176|187|189
indian_pines,29,zhang,0.0,0.814,0.797,0.787,3|4|6|8|10|13|16|18|19|20|29|30|46|54|63|72|116|122|134|139|153|157|165|167|169|176|189|191|197||0|1|3|5|6|8|10|14|16|19|32|65|76|109|117|120|122|127|135|140|153|155|156|159|164|170|178|189|191||4|5|7|8|13|16|19|26|29|41|46|65|109|113|122|125|132|139|149|155|159|164|168|169|178|187|189|191|197||5|6|7|10|13|14|16|18|19|20|23|26|29|32|41|46|65|113|120|122|127|139|159|162|169|172|176|183|189||5|6|8|14|16|19|23|24|26|29|40|46|61|65|68|104|122|127|132|139|147|154|157|159|162|169|176|183|189||5|6|8|16|19|23|25|28|29|30|46|48|54|111|113|122|129|139|148|151|157|159|160|164|165|168|187|192|197||3|4|5|6|7|8|10|11|13|16|19|23|27|29|32|43|77|87|111|125|128|148|155|160|169|170|171|176|179||3|5|6|8|9|10|13|16|19|20|23|24|26|30|61|113|120|122|127|132|139|145|150|154|159|164|166|169|189||1|3|4|5|6|7|8|15|16|19|24|26|29|30|43|59|65|109|116|120|122|157|159|167|169|174|176|181|189||0|4|6|7|8|13|16|18|19|26|28|29|46|51|63|109|115|120|122|125|127|134|159|162|167|169|176|187|189
indian_pines,28,zhang,0.0,0.811,0.798,0.784,3|4|6|8|10|13|16|18|19|20|29|30|46|63|72|116|122|134|139|153|157|165|167|169|176|189|191|197||0|1|3|5|6|8|10|14|16|19|32|65|76|109|117|120|122|127|135|153|155|156|159|164|170|178|189|191||4|5|7|8|13|16|19|26|29|41|46|65|109|113|122|125|132|139|149|159|164|168|169|178|187|189|191|197||5|6|7|10|13|14|16|18|19|20|26|29|32|41|46|65|113|120|122|127|139|159|162|169|172|176|183|189||5|6|8|14|16|19|23|24|26|29|40|46|61|65|68|104|122|127|132|147|154|157|159|162|169|176|183|189||5|6|8|16|19|23|25|28|29|30|46|48|54|111|113|122|129|139|148|151|157|159|160|164|165|168|187|197||3|4|5|6|7|8|10|11|13|16|19|23|27|29|32|43|87|111|125|128|148|155|160|169|170|171|176|179||3|5|6|8|9|10|13|16|19|20|23|24|26|30|61|113|120|122|127|132|139|145|150|159|164|166|169|189||1|3|4|6|7|8|15|16|19|24|26|29|30|43|59|65|109|116|120|122|157|159|167|169|174|176|181|189||0|4|6|7|8|13|16|18|19|26|28|29|46|51|63|109|115|120|122|125|127|134|159|162|167|169|187|189
indian_pines,27,zhang,0.0,0.808,0.796,0.781,3|4|6|8|10|13|16|18|19|29|30|46|63|72|116|122|134|139|153|157|165|167|169|176|189|191|197||0|1|3|5|6|8|10|14|16|19|32|65|76|109|117|120|122|127|135|153|155|156|159|170|178|189|191||4|5|7|8|13|16|19|26|29|41|46|65|109|122|125|132|139|149|159|164|168|169|178|187|189|191|197||5|6|7|10|13|14|16|18|19|20|26|29|32|41|46|65|113|122|127|139|159|162|169|172|176|183|189||5|6|8|14|16|19|23|24|26|29|40|46|61|65|68|104|122|132|147|154|157|159|162|169|176|183|189||5|6|8|16|19|23|25|28|29|30|46|54|111|113|122|129|139|148|151|157|159|160|164|165|168|187|197||3|4|5|6|7|8|10|11|13|16|19|23|27|29|32|43|87|111|125|128|148|155|160|169|171|176|179||3|5|6|8|9|10|13|16|19|20|23|24|26|30|61|113|120|122|127|132|139|145|150|159|164|169|189||1|3|4|6|7|8|15|16|19|24|26|29|43|59|65|109|116|120|122|157|159|167|169|174|176|181|189||0|4|6|7|8|13|16|18|19|26|28|29|46|51|63|109|115|120|122|125|127|134|162|167|169|187|189
indian_pines,26,zhang,0.0,0.803,0.784,0.776,3|4|6|8|10|13|16|18|19|29|30|46|63|72|116|122|134|153|157|165|167|169|176|189|191|197||1|3|5|6|8|10|14|16|19|32|65|76|109|117|120|122|127|135|153|155|156|159|170|178|189|191||4|5|7|8|13|16|19|26|29|41|46|65|109|122|125|132|149|159|164|168|169|178|187|189|191|197||5|6|7|10|13|14|16|18|19|20|26|29|32|41|46|65|122|127|139|159|162|169|172|176|183|189||5|6|8|14|16|19|23|24|26|29|40|46|65|68|104|122|132|147|154|157|159|162|169|176|183|189||5|6|8|16|19|23|25|28|29|30|46|54|111|113|122|139|148|151|157|159|160|164|165|168|187|197||3|4|5|6|7|8|11|13|16|19|23|27|29|32|43|87|111|125|128|148|155|160|169|171|176|179||3|5|6|8|9|10|13|16|19|20|23|24|26|30|113|120|122|127|132|139|145|150|159|164|169|189||1|3|4|6|7|8|15|16|19|24|26|29|59|65|109|116|120|122|157|159|167|169|174|176|181|189||0|4|6|7|8|13|16|18|19|26|28|29|46|63|109|115|120|122|125|127|134|162|167|169|187|189
indian_pines,25,zhang,0.0,0.803,0.779,0.775,3|4|6|8|10|16|18|19|29|30|46|63|72|116|122|134|153|157|165|167|169|176|189|191|197||1|3|5|6|8|10|16|19|32|65|76|109|117|120|122|127|135|153|155|156|159|170|178|189|191||4|5|7|8|13|16|19|29|41|46|65|109|122|125|132|149|159|164|168|169|178|187|189|191|197||5|6|7|10|13|14|16|18|19|20|26|29|32|41|46|65|122|139|159|162|169|172|176|183|189||5|6|8|14|16|19|23|24|26|29|40|46|65|68|104|122|132|147|154|159|162|169|176|183|189||5|6|8|16|19|23|25|29|30|46|54|111|113|122|139|148|151|157|159|160|164|165|168|187|197||3|4|5|6|7|8|11|13|16|19|23|29|32|43|87|111|125|128|148|155|160|169|171|176|179||3|5|6|9|10|13|16|19|20|23|24|26|30|113|120|122|127|132|139|145|150|159|164|169|189||1|3|4|6|7|8|15|16|19|24|26|29|65|109|116|120|122|157|159|167|169|174|176|181|189||0|4|6|7|8|13|16|19|26|28|29|46|63|109|115|120|122|125|127|134|162|167|169|187|189
indian_pines,24,zhang,0.0,0.795,0.773,0.766,3|4|6|8|10|16|18|19|29|30|46|63|72|116|122|134|153|157|167|169|176|189|191|197||1|3|5|6|8|10|16|19|32|65|109|117|120|122|127|135|153|155|156|159|170|178|189|191||4|5|7|8|13|16|19|29|41|46|65|109|122|125|132|159|164|168|169|178|187|189|191|197||5|6|7|10|13|14|16|18|19|20|26|29|32|41|46|65|122|139|159|169|172|176|183|189||5|6|8|14|16|19|23|24|26|29|46|65|68|104|122|132|147|154|159|162|169|176|183|189||5|6|8|16|19|23|25|29|30|46|54|111|113|122|148|151|157|159|160|164|165|168|187|197||3|4|5|6|7|8|11|13|16|19|23|29|32|87|111|125|128|148|155|160|169|171|176|179||3|5|6|9|10|13|16|19|20|23|24|26|30|113|120|122|127|132|139|145|159|164|169|189||3|4|6|7|8|15|16|19|24|26|29|65|109|116|120|122|157|159|167|169|174|176|181|189||0|4|6|7|8|13|16|19|26|28|29|46|63|109|115|120|122|125|134|162|167|169|187|189
indian_pines,23,zhang,0.0,0.792,0.77,0.763,3|4|6|8|10|16|18|19|29|30|46|63|72|116|134|153|157|167|169|176|189|191|197||1|3|5|6|8|10|16|19|32|65|109|120|122|127|135|153|155|156|159|170|178|189|191||4|5|7|8|13|16|19|29|41|46|65|109|122|132|159|164|168|169|178|187|189|191|197||5|6|7|10|13|14|16|18|19|20|26|29|32|41|46|65|139|159|169|172|176|183|189||5|6|8|14|16|19|23|24|26|29|46|65|68|104|122|132|154|159|162|169|176|183|189||5|6|8|16|19|23|25|29|30|46|54|113|122|148|151|157|159|160|164|165|168|187|197||3|4|5|6|7|8|11|13|16|19|29|32|87|111|125|128|148|155|160|169|171|176|179||3|5|6|9|10|13|16|19|20|23|24|26|30|113|120|122|127|132|139|159|164|169|189||3|4|6|7|8|15|16|19|24|26|29|65|109|116|120|122|159|167|169|174|176|181|189||0|4|6|7|8|13|16|19|26|28|29|46|63|109|115|120|122|125|134|167|169|187|189
indian_pines,22,zhang,0.0,0.792,0.768,0.763,3|4|6|8|10|16|18|19|29|30|46|63|72|116|134|153|167|169|176|189|191|197||3|5|6|8|10|16|19|32|65|109|120|122|127|135|153|155|156|159|170|178|189|191||4|5|7|8|13|16|19|29|41|46|65|109|122|132|159|168|169|178|187|189|191|197||5|6|7|10|13|14|16|18|19|20|26|29|32|41|46|65|159|169|172|176|183|189||5|6|8|14|16|19|23|24|26|29|46|65|68|122|132|154|159|162|169|176|183|189||5|6|8|16|19|23|25|29|30|46|54|113|122|148|151|157|159|160|164|165|168|197||3|4|5|6|7|8|11|13|16|19|29|87|111|125|128|148|155|160|169|171|176|179||3|5|6|9|10|13|16|19|20|23|24|26|30|113|120|122|132|139|159|164|169|189||3|4|6|7|8|15|16|19|24|26|29|65|109|116|120|122|159|167|169|174|181|189||0|4|6|7|8|13|16|19|26|28|29|46|63|109|115|120|122|125|167|169|187|189
indian_pines,21,zhang,0.0,0.783,0.759,0.753,3|4|6|8|10|16|18|19|29|30|46|63|72|116|134|153|167|169|189|191|197||3|5|6|8|10|16|19|32|109|120|122|127|135|153|155|156|159|170|178|189|191||4|5|7|8|13|16|19|29|41|46|65|109|122|159|168|169|178|187|189|191|197||5|6|7|10|13|14|16|18|19|20|26|29|32|46|65|159|169|172|176|183|189||5|6|8|14|16|19|23|24|29|46|65|68|122|132|154|159|162|169|176|183|189||5|6|8|16|19|23|25|29|30|46|54|113|122|148|151|157|160|164|165|168|197||3|4|5|6|7|8|11|13|16|19|29|87|111|125|128|148|155|160|169|176|179||3|5|6|9|10|13|16|19|23|24|26|30|113|120|122|132|139|159|164|169|189||3|4|6|7|8|15|16|19|24|26|29|65|109|116|120|122|159|167|169|174|189||0|4|6|7|8|13|16|19|26|28|29|46|63|109|120|122|125|167|169|187|189
