dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,20,ig_ls,0.0,0.823,0.814,0.798,9|33|34|36|40|41|74|77|78|79|80|96|97|110|126|147|148|149|161|178||9|28|33|34|36|40|41|77|78|79|80|97|110|113|126|147|148|149|161|178||9|28|33|34|36|77|78|79|80|97|110|126|131|138|139|147|148|149|160|161||7|9|17|33|34|36|38|40|41|59|74|78|79|80|97|110|126|147|148|149||9|29|33|34|36|40|41|77|78|79|80|97|110|126|131|147|148|149|158|161||9|33|34|36|38|78|80|97|110|126|131|139|147|148|149|158|161|175|176|178||9|28|33|34|36|40|41|78|79|80|97|110|126|139|147|148|149|160|161|182||9|33|34|36|40|41|78|80|97|110|126|129|147|148|149|158|160|161|178|196||7|9|19|33|34|36|38|78|80|93|96|97|123|126|129|147|148|149|161|178||7|9|33|34|36|40|41|77|78|79|80|97|110|126|140|146|147|148|149|160
indian_pines,19,ig_ls,0.0,0.816,0.809,0.79,9|33|34|36|40|41|74|77|78|79|80|97|110|126|147|148|149|161|178||9|28|33|34|36|40|41|77|78|79|80|97|110|113|126|147|148|149|161||9|28|33|34|36|77|78|79|80|97|110|126|131|138|139|147|148|149|160||7|9|17|33|34|36|38|40|41|74|78|79|80|97|110|126|147|148|149||9|33|34|36|40|41|77|78|79|80|97|110|126|131|147|148|149|158|161||9|33|34|36|78|80|97|110|126|131|139|147|148|149|158|161|175|176|178||9|28|33|34|36|40|78|79|80|97|110|126|139|147|148|149|160|161|182||9|33|34|36|40|41|78|80|97|110|126|147|148|149|158|160|161|178|196||7|9|19|33|34|36|38|78|80|93|96|97|123|126|129|147|148|149|178||7|9|33|34|36|40|41|77|78|79|80|97|110|126|146|147|148|149|160
indian_pines,18,ig_ls,0.0,0.814,0.809,0.788,9|33|34|36|40|41|74|77|78|79|80|97|110|126|147|148|149|161||9|33|34|36|40|41|77|78|79|80|97|110|113|126|147|148|149|161||9|28|33|34|36|77|78|79|80|97|110|126|131|139|147|148|149|160||7|9|17|33|34|36|38|41|74|78|79|80|97|110|126|147|148|149||9|33|34|36|40|77|78|79|80|97|110|126|131|147|148|149|158|161||9|33|34|36|78|80|97|126|131|139|147|148|149|158|161|175|176|178||9|33|34|36|40|78|79|80|97|110|126|139|147|148|149|160|161|182||9|33|34|36|40|41|78|80|97|110|126|147|148|149|158|160|161|196||7|9|19|33|34|36|38|78|80|96|97|123|126|129|147|148|149|178||7|9|33|34|36|40|41|77|78|79|80|97|110|126|146|147|148|149
indian_pines,17,ig_ls,0.0,0.812,0.802,0.786,9|33|34|36|40|41|74|77|78|79|80|97|126|147|148|149|161||9|33|34|36|40|41|77|78|79|80|97|110|126|147|148|149|161||9|28|33|34|36|77|78|80|97|110|126|131|139|147|148|149|160||7|9|17|33|34|36|38|74|78|79|80|97|110|126|147|148|149||9|33|34|36|77|78|79|80|97|110|126|131|147|148|149|158|161||9|33|34|36|78|80|97|126|131|139|147|148|149|158|161|176|178||9|33|34|36|40|78|79|80|97|126|139|147|148|149|160|161|182||9|33|34|36|40|41|78|80|97|110|126|147|148|149|158|160|161||7|9|19|33|34|36|78|80|96|97|123|126|129|147|148|149|178||7|9|33|34|36|40|41|77|78|80|97|110|126|146|147|148|149
indian_pines,16,ig_ls,0.0,0.81,0.8,0.783,9|33|34|36|40|41|77|78|79|80|97|126|147|148|149|161||9|33|34|36|40|41|77|78|79|80|97|110|147|148|149|161||9|28|33|34|36|77|78|80|97|110|126|139|147|148|149|160||7|9|17|33|34|36|38|74|78|80|97|110|126|147|148|149||9|33|34|36|77|78|79|80|97|110|126|147|148|149|158|161||9|33|34|36|78|80|97|126|131|139|147|148|149|158|161|178||9|33|34|36|40|78|79|80|97|126|139|147|148|149|160|161||9|33|34|36|40|41|78|80|97|110|126|147|148|149|160|161||7|9|19|33|34|36|78|80|96|97|123|126|147|148|149|178||7|9|33|34|36|40|41|77|78|80|97|126|146|147|148|149
indian_pines,15,ig_ls,0.0,0.803,0.792,0.775,9|33|34|36|40|41|77|78|79|80|97|126|147|148|149||9|33|34|36|40|41|77|78|80|97|110|147|148|149|161||9|28|33|34|36|77|78|80|97|110|126|139|147|148|149||7|9|17|33|34|36|38|74|78|80|97|126|147|148|149||9|33|34|36|77|78|80|97|110|126|147|148|149|158|161||9|33|34|36|78|80|97|126|139|147|148|149|158|161|178||9|33|34|36|40|78|79|80|97|126|147|148|149|160|161||9|33|34|36|40|41|78|80|97|110|126|147|148|149|161||7|9|19|33|34|36|78|80|96|97|126|147|148|149|178||7|9|33|34|36|40|41|77|78|80|97|126|147|148|149
indian_pines,14,ig_ls,0.0,0.806,0.793,0.778,9|33|34|36|41|77|78|79|80|97|126|147|148|149||9|33|34|36|40|41|78|80|97|110|147|148|149|161||9|28|33|34|36|78|80|97|110|126|139|147|148|149||7|9|17|33|34|36|38|78|80|97|126|147|148|149||9|33|34|36|78|80|97|110|126|147|148|149|158|161||9|33|34|36|78|80|97|126|139|147|148|149|161|178||9|33|34|36|40|78|79|80|97|126|147|148|149|160||9|33|34|36|40|78|80|97|110|126|147|148|149|161||7|9|19|33|34|36|78|80|97|126|147|148|149|178||7|9|33|34|36|40|41|78|80|97|126|147|148|149
indian_pines,13,ig_ls,0.0,0.802,0.789,0.774,9|33|34|36|41|77|78|79|80|97|126|148|149||9|33|34|36|40|41|78|80|97|110|147|148|149||9|28|33|34|36|78|80|97|110|126|147|148|149||7|9|17|33|34|36|78|80|97|126|147|148|149||9|33|34|36|78|80|97|110|126|147|148|149|161||9|33|34|36|78|80|97|126|147|148|149|161|178||9|33|34|36|40|78|79|80|97|126|147|148|149||9|33|34|36|78|80|97|110|126|147|148|149|161||7|9|33|34|36|78|80|97|126|147|148|149|178||7|9|33|34|36|41|78|80|97|126|147|148|149
indian_pines,12,ig_ls,0.0,0.79,0.774,0.76,9|33|34|36|77|78|79|80|97|126|148|149||9|33|34|36|40|78|80|97|110|147|148|149||9|28|33|34|36|78|80|97|126|147|148|149||7|9|17|33|34|36|78|80|97|147|148|149||9|33|34|36|78|80|97|110|126|147|148|149||9|33|34|36|78|80|97|126|148|149|161|178||9|33|34|36|78|79|80|97|126|147|148|149||9|33|34|36|78|80|97|126|147|148|149|161||7|9|33|34|36|78|80|97|126|147|148|149||7|9|33|34|36|78|80|97|126|147|148|149
indian_pines,11,ig_ls,0.0,0.784,0.76,0.753,9|33|34|36|78|79|80|97|126|148|149||9|33|34|36|78|80|97|110|147|148|149||9|33|34|36|78|80|97|126|147|148|149||7|9|33|34|36|78|80|97|147|148|149||9|33|34|36|78|80|97|126|147|148|149||9|33|34|36|78|80|97|126|148|149|178||9|33|34|36|78|80|97|126|147|148|149||9|33|34|36|78|80|97|147|148|149|161||7|9|33|34|36|78|80|126|147|148|149||7|9|33|34|36|78|80|97|147|148|149
indian_pines,10,ig_ls,0.0,0.773,0.748,0.741,9|33|34|36|78|80|97|126|148|149||9|33|34|36|78|80|97|147|148|149||9|34|36|78|80|97|126|147|148|149||7|33|34|36|78|80|97|147|148|149||9|33|34|36|78|80|97|126|148|149||9|33|34|36|78|80|97|126|149|178||9|33|34|36|78|80|97|147|148|149||9|33|34|36|78|80|97|147|148|149||7|9|33|34|36|78|80|147|148|149||7|33|34|36|78|80|97|147|148|149
indian_pines,9,ig_ls,0.0,0.763,0.736,0.729,9|33|34|36|78|80|97|148|149||9|33|34|36|78|80|147|148|149||9|34|36|78|80|97|147|148|149||7|33|34|36|78|80|97|148|149||9|33|34|36|78|80|97|148|149||9|33|34|36|78|80|97|126|149||9|33|34|36|78|80|147|148|149||9|33|34|36|78|80|97|148|149||7|9|33|34|36|80|147|148|149||7|33|34|36|78|80|147|148|149
indian_pines,8,ig_ls,0.0,0.753,0.73,0.717,9|33|34|36|78|80|97|149||9|33|34|36|78|80|148|149||9|34|36|80|97|147|148|149||7|33|34|36|78|80|148|149||9|33|34|36|78|80|148|149||9|33|34|36|78|80|97|126||9|34|36|78|80|147|148|149||9|33|34|36|78|80|148|149||7|33|34|36|80|147|148|149||7|33|34|36|78|80|148|149
indian_pines,7,ig_ls,0.0,0.74,0.718,0.701,9|33|34|36|78|80|149||9|33|34|36|78|80|148||9|34|80|97|147|148|149||7|33|34|36|78|80|148||9|33|34|36|78|80|148||9|33|34|36|78|80|126||9|34|36|78|80|148|149||9|33|34|36|80|148|149||7|33|34|36|147|148|149||7|33|34|36|78|80|149
indian_pines,6,ig_ls,0.0,0.73,0.696,0.69,9|33|34|36|78|80||9|34|36|78|80|148||9|34|80|147|148|149||7|33|34|36|78|80||9|33|34|36|80|148||9|33|34|36|80|126||9|34|36|78|80|148||9|33|34|36|80|149||7|33|34|36|147|148||33|34|36|78|80|149
indian_pines,5,ig_ls,0.0,0.698,0.652,0.652,33|34|36|78|80||34|36|78|80|148||9|34|80|148|149||7|33|34|36|80||9|33|34|36|80||9|34|36|80|126||9|34|36|78|148||33|34|36|80|149||7|33|34|147|148||33|34|36|78|80
