epoch,mse_loss,l1_loss,lambda_value,l2_loss,alpha,loss,t_oa,t_aa,t_k,v_oa,v_aa,v_k,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,l0_cw,l0_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130,weight_131,weight_132,weight_133,weight_134,weight_135,weight_136,weight_137,weight_138,weight_139,weight_140,weight_141,weight_142,weight_143,weight_144,weight_145,weight_146,weight_147,weight_148,weight_149,weight_150,weight_151,weight_152,weight_153,weight_154,weight_155,weight_156,weight_157,weight_158,weight_159,weight_160,weight_161,weight_162,weight_163,weight_164,weight_165,weight_166,weight_167,weight_168,weight_169,weight_170,weight_171,weight_172,weight_173,weight_174,weight_175,weight_176,weight_177,weight_178,weight_179,weight_180,weight_181,weight_182,weight_183,weight_184,weight_185,weight_186,weight_187,weight_188,weight_189,weight_190,weight_191,weight_192,weight_193,weight_194,weight_195,weight_196,weight_197,weight_198,weight_199
0,2.772,22.3742142,9.98e-05,0,0,2.775,0.008,0.003,0,0.008,0.004,0,0.666,0.607,0.614,0,0.406,0,0.0,0.406,0.049,200,94,82|102|96|175|24,0.406|0.393|0.314|0.268|0.25,0.186,0.0,0.061,0.0,0.0,0.0,0.101,0.127,0.087,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.132,0.0,0.096,0.0,0.023,0.0,0.0,0.0,0.25,0.0,0.157,0.09,0.008,0.0,0.046,0.0,0.038,0.022,0.043,0.0,0.085,0.004,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.132,0.043,0.0,0.141,0.097,0.003,0.0,0.0,0.008,0.0,0.0,0.0,0.151,0.0,0.073,0.137,0.115,0.067,0.0,0.074,0.0,0.076,0.01,0.065,0.0,0.0,0.031,0.029,0.0,0.0,0.073,0.121,0.029,0.0,0.128,0.0,0.0,0.406,0.188,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.058,0.014,0.0,0.0,0.081,0.314,0.0,0.0,0.0,0.016,0.031,0.393,0.021,0.0,0.016,0.169,0.055,0.0,0.067,0.0,0.0,0.172,0.192,0.0,0.0,0.0,0.0,0.059,0.0,0.02,0.037,0.0,0.237,0.161,0.191,0.0,0.0,0.227,0.164,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.004,0.17,0.154,0.0,0.096,0.058,0.0,0.104,0.0,0.05,0.0,0.0,0.0,0.0,0.102,0.0,0.057,0.011,0.183,0.231,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.006,0.0,0.268,0.128,0.0,0.019,0.178,0.0,0.186,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.159,0.168,0.0,0.0,0.0,0.069,0.0,0.069,0.0,0.038,0.012
10,0.87,952.149292,9.78e-05,0,0,0.968,0.643,0.543,0.589,0.636,0.523,0.581,0.642,0.568,0.584,0,29.913,3.727,0.0,29.913,4.244,200,104,74|28|7|27|196,29.913|29.158|29.132|27.546|23.737,8.648,0.0,0.0,13.713,17.372,0.0,15.649,29.132,16.013,0.0,0.208,0.0,0.0,0.0,0.078,0.609,12.144,0.0,0.55,0.0,19.819,0.0,0.085,19.805,19.112,0.0,0.101,27.546,29.158,3.617,0.131,0.0,0.0,23.56,20.635,14.928,0.298,0.0,0.0,0.0,20.628,0.0,0.215,18.113,0.0,19.012,0.0,0.0,9.862,5.42,5.974,9.986,0.0,0.0,0.0,0.0,0.0,1.271,0.0,7.851,16.985,10.788,5.78,3.905,0.0,0.0,10.275,0.0,6.636,0.765,0.065,0.0,0.0,11.032,29.913,0.0,0.0,0.0,0.626,0.0,0.0,0.0,8.918,0.0,10.096,8.906,0.701,0.0,0.0,13.829,15.17,0.006,2.767,0.21,0.0,0.0,3.526,0.0,0.167,0.0,0.361,0.475,12.243,0.0,0.06,0.0,0.0,1.64,0.222,0.0,0.0,0.0,6.162,4.272,0.0,0.0,4.72,0.0,9.403,0.242,3.969,0.414,0.0,0.271,6.048,10.335,0.485,0.845,9.843,17.605,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.221,0.13,0.061,10.011,15.374,0.0,0.0,0.0,0.0,14.426,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,4.527,7.111,0.495,2.462,8.17,0.0,9.916,0.0,0.0,3.813,0.0,0.0,0.0,0.0,9.166,0.0,0.0,0.0,0.0,6.445,0.151,10.001,0.0,0.0,14.836,0.013,17.465,0.0,23.252,0.0,0.0,0.0,0.0,0.0,9.598,7.543,0.0,4.408,0.0,0.0,0.0,23.737,0.0,0.0,0.177
20,0.588,1063.2211914,9.59e-05,0,0,0.7,0.737,0.742,0.693,0.71,0.718,0.662,0.679,0.63,0.629,0,33.745,4.398,0.0,33.745,4.857,200,110,7|28|74|27|183,33.745|32.757|32.358|32.186|30.226,6.571,0.0,0.0,15.415,19.072,0.0,21.823,33.745,19.74,0.27,0.0,0.161,0.424,0.0,0.0,0.0,8.907,0.0,0.0,0.0,18.508,0.0,0.11,21.947,20.122,0.046,0.0,32.186,32.757,13.261,0.231,0.177,0.0,25.288,26.17,20.707,0.117,0.0,0.0,0.0,26.932,0.0,0.009,22.004,0.0,22.366,0.458,0.0,10.372,2.944,6.586,11.065,0.041,0.0,0.0,0.0,0.0,0.65,0.0,11.734,15.647,10.456,6.174,4.611,0.0,0.0,12.243,0.258,6.104,0.0,0.0,0.0,0.629,12.143,32.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.973,0.0,12.42,12.04,0.483,0.0,0.0,14.832,16.747,0.127,1.735,0.0,0.879,0.0,5.217,0.0,0.0,0.358,0.132,0.573,8.798,0.331,0.0,0.0,0.396,0.0,0.0,0.0,0.657,0.483,6.225,1.48,0.0,0.0,5.109,0.0,10.943,0.84,3.847,0.042,0.337,1.04,10.234,15.892,0.216,0.0,14.442,23.847,0.0,4.525,0.0,0.0,0.753,0.124,0.0,0.076,0.591,0.0,13.352,19.552,0.0,0.0,0.0,0.0,18.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.718,4.551,0.0,0.661,9.805,0.0,11.171,0.0,0.0,1.598,0.0,0.0,0.052,0.019,5.845,0.0,0.0,0.0,0.115,4.893,0.0,11.979,0.0,0.0,17.503,0.0,23.963,0.287,30.226,0.0,0.106,0.458,0.077,0.0,10.482,10.013,0.0,5.768,0.0,0.0,0.003,26.062,0.0,0.0,0.0
30,0.852,1032.9031982,9.4e-05,0,0,0.949,0.75,0.745,0.707,0.727,0.752,0.681,0.679,0.63,0.629,0,32.099,4.264,0.0,32.099,4.714,200,110,7|74|28|27|183,32.099|31.783|31.08|30.605|30.473,7.576,0.694,0.0,12.713,17.165,0.0,22.683,32.099,19.929,0.052,0.0,0.0,0.0,0.149,0.127,0.0,5.861,0.0,0.0,0.0,17.388,0.0,0.0,21.9,19.314,0.461,0.003,30.605,31.08,17.226,0.336,0.0,0.0,25.246,27.873,23.055,0.0,0.5,0.047,0.0,28.522,0.0,0.0,21.811,0.0,22.303,0.0,0.0,9.693,1.359,6.237,10.735,0.0,0.0,0.0,0.0,0.0,0.014,0.0,13.701,15.091,7.521,5.887,4.99,0.778,0.0,12.691,0.0,5.267,0.085,0.0,0.0,0.0,11.699,31.783,0.0,0.0,0.0,0.0,0.0,0.0,0.493,12.868,0.469,11.083,11.807,0.0,0.0,0.0,16.27,14.7,0.228,1.015,0.0,0.0,0.0,6.455,0.0,0.0,0.0,0.0,0.445,6.722,0.0,0.0,0.211,0.664,0.0,0.029,0.184,0.179,0.075,5.085,0.0,0.142,0.0,4.355,0.0,10.13,0.0,2.582,0.463,0.29,0.0,11.388,17.015,0.0,0.0,15.195,24.582,0.189,4.048,0.432,0.0,0.0,0.093,0.0,0.5,0.0,0.0,13.472,19.275,0.171,0.0,0.0,0.0,19.034,0.403,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.138,2.465,0.326,0.0,9.881,0.492,11.126,0.196,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.926,0.0,0.0,0.323,3.243,0.0,11.449,0.136,0.0,16.699,0.0,24.79,0.315,30.473,0.0,0.0,0.0,0.061,0.0,9.966,10.396,0.0,5.843,0.0,0.511,0.729,22.332,0.0,0.013,0.0
40,0.38,982.1610107,9.21e-05,0,0,0.485,0.807,0.81,0.777,0.783,0.798,0.749,0.729,0.705,0.688,0,30.809,4.037,0.0,30.809,4.474,200,106,74|7|183|28|40,30.809|30.145|29.269|28.963|28.963,7.395,0.0,0.295,11.134,15.841,0.0,22.453,30.145,19.832,0.153,0.741,0.0,0.0,0.168,0.0,0.367,4.321,0.0,0.0,0.0,15.602,0.0,0.511,20.878,18.104,0.0,0.0,28.474,28.963,18.564,0.528,0.146,0.0,24.582,28.428,23.411,0.409,0.0,0.0,0.0,28.963,0.261,0.0,21.1,0.0,21.333,0.0,0.0,8.76,0.294,5.632,9.98,0.0,0.0,0.0,0.471,0.0,0.0,0.126,14.919,13.787,5.571,5.42,5.248,0.0,0.44,12.652,0.0,4.442,0.0,0.0,0.0,0.289,11.531,30.809,0.0,0.0,0.0,0.0,0.195,0.118,0.0,12.435,0.358,10.311,10.878,0.0,0.0,0.0,17.163,12.671,0.15,0.285,0.938,0.0,0.072,7.129,0.0,0.0,0.0,0.0,0.0,5.527,0.0,0.437,0.0,0.0,0.32,0.0,0.0,0.137,0.243,4.163,0.0,0.0,0.326,3.524,0.0,9.037,0.0,1.42,0.0,0.0,0.0,11.828,17.047,0.0,0.058,15.097,24.108,0.088,3.459,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0.0,13.046,18.211,0.0,0.245,0.0,0.0,17.958,0.891,0.0,0.0,0.501,0.0,0.0,0.0,0.0,0.0,1.033,0.361,0.01,9.699,0.281,10.708,0.0,0.127,0.0,0.0,0.0,0.0,0.0,1.243,0.0,0.0,0.0,0.0,1.94,0.201,10.534,0.0,0.0,15.425,0.0,24.102,0.0,29.269,0.0,0.0,0.579,0.0,0.054,9.355,10.366,0.469,5.669,0.192,0.0,0.0,18.675,0.0,0.128,0.0
50,0.598,960.5986328,9.03e-05,0,0,0.69,0.783,0.819,0.752,0.762,0.8,0.729,0.747,0.717,0.709,0,30.414,3.941,0.0,30.414,4.372,200,105,74|40|34|7|183,30.414|30.042|29.093|28.846|28.717,7.703,0.0,0.258,9.569,15.04,0.0,22.528,28.846,20.165,0.138,0.0,0.0,0.0,0.0,0.227,0.0,3.937,0.0,0.553,0.0,14.726,0.0,0.0,20.482,17.615,0.0,0.0,27.971,28.168,19.884,0.0,0.0,0.0,24.494,29.093,23.668,0.0,0.0,0.0,0.0,30.042,0.516,0.337,20.987,0.0,20.673,0.256,0.0,7.973,0.206,5.135,9.408,0.0,0.449,0.479,0.0,0.0,0.0,0.0,16.515,13.088,4.004,5.204,5.83,0.139,0.0,12.554,0.0,4.022,0.0,0.0,0.093,0.0,11.865,30.414,0.025,0.0,0.0,0.065,0.225,0.0,0.899,12.047,0.0,9.516,10.186,0.0,0.0,0.0,17.904,11.42,0.06,0.138,0.0,0.0,0.0,7.596,0.0,0.0,0.0,0.047,0.0,5.292,0.2,0.0,0.859,0.58,0.0,0.0,0.0,0.0,0.0,3.789,0.37,0.027,0.142,3.021,0.084,8.346,0.0,0.592,0.373,0.0,0.0,12.139,17.041,0.0,0.078,14.995,23.969,0.0,2.908,0.133,0.0,0.098,0.0,0.015,0.0,0.0,0.0,12.826,17.26,0.0,0.0,0.0,0.0,17.228,0.0,0.0,0.0,0.0,0.373,0.0,0.013,0.0,0.0,0.416,0.0,0.427,9.986,0.516,11.025,0.0,0.0,0.011,0.0,0.0,0.002,0.0,0.433,0.0,0.0,0.0,0.0,1.191,0.0,9.999,0.0,1.124,14.681,0.0,23.899,0.0,28.717,0.0,0.0,0.0,0.579,0.0,9.164,10.314,0.0,5.844,0.0,0.0,0.0,16.624,0.284,0.975,0.06
60,0.614,943.2348633,8.85e-05,0,0,0.684,0.788,0.807,0.753,0.756,0.787,0.717,0.747,0.717,0.709,0,31.232,3.968,0.0,31.232,4.342,200,112,40|74|34|183|7,31.232|30.303|30.28|28.397|28.261,8.43,0.12,0.097,9.112,14.871,0.0,22.64,28.261,20.765,0.111,0.0,0.0,0.0,0.611,0.124,0.0,3.774,0.0,0.0,0.0,14.138,0.0,0.0,20.771,17.748,0.0,0.381,27.694,27.048,20.09,0.0,0.0,0.0,24.822,30.28,24.425,0.703,0.0,0.0,0.0,31.232,0.0,0.092,20.859,0.0,20.084,0.0,0.0,7.491,0.162,4.618,8.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,12.484,2.95,4.68,6.272,0.0,0.011,12.447,0.206,3.457,0.0,0.0,0.253,0.0,11.941,30.303,0.0,0.0,0.0,0.0,0.0,0.099,0.16,11.796,0.474,9.67,9.843,0.0,0.554,0.0,19.271,11.311,0.0,0.201,0.0,0.0,0.0,8.377,0.009,0.0,0.0,0.0,0.012,4.841,0.057,0.0,0.0,0.0,0.0,0.156,0.156,0.0,0.278,3.239,0.028,0.327,0.0,2.425,0.0,7.831,0.003,0.0,0.0,0.111,0.0,12.576,17.471,0.0,0.0,15.308,24.184,0.452,2.594,0.055,0.409,0.0,0.0,0.021,0.0,0.437,0.0,12.861,16.814,0.0,0.016,0.0,0.337,16.916,0.0,0.0,0.0,0.315,0.85,0.0,0.044,0.0,0.0,0.0,0.0,0.367,10.305,0.0,11.265,0.704,0.0,0.2,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.473,0.322,9.562,0.26,0.018,14.085,0.461,23.783,0.828,28.397,0.103,0.0,0.0,0.258,0.0,8.95,10.425,0.003,6.109,0.0,0.065,0.305,15.078,0.0,0.079,0.0
70,0.519,924.8613892,8.68e-05,0,0,0.61,0.821,0.827,0.795,0.794,0.835,0.764,0.747,0.717,0.709,0,32.157,3.859,0.0,32.157,4.242,200,103,40|34|74|183|7,32.157|30.457|28.783|27.75|27.419,8.133,0.0,0.0,8.721,14.489,0.0,22.726,27.419,21.005,0.0,0.265,0.0,0.0,0.188,0.0,0.6,4.314,0.0,0.223,0.0,13.803,0.0,0.0,20.476,17.051,0.0,0.0,27.293,25.828,20.034,0.098,0.131,0.0,24.475,30.457,24.445,0.0,0.0,0.0,0.0,32.157,0.0,0.0,20.832,0.0,19.809,0.0,0.0,7.06,0.0,4.194,8.637,0.0,0.0,0.363,0.681,0.0,0.342,0.195,18.758,12.142,2.019,4.741,6.776,0.212,0.0,12.261,0.091,3.158,0.0,0.0,0.0,0.289,11.592,28.783,0.0,0.0,0.0,0.0,0.299,0.028,0.0,11.21,0.0,9.138,9.458,0.0,0.0,0.0,19.397,10.896,0.0,0.316,0.0,0.037,0.0,8.719,0.0,0.0,0.0,0.343,0.0,4.654,0.245,0.043,0.0,0.0,0.0,0.272,0.0,0.0,0.0,2.795,0.073,0.0,0.0,1.833,0.0,7.128,0.418,0.0,0.0,0.0,0.0,12.745,17.5,0.0,0.116,15.276,23.911,0.0,2.16,0.0,0.0,0.173,0.075,0.0,0.0,0.162,0.0,12.631,16.138,0.022,0.119,0.0,0.0,16.162,0.0,0.349,0.0,0.0,0.0,0.0,0.0,0.315,0.0,0.0,0.0,0.0,10.471,0.278,11.292,0.0,0.0,0.115,0.144,0.096,0.0,0.103,0.0,0.0,0.567,0.0,0.0,0.165,0.0,8.927,0.013,0.0,13.447,0.026,23.33,0.246,27.75,0.0,0.0,0.0,0.176,0.0,8.717,10.077,0.155,6.026,0.0,0.0,0.022,13.794,0.0,0.0,0.0
80,0.432,906.927124,8.5e-05,0,0,0.488,0.811,0.843,0.781,0.786,0.844,0.752,0.747,0.717,0.709,0,32.405,3.787,0.0,32.405,4.161,200,102,40|34|74|183|7,32.405|30.629|28.593|27.08|26.402,7.915,0.658,0.346,7.998,14.203,0.0,22.317,26.402,20.989,0.0,0.298,0.0,0.645,0.0,0.062,0.87,4.39,0.0,0.0,0.0,12.892,0.0,0.0,19.983,16.273,0.0,0.0,26.28,23.951,19.552,0.443,0.003,0.0,24.355,30.629,24.335,0.377,0.0,0.122,0.0,32.405,0.0,0.0,20.495,0.0,19.075,0.0,0.0,6.576,0.253,3.848,8.229,0.0,0.0,0.596,0.0,0.0,0.147,0.0,19.55,11.946,1.407,4.677,7.126,0.283,0.0,12.085,0.0,3.074,0.362,0.0,0.176,0.0,11.885,28.593,0.244,0.0,0.0,0.0,0.0,0.0,0.145,10.85,0.0,9.067,9.006,0.0,0.064,0.0,19.732,10.559,0.0,0.0,0.0,0.277,0.928,8.693,0.0,0.002,0.0,0.0,0.0,4.376,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.056,0.0,2.652,0.14,0.0,0.0,1.407,0.0,6.488,0.0,0.087,0.0,0.083,0.0,12.825,17.362,0.0,0.029,15.149,23.603,0.0,1.717,0.0,0.0,0.0,0.036,0.009,0.0,0.037,0.0,12.277,15.489,0.0,0.0,0.0,0.0,15.536,0.074,0.0,0.0,0.0,0.033,0.0,0.0,0.225,0.0,0.0,0.0,0.0,10.917,0.0,11.673,0.0,0.0,0.0,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.056,0.137,0.0,0.0,8.523,0.0,0.0,12.731,1.14,22.955,0.0,27.08,0.0,0.0,0.096,0.814,0.0,8.363,10.165,0.0,6.152,0.187,0.0,0.0,12.728,0.0,0.069,0.0
90,0.497,903.0901489,8.34e-05,0,0,0.57,0.859,0.874,0.839,0.819,0.843,0.793,0.741,0.749,0.703,0,33.216,3.764,0.0,33.216,4.14,200,112,40|34|74|27|183,33.216|31.002|27.745|26.668|26.617,7.358,0.0,0.0,8.12,14.436,0.0,22.368,25.87,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.223,4.334,0.0,0.0,0.0,12.751,0.0,0.448,20.456,16.267,0.0,0.0,26.668,23.56,20.127,0.548,0.001,0.316,24.348,31.002,24.616,0.0,0.324,0.128,0.0,33.216,0.151,0.0,20.508,0.321,18.667,0.0,0.0,5.913,0.0,3.211,7.742,0.133,0.938,0.919,0.0,0.0,0.003,0.0,20.453,11.32,0.722,4.641,7.476,0.051,0.028,11.853,0.0,2.85,0.0,0.0,0.034,0.0,11.562,27.745,0.0,0.268,0.211,0.0,0.065,0.0,0.0,10.616,0.0,9.017,8.946,0.0,0.0,0.0,19.73,10.245,0.006,0.137,0.006,0.0,0.0,9.062,0.727,0.716,0.0,0.128,0.0,4.416,0.022,0.07,0.142,0.131,0.0,0.041,0.005,0.0,0.0,2.223,0.0,0.127,0.0,0.971,0.0,6.009,0.0,0.0,0.0,0.381,0.0,13.096,17.659,0.033,0.101,15.286,23.715,0.0,1.387,0.0,0.0,0.155,0.007,0.0,0.0,0.0,0.0,12.366,15.311,0.212,0.03,0.0,0.0,15.041,0.637,0.0,0.0,0.0,0.223,0.111,0.0,0.0,0.0,0.0,0.452,0.0,11.267,0.0,12.073,0.031,0.0,0.0,0.046,0.285,0.0,0.193,0.057,0.681,0.0,0.0,0.0,0.0,0.0,8.098,0.0,0.202,12.294,0.152,22.676,0.0,26.617,0.0,0.0,0.0,0.0,0.0,8.228,10.11,0.0,6.228,0.0,0.0,0.342,12.082,0.013,0.0,0.0
