dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,15,ig_l2_d,317.865,0.795,0.773,0.766,9|33|34|36|59|78|80|97|110|126|131|139|147|148|149,0
indian_pines,14,ig_l2_d,350.898,0.801,0.778,0.773,9|33|34|36|59|78|80|97|126|131|139|147|148|149,0
indian_pines,13,ig_l2_d,400.169,0.788,0.753,0.759,9|33|34|36|59|78|79|80|97|126|147|148|149,0
indian_pines,12,ig_l2_d,447.453,0.786,0.76,0.756,9|33|34|36|59|78|80|97|126|147|148|149,0
indian_pines,11,ig_l2_d,469.548,0.815,0.781,0.789,9|33|34|36|41|78|80|97|126|148|149,0
indian_pines,10,ig_l2_d,544.99,0.8,0.769,0.772,9|33|34|36|78|80|97|126|148|149,0
indian_pines,9,ig_l2_d,582.593,0.793,0.763,0.763,9|33|34|36|78|80|97|126|148,0
indian_pines,8,ig_l2_d,652.059,0.784,0.737,0.753,9|33|34|36|78|80|126|148,0
indian_pines,7,ig_l2_d,709.356,0.782,0.772,0.751,9|33|34|36|80|97|148,0
indian_pines,6,ig_l2_d,698.744,0.769,0.746,0.734,9|33|34|36|80|126,0
indian_pines,5,ig_l2_d,693.247,0.715,0.676,0.674,33|34|36|126|148,0
indian_pines,30,ig_l2_d,186.447,0.834,0.816,0.811,7|9|33|34|36|38|39|40|41|53|73|74|77|78|79|80|96|97|110|113|123|126|140|147|148|149|161|176|178|180,1
indian_pines,29,ig_l2_d,185.48,0.837,0.776,0.815,7|9|19|28|29|33|34|36|38|39|40|41|74|77|78|79|80|93|96|97|110|113|126|147|148|149|158|161|178,1
indian_pines,28,ig_l2_d,188.705,0.851,0.828,0.83,7|9|33|34|36|38|40|41|74|77|78|79|80|96|97|110|123|126|129|131|139|147|148|149|158|160|161|178,1
indian_pines,27,ig_l2_d,187.172,0.838,0.78,0.815,7|9|28|29|33|34|36|38|40|41|73|77|78|79|80|93|97|110|113|126|129|139|147|148|149|161|178,1
indian_pines,26,ig_l2_d,190.357,0.844,0.84,0.822,7|9|28|33|34|36|38|41|77|78|80|97|110|123|126|129|131|138|139|147|148|149|158|161|178|180,1
indian_pines,25,ig_l2_d,187.93,0.834,0.814,0.811,7|9|28|33|34|36|38|40|41|73|74|77|78|79|80|97|110|113|126|129|147|148|149|161|178,1
indian_pines,24,ig_l2_d,192.115,0.839,0.844,0.817,7|9|33|34|36|38|40|41|59|77|78|79|80|97|110|126|129|131|138|147|148|149|161|178,1
indian_pines,23,ig_l2_d,190.389,0.839,0.851,0.816,7|9|33|34|36|38|41|77|78|79|80|97|110|123|126|129|147|148|149|158|160|161|178,1
indian_pines,22,ig_l2_d,198.63,0.82,0.821,0.795,7|9|28|33|34|36|38|40|41|77|78|79|80|97|110|126|129|147|148|149|161|178,1
indian_pines,21,ig_l2_d,201.629,0.809,0.793,0.782,7|9|33|34|36|38|40|41|77|78|79|80|97|110|123|126|129|147|148|149|161,1
indian_pines,20,ig_l2_d,205.343,0.829,0.824,0.805,7|9|33|34|36|38|40|41|77|78|79|80|97|110|126|147|148|149|161|178,1
indian_pines,19,ig_l2_d,220.756,0.821,0.829,0.796,7|9|33|34|36|38|77|78|79|80|97|110|126|129|147|148|149|161|178,1
indian_pines,18,ig_l2_d,239.728,0.81,0.809,0.783,7|9|33|34|36|38|77|78|79|80|97|110|126|129|147|148|149|161,1
indian_pines,17,ig_l2_d,256.532,0.813,0.832,0.786,7|9|33|34|36|38|77|78|80|97|110|126|147|148|149|161|178,1
indian_pines,16,ig_l2_d,277.238,0.806,0.807,0.779,7|9|33|34|36|38|77|78|80|97|110|126|147|148|149|161,1
indian_pines,15,ig_l2_d,324.339,0.759,0.759,0.725,7|9|33|34|36|38|77|78|79|80|97|110|147|148|149,1
indian_pines,14,ig_l2_d,397.324,0.817,0.804,0.791,7|9|33|34|36|78|80|97|110|126|147|148|149|161,1
indian_pines,13,ig_l2_d,485.587,0.756,0.754,0.721,7|9|33|34|36|38|77|78|80|97|147|148|149,1
indian_pines,12,ig_l2_d,498.115,0.775,0.766,0.743,7|9|33|34|36|38|78|80|97|147|148|149,1
indian_pines,11,ig_l2_d,546.808,0.793,0.788,0.763,7|33|34|36|78|80|97|147|148|149|161,1
indian_pines,10,ig_l2_d,563.578,0.787,0.749,0.756,7|33|34|36|78|80|97|126|148|149,1
indian_pines,9,ig_l2_d,665.807,0.778,0.75,0.745,7|33|34|36|78|80|126|148|149,1
indian_pines,8,ig_l2_d,715.573,0.742,0.731,0.705,7|33|34|36|78|80|148|149,1
indian_pines,7,ig_l2_d,731.546,0.698,0.646,0.655,33|34|36|78|80|148|149,1
indian_pines,6,ig_l2_d,796.155,0.696,0.65,0.652,34|36|78|80|148|149,1
indian_pines,5,ig_l2_d,746.01,0.692,0.67,0.644,33|34|36|78|148,1
indian_pines,30,ig_l2_d,191.645,0.84,0.823,0.817,9|28|33|34|36|38|40|41|73|74|77|78|79|80|97|110|113|126|131|138|139|140|147|148|149|160|161|178|179|180,2
indian_pines,29,ig_l2_d,189.323,0.822,0.809,0.797,9|33|34|36|38|40|41|73|74|77|78|79|80|88|93|97|110|126|131|139|140|147|148|149|158|160|161|178|180,2
indian_pines,28,ig_l2_d,189.326,0.832,0.843,0.808,9|33|34|36|38|40|41|59|73|74|77|78|79|80|97|110|113|126|131|139|147|148|149|158|160|161|178|180,2
indian_pines,27,ig_l2_d,191.104,0.828,0.835,0.804,9|33|34|36|38|40|41|73|77|78|79|80|97|110|126|131|134|138|139|140|147|148|149|158|160|161|178,2
indian_pines,26,ig_l2_d,195.672,0.809,0.826,0.783,9|33|34|36|38|40|41|74|77|78|79|80|97|110|126|131|139|147|148|149|158|160|161|178|180|182,2
indian_pines,25,ig_l2_d,197.899,0.826,0.834,0.801,9|33|34|36|38|40|41|73|74|77|78|79|80|97|110|113|126|131|139|147|148|149|160|161|178,2
indian_pines,24,ig_l2_d,199.136,0.814,0.811,0.788,9|28|33|34|36|38|40|77|78|80|97|110|126|131|139|147|148|149|158|160|161|178|180|196,2
indian_pines,23,ig_l2_d,205.131,0.822,0.835,0.798,9|33|34|36|38|40|59|74|77|78|79|80|97|110|126|131|139|140|147|148|149|160|161,2
indian_pines,22,ig_l2_d,212.976,0.815,0.849,0.789,9|33|34|36|38|40|77|78|79|80|93|97|110|113|126|131|139|147|148|149|161|178,2
indian_pines,21,ig_l2_d,219.396,0.812,0.816,0.785,9|33|34|36|38|40|73|74|77|78|79|80|97|110|113|126|139|140|147|148|149,2
indian_pines,20,ig_l2_d,219.933,0.803,0.824,0.775,9|33|34|36|74|77|78|79|80|97|110|126|131|139|147|148|149|160|161|178,2
indian_pines,19,ig_l2_d,231.079,0.799,0.801,0.77,9|33|34|36|38|40|73|74|77|78|79|80|97|110|126|140|147|148|149,2
indian_pines,18,ig_l2_d,252.416,0.8,0.836,0.771,9|33|34|36|38|40|77|78|79|80|97|110|126|131|139|147|148|149,2
indian_pines,17,ig_l2_d,277.895,0.795,0.827,0.765,9|33|34|36|38|40|74|77|78|80|97|110|126|131|147|148|149,2
indian_pines,16,ig_l2_d,272.816,0.782,0.804,0.751,9|33|34|36|38|40|77|78|79|80|97|110|126|147|148|149,2
indian_pines,15,ig_l2_d,333.092,0.77,0.796,0.738,9|33|34|36|77|78|79|80|97|110|126|139|147|148|149,2
indian_pines,14,ig_l2_d,375.435,0.754,0.781,0.72,9|33|34|36|77|78|79|80|97|110|126|147|148|149,2
indian_pines,13,ig_l2_d,401.017,0.774,0.806,0.741,9|33|34|36|38|40|78|80|97|126|147|148|149,2
indian_pines,12,ig_l2_d,484.626,0.761,0.736,0.728,9|33|34|36|77|78|80|97|126|147|148|149,2
indian_pines,11,ig_l2_d,534.758,0.769,0.761,0.736,9|33|34|36|78|80|97|126|147|148|149,2
indian_pines,10,ig_l2_d,567.87,0.733,0.755,0.695,9|33|34|36|78|80|97|147|148|149,2
indian_pines,9,ig_l2_d,689.779,0.744,0.712,0.707,9|33|34|36|80|97|147|148|149,2
indian_pines,8,ig_l2_d,718.372,0.752,0.735,0.716,9|34|36|80|97|147|148|149,2
indian_pines,7,ig_l2_d,750.866,0.758,0.717,0.723,9|34|36|80|97|148|149,2
