dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,zhang,154.29,0.814,0.821,0.787,3|4|6|8|10|13|16|19|23|26|29|30|63|105|113|122|126|132|134|139|157|159|165|167|169|175|179|183|186|189||2|5|6|8|10|16|19|20|23|25|29|32|54|76|109|120|122|125|127|148|153|157|159|164|170|178|187|189|191|193||4|5|6|7|8|13|16|19|23|29|41|46|63|65|73|113|119|122|125|132|139|151|152|159|164|169|178|187|189|191||5|6|7|8|10|14|16|18|19|22|26|29|32|41|57|65|74|112|122|134|145|160|162|165|167|169|172|176|179|189||4|5|6|8|10|14|16|19|23|24|26|29|40|44|65|113|117|119|122|127|132|156|157|159|162|167|170|176|181|189||3|5|6|8|15|16|18|19|28|29|30|33|36|44|49|65|84|111|122|128|134|148|155|157|159|160|168|189|191|197||3|4|5|6|7|8|13|15|16|19|21|23|29|31|32|63|65|77|107|111|122|125|139|155|160|169|170|171|183|197
indian_pines,29,zhang,0.0,0.812,0.817,0.786,3|4|6|8|10|13|16|19|23|26|29|30|63|105|122|126|132|134|139|157|159|165|167|169|175|179|183|186|189||2|5|6|8|10|16|19|20|23|29|32|54|76|109|120|122|125|127|148|153|157|159|164|170|178|187|189|191|193||4|5|6|7|8|13|16|19|23|29|41|46|63|65|73|113|119|122|125|132|139|152|159|164|169|178|187|189|191||5|6|7|8|10|14|16|18|19|22|26|29|32|41|57|65|112|122|134|145|160|162|165|167|169|172|176|179|189||4|5|6|8|10|14|16|19|23|24|26|29|40|44|65|113|117|119|122|127|132|156|157|159|162|167|176|181|189||3|5|6|8|15|16|18|19|28|29|30|33|36|44|49|65|84|111|122|128|134|148|155|157|159|160|168|191|197||3|4|5|6|7|8|13|15|16|19|21|23|29|31|32|63|65|77|107|111|122|139|155|160|169|170|171|183|197
indian_pines,28,zhang,0.0,0.806,0.804,0.778,3|4|6|8|10|13|16|19|23|26|29|30|63|105|122|126|132|134|139|157|159|165|167|169|175|183|186|189||2|5|6|8|10|16|19|20|23|29|32|54|109|120|122|125|127|148|153|157|159|164|170|178|187|189|191|193||4|5|6|7|8|13|16|19|23|29|41|46|63|65|73|113|119|122|125|132|139|159|164|169|178|187|189|191||5|6|7|8|10|14|16|18|19|22|26|29|32|41|57|65|112|122|134|145|160|162|165|169|172|176|179|189||4|5|6|8|10|14|16|19|23|24|26|29|40|44|65|113|117|119|122|132|156|157|159|162|167|176|181|189||3|5|6|8|15|16|18|19|28|29|30|33|36|44|49|65|84|111|122|128|134|148|157|159|160|168|191|197||3|4|5|6|7|8|13|15|16|19|21|23|29|31|32|63|65|77|107|111|122|139|155|160|169|170|183|197
indian_pines,27,zhang,0.0,0.805,0.803,0.778,3|4|6|8|10|13|16|19|23|26|30|63|105|122|126|132|134|139|157|159|165|167|169|175|183|186|189||2|5|6|8|10|16|19|20|23|29|32|54|109|120|122|125|127|148|153|157|159|164|170|178|189|191|193||4|5|6|7|8|13|16|19|23|29|41|46|63|65|73|113|119|122|125|132|139|159|169|178|187|189|191||5|6|7|8|10|14|16|18|19|22|26|29|32|41|57|65|112|122|134|145|160|162|165|169|176|179|189||4|5|6|8|14|16|19|23|24|26|29|40|44|65|113|117|119|122|132|156|157|159|162|167|176|181|189||3|5|6|8|15|16|19|28|29|30|33|36|44|49|65|84|111|122|128|134|148|157|159|160|168|191|197||3|4|5|6|7|8|13|15|16|19|21|23|29|31|32|63|65|77|107|111|122|139|160|169|170|183|197
indian_pines,26,zhang,0.0,0.804,0.803,0.776,3|4|6|8|10|13|16|19|23|26|30|63|105|122|132|134|139|157|159|165|167|169|175|183|186|189||2|5|6|8|10|16|19|20|23|29|32|54|109|120|122|125|127|153|157|159|164|170|178|189|191|193||4|5|6|7|8|13|16|19|23|29|41|46|63|65|73|113|119|122|125|132|159|169|178|187|189|191||5|6|7|8|14|16|18|19|22|26|29|32|41|57|65|112|122|134|145|160|162|165|169|176|179|189||4|5|6|8|14|16|19|23|26|29|40|44|65|113|117|119|122|132|156|157|159|162|167|176|181|189||5|6|8|15|16|19|28|29|30|33|36|44|49|65|84|111|122|128|134|148|157|159|160|168|191|197||3|4|5|6|7|8|13|15|16|19|21|23|29|31|63|65|77|107|111|122|139|160|169|170|183|197
indian_pines,25,zhang,0.0,0.802,0.801,0.773,3|4|6|8|10|13|16|19|26|30|63|105|122|132|134|139|157|159|165|167|169|175|183|186|189||2|5|6|8|10|16|19|20|29|32|54|109|120|122|125|127|153|157|159|164|170|178|189|191|193||4|5|6|7|8|13|16|19|23|29|41|46|63|65|73|113|119|122|125|132|159|169|178|189|191||5|6|7|8|14|16|18|19|22|26|29|32|41|57|65|112|122|134|145|160|162|169|176|179|189||4|5|6|8|14|16|19|23|26|29|40|44|65|117|119|122|132|156|157|159|162|167|176|181|189||5|6|8|15|16|19|28|29|30|33|36|49|65|84|111|122|128|134|148|157|159|160|168|191|197||3|4|5|6|7|8|13|15|16|19|21|23|29|31|63|65|77|107|111|122|139|160|169|170|183
indian_pines,24,zhang,0.0,0.804,0.803,0.776,3|4|6|8|10|13|16|19|26|30|63|105|122|132|134|157|159|165|167|169|175|183|186|189||2|5|6|8|10|16|19|20|29|32|54|109|120|122|125|127|153|157|159|170|178|189|191|193||4|5|6|7|8|13|16|19|23|29|41|46|63|65|73|113|119|122|125|132|159|169|178|189||5|6|7|8|14|16|18|19|22|26|29|32|41|57|65|112|122|134|160|162|169|176|179|189||4|5|6|8|14|16|19|23|26|29|40|44|65|117|119|122|132|156|157|159|162|167|181|189||5|6|8|15|16|19|28|29|30|33|36|49|65|84|111|122|128|134|148|159|160|168|191|197||3|4|5|6|7|8|13|15|16|19|21|23|29|31|63|65|77|107|111|122|160|169|170|183
indian_pines,23,zhang,0.0,0.807,0.803,0.779,3|4|6|8|10|13|16|19|26|30|63|105|122|134|157|159|165|167|169|175|183|186|189||2|5|6|8|10|16|19|29|32|54|109|120|122|125|127|153|157|159|170|178|189|191|193||4|5|6|7|8|13|16|19|23|29|41|46|65|73|113|119|122|125|132|159|169|178|189||5|6|7|8|14|16|18|19|22|26|29|41|57|65|112|122|134|160|162|169|176|179|189||4|5|6|8|14|16|19|23|26|29|40|44|65|117|119|132|156|157|159|162|167|181|189||5|6|8|15|16|19|29|30|33|36|49|65|84|111|122|128|134|148|159|160|168|191|197||3|4|5|6|7|8|13|15|16|19|21|23|29|31|63|65|107|111|122|160|169|170|183
indian_pines,22,zhang,0.0,0.802,0.798,0.773,3|4|6|8|10|13|16|19|26|30|63|105|122|134|157|159|165|167|169|183|186|189||2|5|6|8|10|16|29|32|54|109|120|122|125|127|153|157|159|170|178|189|191|193||4|5|6|7|8|13|16|19|23|29|41|46|65|73|113|119|122|125|132|159|169|189||5|6|7|8|14|16|19|22|26|29|41|57|65|112|122|134|160|162|169|176|179|189||4|5|6|8|14|16|19|23|26|29|40|44|65|117|119|132|156|159|162|167|181|189||5|6|8|16|19|29|30|33|36|49|65|84|111|122|128|134|148|159|160|168|191|197||3|4|5|6|7|8|13|15|16|19|21|23|29|31|63|65|107|111|160|169|170|183
indian_pines,21,zhang,0.0,0.799,0.794,0.77,3|4|6|8|10|13|16|19|26|30|63|105|122|134|159|165|167|169|183|186|189||2|5|6|8|10|16|29|32|54|109|120|122|127|153|157|159|170|178|189|191|193||4|5|6|7|8|13|16|19|23|29|41|46|65|73|119|122|125|132|159|169|189||5|6|7|8|14|16|19|22|26|29|41|57|65|112|122|134|160|162|169|176|189||4|5|6|8|14|16|19|23|26|29|40|65|117|119|132|156|159|162|167|181|189||5|6|8|16|19|29|30|33|36|49|65|84|122|128|134|148|159|160|168|191|197||3|4|5|6|7|8|13|15|16|19|21|23|29|31|63|65|107|111|169|170|183
