epoch,mse_loss,l1_loss,lambda_value,l2_loss,alpha,loss,t_oa,t_aa,t_k,v_oa,v_aa,v_k,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,l0_cw,l0_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130,weight_131,weight_132,weight_133,weight_134,weight_135,weight_136,weight_137,weight_138,weight_139,weight_140,weight_141,weight_142,weight_143,weight_144,weight_145,weight_146,weight_147,weight_148,weight_149,weight_150,weight_151,weight_152,weight_153,weight_154,weight_155,weight_156,weight_157,weight_158,weight_159,weight_160,weight_161,weight_162,weight_163,weight_164,weight_165,weight_166,weight_167,weight_168,weight_169,weight_170,weight_171,weight_172,weight_173,weight_174,weight_175,weight_176,weight_177,weight_178,weight_179,weight_180,weight_181,weight_182,weight_183,weight_184,weight_185,weight_186,weight_187,weight_188,weight_189,weight_190,weight_191,weight_192,weight_193,weight_194,weight_195,weight_196,weight_197,weight_198,weight_199
0,2.773,22.1862106,0.01,0,0,2.995,0.019,0.025,0,0.015,0.02,0,0.66,0.591,0.606,0,0.402,0,0,0.402,0,200,200,82|102|182|14|96,0.402|0.392|0.359|0.336|0.313,0.184,0.181,0.062,0.068,0.189,0.069,0.101,0.126,0.086,0.02,0.055,0.055,0.089,0.175,0.336,0.052,0.135,0.022,0.096,0.067,0.025,0.115,0.092,0.007,0.245,0.24,0.155,0.089,0.008,0.055,0.046,0.204,0.041,0.023,0.043,0.079,0.082,0.008,0.149,0.015,0.115,0.065,0.041,0.144,0.084,0.132,0.042,0.255,0.137,0.098,0.005,0.043,0.19,0.008,0.094,0.125,0.244,0.148,0.205,0.073,0.134,0.116,0.064,0.042,0.075,0.206,0.075,0.008,0.068,0.116,0.01,0.029,0.025,0.178,0.12,0.068,0.122,0.032,0.024,0.126,0.142,0.073,0.402,0.19,0.002,0.138,0.048,0.041,0.156,0.059,0.14,0.057,0.017,0.13,0.15,0.077,0.313,0.198,0.05,0.133,0.016,0.03,0.392,0.018,0.175,0.015,0.167,0.058,0.11,0.07,0.21,0.01,0.17,0.193,0.227,0.1,0.107,0.264,0.057,0.176,0.023,0.036,0.211,0.236,0.159,0.187,0.127,0.139,0.225,0.162,0.146,0.009,0.044,0.04,0.089,0.193,0.111,0.085,0.046,0.002,0.17,0.154,0.253,0.093,0.055,0.088,0.103,0.064,0.048,0.071,0.105,0.18,0.254,0.099,0.247,0.057,0.01,0.179,0.232,0.167,0.213,0.065,0.104,0.151,0.04,0.151,0.217,0.085,0.013,0.108,0.091,0.138,0.033,0.004,0.074,0.266,0.126,0.086,0.019,0.175,0.194,0.181,0.359,0.07,0.168,0.114,0.015,0.213,0.096,0.159,0.169,0.058,0.106,0.079,0.071,0.079,0.072,0.024,0.039,0.013
10,1.247,10.797472,0.01,0,0,1.355,0.507,0.263,0.407,0.51,0.268,0.412,0.625,0.568,0.565,0,1.303,0,0,1.303,0,200,200,74|147|149|154|50,1.492|1.303|1.287|1.132|0.837,0.013,0.007,0.011,0.004,0.002,0.008,0.0,0.001,0.001,0.018,0.002,0.006,0.006,0.003,0.006,0.0,0.002,0.005,0.011,0.006,0.004,0.014,0.005,0.08,0.002,0.003,0.002,0.007,0.002,0.007,0.001,0.003,0.001,0.004,0.007,0.001,0.007,0.018,0.006,0.146,0.013,0.728,0.001,0.005,0.167,0.004,0.003,0.002,0.007,0.019,0.837,0.006,0.003,0.005,0.006,0.003,0.008,0.001,0.017,0.01,0.006,0.002,0.004,0.012,0.005,0.004,0.001,0.012,0.526,0.011,0.296,0.006,0.011,0.0,1.492,0.004,0.005,0.001,0.01,0.005,0.015,0.005,0.004,0.007,0.022,0.026,0.017,0.004,0.014,0.007,0.027,0.018,0.004,0.017,0.009,0.008,0.018,0.018,0.005,0.005,0.009,0.001,0.001,0.002,0.016,0.003,0.005,0.011,0.008,0.012,0.008,0.01,0.004,0.004,0.007,0.003,0.001,0.01,0.01,0.013,0.014,0.002,0.005,0.001,0.001,0.018,0.006,0.001,0.004,0.015,0.012,0.002,0.005,0.011,0.017,0.008,0.008,0.021,0.001,0.01,0.016,0.012,0.018,0.001,0.003,0.005,0.004,1.303,0.005,1.287,0.003,0.002,0.004,0.007,1.132,0.381,0.008,0.005,0.007,0.002,0.002,0.002,0.005,0.006,0.007,0.005,0.442,0.002,0.036,0.011,0.001,0.006,0.405,0.001,0.007,0.005,0.0,0.002,0.001,0.0,0.003,0.002,0.001,0.306,0.009,0.03,0.004,0.0,0.002,0.003,0.01,0.005,0.003,0.009,0.001,0.0,0.015,0.002,0.002,0.004
20,1.179,9.7717171,0.01,0,0,1.277,0.519,0.305,0.424,0.517,0.302,0.421,0.644,0.558,0.587,0,1.297,0,0,1.297,0,200,200,74|149|147|154|39,1.519|1.31|1.297|1.016|0.785,0.5,0.005,0.002,0.007,0.009,0.002,0.001,0.005,0.004,0.004,0.012,0.001,0.003,0.004,0.009,0.004,0.011,0.008,0.007,0.045,0.003,0.008,0.004,0.128,0.007,0.007,0.012,0.003,0.005,0.017,0.045,0.004,0.007,0.001,0.003,0.006,0.015,0.003,0.008,0.785,0.001,0.515,0.003,0.005,0.004,0.005,0.006,0.002,0.001,0.006,0.484,0.008,0.009,0.008,0.005,0.0,0.003,0.003,0.002,0.003,0.006,0.004,0.0,0.003,0.003,0.008,0.0,0.005,0.228,0.005,0.012,0.003,0.003,0.011,1.519,0.003,0.001,0.002,0.005,0.0,0.001,0.003,0.008,0.002,0.015,0.015,0.018,0.002,0.12,0.005,0.002,0.007,0.002,0.003,0.006,0.015,0.002,0.003,0.003,0.001,0.004,0.004,0.002,0.001,0.005,0.003,0.002,0.006,0.003,0.012,0.007,0.011,0.007,0.004,0.002,0.005,0.004,0.005,0.01,0.004,0.002,0.001,0.002,0.005,0.005,0.001,0.005,0.01,0.003,0.003,0.004,0.01,0.0,0.004,0.001,0.003,0.001,0.013,0.007,0.01,0.011,0.009,0.014,0.004,0.002,0.005,0.003,1.297,0.002,1.31,0.003,0.008,0.004,0.003,1.016,0.131,0.006,0.009,0.002,0.007,0.002,0.003,0.0,0.007,0.002,0.005,0.1,0.003,0.008,0.001,0.004,0.003,0.388,0.004,0.0,0.002,0.006,0.0,0.009,0.008,0.003,0.007,0.008,0.242,0.0,0.003,0.005,0.002,0.01,0.001,0.006,0.01,0.003,0.0,0.001,0.002,0.007,0.02,0.002,0.004
30,1.135,10.1019382,0.01,0,0,1.236,0.568,0.405,0.489,0.572,0.427,0.495,0.68,0.646,0.632,0,1.052,0,0,1.052,0,200,200,74|149|147|19|39,1.283|1.122|1.052|0.961|0.944,0.245,0.002,0.004,0.005,0.002,0.016,0.011,0.007,0.003,0.019,0.003,0.009,0.006,0.001,0.007,0.004,0.006,0.01,0.005,0.961,0.002,0.011,0.001,0.336,0.019,0.002,0.01,0.006,0.006,0.002,0.342,0.006,0.003,0.006,0.005,0.001,0.006,0.001,0.01,0.944,0.011,0.323,0.002,0.003,0.02,0.005,0.007,0.005,0.009,0.005,0.235,0.0,0.004,0.003,0.011,0.008,0.002,0.002,0.005,0.002,0.01,0.003,0.001,0.008,0.001,0.008,0.002,0.005,0.183,0.01,0.022,0.001,0.005,0.009,1.283,0.005,0.003,0.007,0.009,0.011,0.009,0.005,0.014,0.0,0.013,0.01,0.002,0.004,0.416,0.015,0.004,0.001,0.007,0.008,0.0,0.003,0.005,0.001,0.009,0.001,0.016,0.007,0.008,0.002,0.004,0.015,0.003,0.016,0.001,0.005,0.002,0.004,0.007,0.004,0.009,0.005,0.001,0.003,0.002,0.01,0.008,0.001,0.003,0.002,0.001,0.001,0.005,0.01,0.001,0.0,0.001,0.005,0.009,0.001,0.014,0.005,0.014,0.007,0.003,0.009,0.004,0.007,0.003,0.002,0.003,0.014,0.001,1.052,0.004,1.122,0.0,0.006,0.006,0.006,0.667,0.001,0.004,0.016,0.001,0.003,0.004,0.001,0.011,0.013,0.013,0.0,0.015,0.007,0.001,0.0,0.017,0.019,0.402,0.015,0.002,0.011,0.003,0.006,0.002,0.002,0.014,0.015,0.001,0.471,0.0,0.004,0.001,0.01,0.002,0.008,0.001,0.008,0.009,0.0,0.016,0.007,0.006,0.001,0.01,0.012
40,1.129,10.4986439,0.01,0,0,1.234,0.581,0.414,0.506,0.575,0.413,0.499,0.68,0.646,0.632,0,1.001,0,0,1.001,0,200,200,74|19|149|39|147,1.274|1.145|1.136|1.06|1.001,0.147,0.005,0.003,0.006,0.004,0.021,0.001,0.002,0.013,0.009,0.004,0.0,0.002,0.003,0.002,0.002,0.001,0.007,0.004,1.145,0.001,0.005,0.001,0.485,0.003,0.004,0.004,0.002,0.005,0.001,0.412,0.001,0.001,0.005,0.014,0.0,0.005,0.009,0.002,1.06,0.001,0.319,0.007,0.002,0.014,0.001,0.0,0.001,0.001,0.001,0.165,0.006,0.0,0.007,0.008,0.002,0.002,0.001,0.003,0.011,0.002,0.005,0.005,0.008,0.011,0.001,0.004,0.003,0.341,0.009,0.04,0.005,0.0,0.004,1.274,0.004,0.003,0.009,0.006,0.022,0.004,0.012,0.006,0.006,0.002,0.014,0.004,0.007,0.416,0.011,0.004,0.004,0.007,0.0,0.007,0.004,0.009,0.004,0.001,0.001,0.005,0.007,0.005,0.008,0.003,0.006,0.004,0.024,0.008,0.001,0.009,0.008,0.008,0.013,0.013,0.009,0.001,0.002,0.004,0.004,0.002,0.005,0.005,0.003,0.004,0.001,0.0,0.004,0.004,0.007,0.004,0.009,0.004,0.008,0.009,0.003,0.006,0.0,0.003,0.001,0.001,0.011,0.007,0.01,0.003,0.002,0.006,1.001,0.004,1.136,0.011,0.008,0.007,0.001,0.469,0.006,0.001,0.0,0.0,0.002,0.013,0.006,0.008,0.01,0.002,0.008,0.006,0.002,0.004,0.003,0.001,0.005,0.388,0.002,0.006,0.005,0.008,0.004,0.001,0.004,0.003,0.007,0.003,0.789,0.001,0.005,0.003,0.001,0.001,0.003,0.005,0.0,0.004,0.008,0.007,0.008,0.002,0.005,0.007,0.007
50,0.979,9.7326202,0.01,0,0,1.077,0.604,0.459,0.536,0.592,0.461,0.522,0.714,0.697,0.671,0,0.96,0,0,0.96,0,200,200,74|19|149|39|183,1.102|1.087|1.062|0.966|0.96,0.138,0.004,0.004,0.006,0.002,0.014,0.002,0.001,0.013,0.004,0.007,0.002,0.003,0.004,0.003,0.002,0.006,0.005,0.005,1.087,0.006,0.004,0.0,0.584,0.005,0.006,0.001,0.007,0.004,0.001,0.361,0.007,0.003,0.012,0.002,0.002,0.004,0.002,0.007,0.966,0.003,0.363,0.005,0.012,0.0,0.005,0.007,0.002,0.001,0.0,0.111,0.001,0.002,0.001,0.003,0.008,0.005,0.004,0.01,0.002,0.004,0.002,0.008,0.001,0.002,0.007,0.003,0.001,0.464,0.003,0.015,0.007,0.005,0.007,1.102,0.006,0.001,0.007,0.002,0.003,0.005,0.008,0.005,0.0,0.008,0.002,0.007,0.004,0.354,0.004,0.007,0.007,0.002,0.005,0.001,0.014,0.004,0.002,0.005,0.002,0.002,0.002,0.008,0.003,0.003,0.005,0.002,0.003,0.003,0.002,0.006,0.004,0.001,0.002,0.003,0.001,0.004,0.0,0.002,0.003,0.001,0.004,0.0,0.004,0.002,0.003,0.005,0.001,0.001,0.003,0.002,0.003,0.002,0.005,0.003,0.0,0.004,0.002,0.002,0.004,0.0,0.003,0.004,0.006,0.002,0.003,0.0,0.885,0.001,1.062,0.002,0.002,0.004,0.003,0.258,0.001,0.01,0.001,0.004,0.002,0.002,0.002,0.005,0.001,0.001,0.005,0.009,0.002,0.009,0.005,0.004,0.002,0.342,0.0,0.001,0.003,0.005,0.0,0.001,0.001,0.005,0.001,0.004,0.96,0.003,0.005,0.003,0.002,0.001,0.008,0.003,0.004,0.003,0.001,0.011,0.004,0.002,0.008,0.002,0.003
60,1.017,10.119689,0.01,0,0,1.119,0.611,0.451,0.544,0.603,0.451,0.534,0.714,0.697,0.671,0,1.171,0,0,1.171,0,200,200,183|149|19|74|39,1.171|1.132|1.104|1.044|0.906,0.11,0.004,0.012,0.001,0.002,0.121,0.014,0.009,0.003,0.002,0.002,0.003,0.003,0.004,0.001,0.004,0.004,0.005,0.006,1.104,0.005,0.002,0.004,0.67,0.002,0.002,0.019,0.008,0.018,0.014,0.324,0.011,0.0,0.016,0.006,0.008,0.005,0.003,0.001,0.906,0.003,0.471,0.001,0.005,0.004,0.002,0.003,0.01,0.0,0.006,0.078,0.004,0.001,0.004,0.001,0.002,0.003,0.001,0.011,0.001,0.002,0.001,0.0,0.005,0.008,0.004,0.004,0.001,0.621,0.005,0.002,0.004,0.008,0.003,1.044,0.005,0.005,0.006,0.002,0.002,0.002,0.005,0.003,0.0,0.006,0.0,0.008,0.002,0.345,0.007,0.002,0.003,0.004,0.007,0.001,0.006,0.005,0.0,0.004,0.008,0.008,0.001,0.004,0.005,0.001,0.002,0.004,0.004,0.005,0.005,0.004,0.0,0.005,0.002,0.001,0.001,0.007,0.004,0.001,0.003,0.001,0.004,0.0,0.004,0.002,0.002,0.003,0.003,0.002,0.007,0.003,0.008,0.003,0.021,0.014,0.008,0.007,0.005,0.005,0.01,0.002,0.001,0.004,0.008,0.005,0.004,0.002,0.888,0.001,1.132,0.015,0.001,0.002,0.001,0.055,0.001,0.003,0.005,0.008,0.001,0.01,0.005,0.002,0.0,0.004,0.004,0.004,0.002,0.005,0.001,0.004,0.001,0.309,0.001,0.008,0.001,0.003,0.006,0.003,0.001,0.002,0.003,0.003,1.171,0.002,0.006,0.002,0.007,0.001,0.005,0.0,0.002,0.003,0.001,0.0,0.002,0.004,0.001,0.004,0.004
70,1.042,11.1891813,0.01,0,0,1.154,0.638,0.49,0.577,0.62,0.48,0.554,0.69,0.61,0.642,0,1.343,0.002,0,1.343,0.002,200,200,183|149|19|74|147,1.343|1.226|1.091|1.008|0.912,0.118,0.003,0.003,0.002,0.001,0.57,0.004,0.001,0.0,0.0,0.007,0.001,0.005,0.005,0.005,0.005,0.008,0.02,0.003,1.091,0.001,0.004,0.0,0.689,0.002,0.004,0.014,0.007,0.004,0.001,0.294,0.001,0.012,0.413,0.003,0.004,0.002,0.011,0.005,0.834,0.001,0.629,0.005,0.008,0.005,0.0,0.007,0.002,0.001,0.003,0.059,0.001,0.004,0.001,0.008,0.001,0.0,0.003,0.002,0.006,0.007,0.002,0.005,0.003,0.007,0.005,0.003,0.004,0.785,0.003,0.012,0.006,0.004,0.006,1.008,0.0,0.001,0.001,0.0,0.007,0.007,0.001,0.005,0.002,0.004,0.004,0.001,0.008,0.333,0.001,0.001,0.004,0.003,0.001,0.006,0.003,0.001,0.011,0.007,0.001,0.006,0.004,0.0,0.003,0.001,0.004,0.003,0.006,0.001,0.001,0.002,0.004,0.001,0.002,0.003,0.005,0.006,0.002,0.007,0.007,0.002,0.002,0.002,0.003,0.003,0.001,0.007,0.005,0.001,0.003,0.0,0.004,0.006,0.001,0.002,0.003,0.006,0.0,0.001,0.001,0.006,0.002,0.0,0.001,0.005,0.005,0.004,0.912,0.004,1.226,0.0,0.001,0.001,0.003,0.001,0.005,0.001,0.0,0.003,0.003,0.003,0.002,0.002,0.0,0.002,0.001,0.001,0.004,0.006,0.001,0.008,0.002,0.26,0.002,0.003,0.002,0.002,0.004,0.0,0.009,0.004,0.002,0.006,1.343,0.009,0.001,0.002,0.001,0.001,0.003,0.004,0.001,0.001,0.0,0.002,0.009,0.002,0.001,0.0,0.003
80,0.909,11.9130001,0.01,0,0,1.028,0.649,0.505,0.59,0.621,0.477,0.556,0.718,0.66,0.675,0,1.468,0.003,0,1.468,0.003,200,200,183|149|19|74|5,1.468|1.261|1.035|0.918|0.909,0.091,0.004,0.004,0.006,0.002,0.909,0.0,0.008,0.003,0.001,0.009,0.001,0.002,0.007,0.003,0.005,0.011,0.192,0.002,1.035,0.0,0.002,0.01,0.689,0.0,0.003,0.006,0.005,0.002,0.004,0.289,0.005,0.006,0.609,0.004,0.002,0.001,0.006,0.005,0.7,0.001,0.772,0.001,0.004,0.0,0.007,0.003,0.006,0.004,0.003,0.002,0.001,0.002,0.006,0.001,0.002,0.012,0.001,0.001,0.004,0.0,0.006,0.002,0.002,0.006,0.002,0.002,0.004,0.897,0.001,0.005,0.001,0.004,0.003,0.918,0.001,0.002,0.002,0.012,0.001,0.003,0.0,0.003,0.015,0.013,0.004,0.007,0.01,0.292,0.001,0.003,0.002,0.005,0.002,0.008,0.001,0.0,0.007,0.004,0.011,0.01,0.017,0.012,0.003,0.001,0.002,0.008,0.003,0.001,0.008,0.004,0.003,0.001,0.003,0.003,0.002,0.003,0.007,0.002,0.006,0.003,0.008,0.004,0.004,0.005,0.003,0.001,0.0,0.003,0.011,0.006,0.002,0.007,0.007,0.008,0.01,0.001,0.003,0.004,0.013,0.006,0.009,0.005,0.004,0.001,0.002,0.006,0.874,0.001,1.261,0.012,0.003,0.0,0.001,0.0,0.002,0.003,0.001,0.001,0.005,0.002,0.001,0.005,0.001,0.008,0.005,0.004,0.005,0.003,0.002,0.002,0.002,0.175,0.003,0.002,0.003,0.001,0.006,0.0,0.005,0.002,0.001,0.007,1.468,0.005,0.005,0.006,0.002,0.001,0.004,0.001,0.008,0.012,0.003,0.001,0.0,0.001,0.003,0.007,0.0
90,1.022,12.484767,0.01,0,0,1.147,0.674,0.53,0.622,0.671,0.529,0.618,0.743,0.69,0.704,0,1.521,0.005,0,1.521,0.005,200,200,183|149|5|68|19,1.521|1.293|1.094|0.99|0.972,0.09,0.006,0.001,0.012,0.005,1.094,0.002,0.005,0.005,0.004,0.001,0.003,0.009,0.005,0.003,0.003,0.011,0.28,0.006,0.972,0.005,0.003,0.003,0.687,0.003,0.002,0.081,0.007,0.011,0.002,0.318,0.006,0.003,0.645,0.008,0.003,0.005,0.006,0.005,0.57,0.002,0.892,0.004,0.002,0.003,0.003,0.006,0.007,0.001,0.002,0.013,0.003,0.004,0.002,0.005,0.005,0.048,0.002,0.007,0.005,0.0,0.007,0.018,0.006,0.003,0.004,0.001,0.006,0.99,0.001,0.004,0.008,0.008,0.001,0.853,0.012,0.0,0.015,0.004,0.001,0.004,0.002,0.009,0.009,0.001,0.001,0.006,0.004,0.256,0.003,0.011,0.0,0.007,0.003,0.005,0.005,0.0,0.013,0.003,0.004,0.004,0.003,0.002,0.009,0.007,0.001,0.007,0.007,0.003,0.01,0.001,0.004,0.003,0.008,0.008,0.004,0.002,0.005,0.006,0.006,0.006,0.009,0.001,0.007,0.007,0.012,0.002,0.004,0.007,0.007,0.001,0.006,0.002,0.013,0.012,0.0,0.002,0.002,0.012,0.008,0.002,0.005,0.004,0.013,0.007,0.001,0.009,0.854,0.001,1.293,0.006,0.002,0.003,0.014,0.009,0.009,0.01,0.003,0.007,0.004,0.005,0.002,0.003,0.002,0.003,0.015,0.004,0.001,0.006,0.002,0.003,0.004,0.099,0.002,0.002,0.004,0.005,0.001,0.009,0.002,0.004,0.005,0.004,1.521,0.002,0.01,0.003,0.014,0.006,0.004,0.006,0.01,0.013,0.005,0.001,0.011,0.007,0.01,0.0,0.007
